RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL 1ST TEE LATE ROUNDS
63,0,51766,Wyndham Clark,70.25,1405,20
63,0,39546,Keith Mitchell,70.25,1686,24
65,0,33410,Andrew Landry,70.27,1054,15
66,0,33204,Shane Lowry,70.28,2249,32
67,0,25900,Lucas Glover,70.30,2109,30
68,0,25364,Paul Casey,70.31,2250,32
68,0,34363,Tyrrell Hatton,70.31,1828,26
68,0,26758,David Hearn,70.31,1125,16
68,0,32333,Kevin Tway,70.31,914,13
72,0,47993,Denny McCarthy,70.32,1969,28
73,0,37275,Sam Ryder,70.33,1899,27
74,0,39997,Corey Conners,70.36,2955,42
75,0,29518,Brendan Steele,70.37,1337,19
76,0,21209,Sergio Garcia,70.38,2393,34
76,0,29420,Billy Horschel,70.38,2252,32
78,0,22405,Justin Rose,70.40,1760,25
79,0,49298,Kramer Hickok,70.41,1549,22
80,0,32618,Rhein Gibson,70.42,845,12
80,0,24024,Zach Johnson,70.42,1690,24
80,0,48822,Sebastián Muñoz,70.42,2324,33
83,0,32757,Patton Kizzire,70.43,1972,28
84,0,32816,Satoshi Kodaira,70.44,1268,18
85,0,35506,Mackenzie Hughes,70.45,1550,22
85,0,34360,Patrick Reed,70.45,2818,40
87,0,33667,Carlos Ortiz,70.46,2466,35
88,0,34076,Joel Dahmen,70.48,1621,23
88,0,33486,Roger Sloan,70.48,2044,29
90,0,33122,Russell Knox,70.50,1551,22
90,0,27129,Luke List,70.50,1692,24
90,0,23621,Rory Sabbatini,70.50,1269,18
90,0,27330,Josh Teater,70.50,846,12
94,0,46442,Maverick McNealy,70.54,1693,24
94,0,20396,Lee Westwood,70.54,1834,26
96,0,33597,Harry Higgs,70.57,1623,23
96,0,28237,Rory McIlroy,70.57,2611,37
98,0,40098,Matt Fitzpatrick,70.58,2329,33
98,0,24502,Adam Scott,70.58,1835,26
100,0,27649,Brandt Snedeker,70.62,2048,29
100,0,39324,J.J. Spaun,70.62,918,13
102,0,22056,Cameron Percy,70.64,1554,22
103,0,19803,Ryan Armour,70.67,1696,24
103,0,30944,Jason Kokrak,70.67,2968,42
105,0,40006,Erik van Rooyen,70.69,1838,26
106,0,35532,Tom Hoge,70.71,1980,28
107,0,29478,Kevin Kisner,70.72,1768,25
108,0,27214,Kevin Streelman,70.75,1981,28
109,0,28420,Ryan Brehm,70.76,1203,17
110,0,28089,Jason Day,70.77,1840,26
111,0,24357,K.J. Choi,70.78,637,9
111,0,36871,Matthew NeSmith,70.78,1628,23
111,0,31560,Brian Stuard,70.78,2548,36
114,0,27095,Nick Watney,70.79,991,14
115,0,46402,Talor Gooch,70.80,2124,30
115,0,56278,Matthew Wolff,70.80,1416,20
117,0,29970,Dylan Frittelli,70.82,1558,22
117,0,52375,Doug Ghim,70.82,1983,28
117,0,37455,Si Woo Kim,70.82,1983,28
117,0,48119,Ben Taylor,70.82,779,11
121,0,23320,Ryan Palmer,70.86,2055,29
121,0,39953,Chase Seiffert,70.86,1559,22
123,0,25804,Bubba Watson,70.88,1843,26
124,0,36801,Mark Hubbard,70.90,1489,21
125,0,23983,Luke Donald,70.92,851,12
125,0,31557,Jim Herman,70.92,922,13
127,0,33948,Byeong Hun An,70.94,1277,18
128,0,33120,Mark Anderson,70.95,1348,19
128,0,29535,Brice Garnett,70.95,1490,21
128,0,32662,Michael Gligic,70.95,1490,21
131,0,29908,C.T. Pan,70.96,1632,23
131,0,34431,Robert Streb,70.96,1632,23
131,0,27770,Camilo Villegas,70.96,1632,23
134,0,22371,Aaron Baddeley,71.00,1207,17
134,0,40042,Tyler McCumber,71.00,1491,21
136,0,39977,Max Homa,71.03,2202,31
137,0,29974,Branden Grace,71.04,1776,25
138,0,19846,Brian Gay,71.06,1137,16
139,0,34563,Chesson Hadley,71.09,1564,22
140,0,46550,Brandon Hagy,71.13,1707,24
140,0,30692,Scott Stallings,71.13,1138,16
142,0,35449,Adam Long,71.18,1566,22
143,0,32102,Rickie Fowler,71.19,1851,26
144,0,27349,Alex Noren,71.20,2136,30
145,0,33404,Chris Baker,71.22,641,9
146,0,33399,Adam Hadwin,71.24,1496,21
147,0,27141,J.B. Holmes,71.25,1140,16
148,0,23108,Matt Kuchar,71.27,1568,22
148,0,33413,Ben Martin,71.27,1069,15
150,0,28679,Fabián Gómez,71.29,1212,17
151,0,30911,Tommy Fleetwood,71.30,1426,20
152,0,32791,K.H. Lee,71.31,1854,26
153,0,27942,Rob Oppenheim,71.32,1355,19
154,0,24138,Ian Poulter,71.33,1926,27
155,0,34466,Peter Malnati,71.34,2069,29
156,0,25686,Jason Dufner,71.35,1213,17
157,0,32254,Xinjun Zhang,71.36,1570,22
158,0,47347,Adam Schenk,71.37,2141,30
159,0,32640,Troy Merritt,71.41,1571,22
160,0,36699,Patrick Rodgers,71.42,2214,31
161,0,34314,Sebastian Cappelen,71.46,929,13
162,0,26300,Matt Jones,71.48,1787,25
163,0,27936,Martin Laird,71.52,1502,21
164,0,29479,Scott Brown,71.55,1431,20
165,0,46435,Austin Cook,71.58,859,12
166,0,24781,Hunter Mahan,71.60,1074,15
167,0,28775,Nate Lashley,71.61,1289,18
168,0,23788,D.J. Trahan,71.62,931,13
169,0,27556,Ted Potter Jr.,71.64,788,11
170,0,48045,Michael Gellerman,71.67,860,12
170,0,23325,Vaughn Taylor,71.67,1505,21
170,0,23623,Bo Van Pelt,71.67,1075,15
173,0,32070,Rafael Campos,71.72,1291,18
173,0,30110,Kyle Stanley,71.72,1793,25
173,0,48887,Matt Wallace,71.72,1291,18
176,0,35461,Beau Hossler,71.74,1650,23
177,0,31323,Gary Woodland,71.82,2011,28
178,0,45609,Tyler Duncan,71.83,1293,18
179,0,27974,Sung Kang,71.84,1365,19
180,0,29926,Danny Lee,71.87,1078,15
181,0,27554,Scott Harrington,71.90,1510,21
182,0,34213,Grayson Murray,71.92,935,13
183,0,52372,Cameron Champ,71.95,1511,21
183,0,35104,Tom Lewis,71.95,1439,20
185,0,32139,Danny Willett,72.00,1080,15
186,0,01810,Phil Mickelson,72.04,1873,26
187,0,35310,Lanto Griffin,72.07,1946,27
188,0,46441,Robby Shelton,72.20,1083,15
189,0,25632,Jimmy Walker,72.22,1300,18
190,0,56762,Will Gordon,72.25,1445,20
190,0,35658,Kris Ventura,72.25,1445,20
192,0,26499,Rafa Cabrera Bello,72.68,1381,19
193,0,32150,Michael Thompson,72.71,1236,17
194,0,47128,Richy Werenski,72.96,1751,24
195,0,39975,Michael Kim,73.33,440,6
196,0,35617,Martin Trainer,74.80,374,5
