RANK,MOVEMENT,PLAYER_ID,PLAYER,HOLE OUTS
169,0,48081,Xander Schauffele,6
169,0,29518,Brendan Steele,6
169,0,22582,Kyle Thompson,6
179,0,26499,Rafa Cabrera Bello,5
179,0,31646,Emiliano Grillo,5
179,0,27974,Sung Kang,5
179,0,33204,Shane Lowry,5
179,0,47993,Denny McCarthy,5
179,0,27349,Alex Noren,5
179,0,26329,Louis Oosthuizen,5
179,0,25240,D.A. Points,5
179,0,34264,Hudson Swafford,5
179,0,25892,Steve Wheatcroft,5
179,0,35544,Andrew Yun,5
190,0,32816,Satoshi Kodaira,4
190,0,26331,Charl Schwartzel,4
192,0,33419,Cameron Tringale,3
193,0,21528,Henrik Stenson,1
