RANK,MOVEMENT,PLAYER_ID,PLAYER,PUTTS MADE
122,0,29745,Tyler Aldridge,4.2
122,0,20098,Stuart Appleby,4.2
122,0,29268,Bronson Burgoon,4.2
122,0,20472,Alex Cejka,4.2
122,0,23541,Ben Crane,4.2
122,0,20104,Ken Duke,4.2
122,0,24924,Bill Haas,4.2
122,0,35879,Kelly Kraft,4.2
122,0,27466,Spencer Levin,4.2
122,0,34466,Peter Malnati,4.2
122,0,20691,Greg Owen,4.2
122,0,32876,Martin Piller,4.2
122,0,25240,D.A. Points,4.2
122,0,10213,Dicky Pride,4.2
122,0,21878,Mark Wilson,4.2
137,0,24461,Thomas Aiken,4.1
137,0,23353,J.J. Henry,4.1
137,0,31557,Jim Herman,4.1
137,0,26300,Matt Jones,4.1
137,0,33410,Andrew Landry,4.1
137,0,24781,Hunter Mahan,4.1
137,0,20572,Rod Pampling,4.1
137,0,36699,Patrick Rodgers,4.1
137,0,25493,Nick Taylor,4.1
146,0,25274,Steven Bowditch,4.0
146,0,32366,Kevin Chappell,4.0
146,0,20229,Stewart Cink,4.0
146,0,25720,Chad Collins,4.0
146,0,23638,Brendon de Jonge,4.0
146,0,20766,Padraig Harrington,4.0
146,0,34174,John Huh,4.0
146,0,27747,Hiroshi Iwata,4.0
146,0,37454,Whee Kim,4.0
155,0,33141,Keegan Bradley,3.9
155,0,32618,Rhein Gibson,3.9
155,0,28092,D.H. Lee,3.9
155,0,24912,Will MacKenzie,3.9
155,0,29223,Sam Saunders,3.9
155,0,29485,Brett Stegmaier,3.9
155,0,28114,Dawie van der Walt,3.9
155,0,34265,Will Wilcox,3.9
163,0,22892,Jason Gore,3.8
163,0,33667,Carlos Ortiz,3.8
163,0,33418,Shawn Stefani,3.8
163,0,27214,Kevin Streelman,3.8
167,0,27974,Sung Kang,3.7
167,0,30944,Jason Kokrak,3.7
167,0,25572,Graeme McDowell,3.7
167,0,23325,Vaughn Taylor,3.7
171,0,08075,Jerry Kelly,3.6
171,0,34261,Scott Langley,3.6
171,0,32640,Troy Merritt,3.6
171,0,30692,Scott Stallings,3.6
175,0,24490,George McNeill,3.5
175,0,22046,Geoff Ogilvy,3.5
175,0,28475,Jeff Overton,3.5
175,0,30927,Brendon Todd,3.5
179,0,24494,Erik Compton,3.4
179,0,37273,Derek Ernst,3.4
179,0,35732,Wes Roach,3.4
182,0,23621,Rory Sabbatini,3.3
182,0,35891,Cameron Smith,3.3
184,0,10885,Robert Allenby,3.1
185,0,45526,Abraham Ancer,3.0
