RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES (OVERALL)
173,0,37455,Si Woo Kim,3.93,53,1350
174,0,29720,Andres Gonzales,3.95,49,1242
174,0,35300,Andrew Loupe,3.95,37,936
176,0,28307,Matt Every,3.97,50,1260
177,0,37189,Harold Varner III,3.98,71,1782
178,0,32200,Roberto Castro,4.08,50,1224
179,0,36699,Patrick Rodgers,4.13,55,1332
180,0,32366,Kevin Chappell,4.14,67,1620
181,0,24781,Hunter Mahan,4.15,53,1278
182,0,37278,Nicholas Lindheim,4.17,42,1008
183,0,25686,Jason Dufner,4.20,62,1476
184,0,31323,Gary Woodland,4.24,68,1602
185,0,20572,Rod Pampling,4.38,56,1278
186,0,29740,Brad Fritsch,4.49,42,936
187,0,35110,Brett Drewitt,4.51,43,954
187,0,23320,Ryan Palmer,4.51,43,954
189,0,30944,Jason Kokrak,4.62,79,1710
190,0,26289,Boo Weekley,5.10,67,1314
