RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
148,0,25396,Kevin Na,165.0,1092966000,184
148,0,20645,John Senden,165.0,914617000,154
151,0,25191,Gonzalo Fernandez-Castaño,165.1,1224026000,206
151,0,34358,Jonathan Randolph,165.1,1010568000,170
153,0,33419,Cameron Tringale,165.3,1308812000,220
153,0,31323,Gary Woodland,165.3,922343000,155
155,0,22056,Cameron Percy,165.4,1048060000,176
156,0,29223,Sam Saunders,165.5,1167744000,196
157,0,34409,David Lingmerth,165.6,1251749000,210
158,0,26596,Ryan Moore,165.7,960417000,161
159,0,24361,Pat Perez,166.0,1302793000,218
159,0,24502,Adam Scott,166.0,633607000,106
161,0,08075,Jerry Kelly,166.1,1040406000,174
161,0,02206,David Toms,166.1,855305000,143
163,0,29479,Scott Brown,166.4,1353570000,226
163,0,26289,Boo Weekley,166.4,1108023000,185
165,0,40058,Zac Blair,166.6,1355793000,226
165,0,32448,James Hahn,166.6,1355653000,226
167,0,24924,Bill Haas,166.7,1074079000,179
167,0,24024,Zach Johnson,166.7,990022000,165
169,0,29518,Brendan Steele,166.8,1201287000,200
170,0,31202,William McGirt,167.0,1460942000,243
171,0,25369,Jamie Donaldson,167.2,511515000,85
172,0,26300,Matt Jones,167.3,1144121000,190
173,0,20771,Steven Alker,167.5,783993000,130
173,0,32200,Roberto Castro,167.5,614900000,102
175,0,24140,Sean O'Hair,167.6,1417915000,235
176,0,25349,Tim Wilkinson,168.0,1119096000,185
177,0,24490,George McNeill,168.7,1475945000,243
178,0,34174,John Huh,168.8,1464099000,241
178,0,35541,John Peterson,168.8,1124526000,185
180,0,21753,Brian Davis,168.9,1343589000,221
181,0,24925,Jonathan Byrd,169.5,805257000,132
182,0,20691,Greg Owen,169.8,678653000,111
183,0,25198,Francesco Molinari,174.2,652364000,104
184,0,21528,Henrik Stenson,175.4,587176000,93
