RANK,MOVEMENT,PLAYER_ID,PLAYER,STROKE DIFFERENTIAL,PLAYER'S SCORE,FIELD AVERAGE SCORE
171,0,23307,Roger Tambellini,-.57,72.09,71.52
172,0,23613,Rich Barcelo,-.58,71.85,71.27
173,0,01761,Len Mattiace,-.66,72.31,71.65
174,0,08337,Mike Heinen,-.69,72.09,71.40
175,0,12394,Tom Carter,-.72,71.94,71.22
176,0,12705,Cliff Kresge,-.77,72.17,71.40
177,0,01771,Blaine McCallister,-.78,72.19,71.41
177,0,02245,Grant Waite,-.78,72.14,71.36
179,0,08835,Kris Cox,-.80,72.13,71.33
179,0,23063,Scott Hend,-.80,72.22,71.42
179,0,08881,Tripp Isenhour,-.80,72.23,71.43
182,0,20104,Ken Duke,-.81,72.01,71.20
183,0,06613,Tommy Tolles,-.83,72.06,71.23
184,0,21893,Brian Kortan,-.91,72.19,71.28
185,0,07939,Dan Olsen,-.98,72.19,71.21
185,0,02049,Gene Sauers,-.98,72.14,71.16
187,0,20580,Andre Stolz,-.99,72.21,71.22
188,0,06078,Esteban Toledo,-1.01,72.12,71.11
189,0,12753,David Morland IV,-1.03,72.29,71.26
190,0,06214,Guy Boros,-1.16,72.45,71.29
191,0,01132,Mark Brooks,-1.17,72.51,71.34
192,0,10213,Dicky Pride,-1.39,72.71,71.32
193,0,12682,Hirofumi Miyase,-1.70,72.95,71.25
194,0,11123,Chris Couch,-2.06,73.16,71.10
195,0,25237,Kevin Muncrief,-2.24,73.24,71.00
196,0,23338,David Gossett,-3.51,74.95,71.44
