RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
120,0,23797,Brett Rumford,231,431,53.6
120,0,08845,Scott Sterling,231,470,49.1
123,0,06527,Steve Stricker,230,430,53.5
123,0,23349,Charles Warren,230,448,51.3
125,0,24140,Sean O'Hair,229,452,50.7
126,0,19803,Ryan Armour,227,498,45.6
127,0,01388,Robert Gamez,226,458,49.3
127,0,24024,Zach Johnson,226,471,48.0
129,0,06004,Stephen Ames,224,451,49.7
130,0,01139,Olin Browne,222,428,51.9
131,0,20229,Stewart Cink,220,454,48.5
132,0,25632,Jimmy Walker,219,430,50.9
133,0,21805,Harrison Frazar,217,390,55.6
134,0,20433,Mark Hensby,216,443,48.8
134,0,02002,John Riegger,216,419,51.6
136,0,06621,Joe Durant,215,458,46.9
137,0,01313,Steve Elkington,214,497,43.1
138,0,01928,Corey Pavin,212,449,47.2
139,0,08931,Glen Day,208,389,53.5
139,0,27963,Chris Stroud,208,403,51.6
141,0,02223,Bob Tway,207,446,46.4
142,0,23621,Rory Sabbatini,205,428,47.9
143,0,20472,Alex Cejka,203,405,50.1
144,0,02206,David Toms,202,388,52.1
145,0,24781,Hunter Mahan,201,462,43.5
146,0,07547,Craig Kanada,200,404,49.5
146,0,24912,Will MacKenzie,200,385,51.9
146,0,10585,Scott McCarron,200,391,51.2
149,0,21461,Kenneth Ferrie,199,399,49.9
149,0,21959,Ted Purdy,199,367,54.2
151,0,06034,Marco Dawson,198,387,51.2
151,0,06012,Greg Kraft,198,386,51.3
153,0,12823,Carlos Franco,196,417,47.0
153,0,21209,Sergio Garcia,196,384,51.0
153,0,22582,Kyle Thompson,196,375,52.3
156,0,20663,Brenden Pappas,194,411,47.2
157,0,23320,Ryan Palmer,191,442,43.2
158,0,06090,Jim McGovern,190,399,47.6
159,0,24357,K.J. Choi,188,399,47.1
160,0,22378,Trevor Immelman,186,338,55.0
161,0,26631,Cody Freeman,184,372,49.5
162,0,23540,Jason Allred,182,351,51.9
162,0,01161,Mark Calcavecchia,182,368,49.5
164,0,01024,Billy Andrade,181,383,47.3
164,0,01226,Fred Couples,181,353,51.3
164,0,26289,Boo Weekley,181,389,46.5
167,0,23125,Brad Elder,180,371,48.5
167,0,27613,David Lutterus,180,323,55.7
167,0,25562,Andres Romero,180,360,50.0
170,0,22046,Geoff Ogilvy,179,344,52.0
171,0,12309,Bob Sowards,177,347,51.0
172,0,20127,Chris Riley,170,305,55.7
173,0,20157,Retief Goosen,168,305,55.1
173,0,22806,Doug LaBelle II,168,353,47.6
175,0,10733,Kent Jones,166,362,45.9
176,0,12826,Paul Claxton,163,321,50.8
177,0,20623,Gavin Coles,159,302,52.6
177,0,12680,Shigeki Maruyama,159,307,51.8
179,0,20105,Jeff Gove,155,271,57.2
179,0,20766,Padraig Harrington,155,260,59.6
181,0,10649,Tom Scherrer,153,302,50.7
182,0,26500,Alejandro Cañizares,152,293,51.9
182,0,20382,Stephen Leaney,152,307,49.5
184,0,30750,Tommy Gainey,151,289,52.2
184,0,06573,Brandt Jobe,151,296,51.0
186,0,06522,Ernie Els,148,258,57.4
187,0,01553,John Huston,147,331,44.4
188,0,01677,Tom Lehman,144,262,55.0
189,0,21633,Steve Allan,142,313,45.4
189,0,20848,Ángel Cabrera,142,259,54.8
189,0,25594,Travis Perkins,142,266,53.4
192,0,24138,Ian Poulter,140,269,52.0
193,0,26420,Richard Johnson,136,317,42.9
194,0,09011,David Duval,132,287,46.0
195,0,24502,Adam Scott,130,245,53.1
196,0,25364,Paul Casey,115,233,49.4
197,0,19913,Ron Whittaker,112,255,43.9
