RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL APEX RANGE,TOTAL ATTEMPTS
88,0,46046,Scottie Scheffler,188.6,121091.6,642
90,0,33486,Roger Sloan,188.4,114372.3,607
91,0,50095,Austin Smotherman,188.3,72309.7,384
92,0,46717,Viktor Hovland,188.1,99705.0,530
92,0,39975,Michael Kim,188.1,116805.8,621
94,0,48084,Wesley Bryan,187.9,72339.2,385
94,0,55708,Hayden Buckley,187.9,114229.9,608
94,0,32102,Rickie Fowler,187.9,110513.2,588
97,0,47591,Eric Cole,187.8,173155.7,922
97,0,34563,Chesson Hadley,187.8,114367.8,609
99,0,46442,Maverick McNealy,187.7,136292.8,726
99,0,52666,Sami Valimaki,187.7,96307.9,513
101,0,39997,Corey Conners,187.6,140157.3,747
101,0,46414,Aaron Rai,187.6,140878.5,751
103,0,32070,Rafael Campos,187.5,83052.7,443
103,0,12716,Charley Hoffman,187.5,104639.8,558
105,0,51997,Andrew Novak,187.3,133004.3,710
106,0,56630,Akshay Bhatia,187.2,154079.5,823
106,0,32367,Jorge Campillo,187.2,67192.7,359
108,0,29420,Billy Horschel,187.1,130579.9,698
109,0,39971,Sungjae Im,186.9,148062.5,792
109,0,54783,Dylan Wu,186.9,125415.5,671
111,0,57975,Harry Hall,186.8,120882.4,647
111,0,34466,Peter Malnati,186.8,139381.7,746
111,0,27330,Josh Teater,186.8,76400.5,409
114,0,22405,Justin Rose,186.7,94271.3,505
115,0,27349,Alex Noren,186.6,91421.7,490
116,0,51634,Sahith Theegala,186.5,153867.2,825
117,0,32757,Patton Kizzire,186.4,95250.3,511
118,0,57362,Austin Eckroat,186.3,141780.9,761
118,0,33399,Adam Hadwin,186.3,130410.0,700
120,0,32839,Hideki Matsuyama,186.2,113740.3,611
121,0,23320,Ryan Palmer,186.0,72338.4,389
121,0,28252,Seamus Power,186.0,141011.0,758
121,0,47983,Chad Ramey,186.0,118292.1,636
124,0,30926,Chris Kirk,185.6,130106.6,701
124,0,40115,Adam Svensson,185.6,178777.8,963
126,0,54591,Ben Griffin,185.5,139470.9,752
126,0,29221,Webb Simpson,185.5,86235.3,465
128,0,36801,Mark Hubbard,185.1,156215.1,844
129,0,27214,Kevin Streelman,184.9,100964.0,546
130,0,55789,Taylor Montgomery,184.8,69676.2,377
130,0,46340,Alex Smalley,184.8,96833.1,524
132,0,40026,Daniel Berger,184.6,109831.1,595
132,0,48119,Ben Taylor,184.6,87497.5,474
134,0,51349,Nico Echavarria,184.4,120794.1,655
134,0,51287,Ryo Hisatsune,184.4,122813.7,666
136,0,40098,Matt Fitzpatrick,184.1,110841.6,602
137,0,54628,Lee Hodges,184.0,139073.9,756
138,0,27936,Martin Laird,183.6,99527.7,542
139,0,52513,Carson Young,183.4,129450.3,706
140,0,50525,Collin Morikawa,183.3,111653.4,609
140,0,57900,Chandler Phillips,183.3,135973.6,742
142,0,45609,Tyler Duncan,182.6,105880.4,580
143,0,30163,Henrik Norlander,182.5,76479.5,419
144,0,47679,Victor Perez,182.2,95466.9,524
145,0,34021,Bud Cauley,182.1,93063.9,511
146,0,51890,Greyson Sigg,182.0,119960.4,659
147,0,49771,J.T. Poston,181.8,144011.9,792
148,0,32791,K.H. Lee,181.3,111289.4,614
149,0,52374,Brandon Wu,181.2,117267.5,647
150,0,40162,Justin Lower,181.1,132022.1,729
151,0,55182,Tom Kim,181.0,131577.3,727
151,0,32640,Troy Merritt,181.0,112947.7,624
153,0,48319,Tom Whitney,180.5,94930.0,526
154,0,31646,Emiliano Grillo,180.2,129893.4,721
155,0,22371,Aaron Baddeley,180.1,103941.6,577
155,0,52375,Doug Ghim,180.1,131319.8,729
155,0,49960,Sepp Straka,180.1,114016.4,633
158,0,35532,Tom Hoge,179.9,150744.5,838
159,0,39327,Ben Silverman,179.8,143854.7,800
160,0,37455,Si Woo Kim,178.7,147394.2,825
160,0,36884,Ben Kohles,178.7,120063.5,672
162,0,25493,Nick Taylor,178.6,132146.6,740
163,0,25900,Lucas Glover,178.2,137728.4,773
163,0,47993,Denny McCarthy,178.2,140055.8,786
165,0,34098,Russell Henley,177.8,120529.0,678
166,0,24024,Zach Johnson,177.7,81214.3,457
166,0,29478,Kevin Kisner,177.7,84927.5,478
166,0,28775,Nate Lashley,177.7,109083.4,614
169,0,27644,Brian Harman,177.4,155206.7,875
169,0,47806,Raul Pereda,177.4,69027.2,389
171,0,34076,Joel Dahmen,177.3,137242.2,774
172,0,46441,Robby Shelton,176.6,118345.4,670
172,0,27649,Brandt Snedeker,176.6,101551.1,575
174,0,36326,David Lipsky,176.3,97489.8,553
175,0,34256,Andrew Putnam,176.1,127707.6,725
176,0,26476,Chez Reavie,176.0,100471.0,571
177,0,45522,Christiaan Bezuidenhout,175.7,123375.7,702
177,0,40058,Zac Blair,175.7,144249.8,821
179,0,29908,C.T. Pan,174.2,92330.2,530
180,0,29535,Brice Garnett,173.7,72785.9,419
180,0,23108,Matt Kuchar,173.7,116061.4,668
182,0,27770,Camilo Villegas,173.3,71418.8,412
183,0,30927,Brendon Todd,173.0,148087.0,856
184,0,26596,Ryan Moore,171.3,114627.3,669
