RANK,MOVEMENT,PLAYER_ID,PLAYER,COMBINED RANK,CARRY EFFICIENCY RANK,TOTAL DIST. EFFIC. RANK
110,0,27936,Martin Laird,218,104,114
111,0,39971,Sungjae Im,219,113,106
111,0,32791,K.H. Lee,219,146,73
113,0,56630,Akshay Bhatia,221,99,122
113,0,55182,Tom Kim,221,145,76
113,0,47483,Will Zalatoris,221,107,114
116,0,47504,Sam Burns,227,104,123
116,0,30927,Brendon Todd,227,134,93
118,0,33968,ThorbjÃ¸rn Olesen,228,90,138
119,0,45242,Kevin Yu,230,88,142
120,0,32839,Hideki Matsuyama,231,125,106
121,0,50497,Adrien Dumont de Chassart,233,92,141
121,0,54591,Ben Griffin,233,102,131
121,0,37378,Min Woo Lee,233,75,158
124,0,24502,Adam Scott,236,113,123
125,0,32333,Kevin Tway,239,104,135
126,0,52215,Robert MacIntyre,245,128,117
126,0,52374,Brandon Wu,245,141,104
128,0,29478,Kevin Kisner,246,109,137
129,0,35617,Martin Trainer,247,119,128
130,0,52453,Nicolai HÃ¸jgaard,248,99,149
130,0,50484,Hayden Springer,248,90,158
132,0,34099,Harris English,253,125,128
133,0,46441,Robby Shelton,258,132,126
134,0,52372,Cameron Champ,260,96,164
134,0,54628,Lee Hodges,260,129,131
134,0,39327,Ben Silverman,260,149,111
137,0,51766,Wyndham Clark,269,129,140
137,0,28252,Seamus Power,269,148,121
139,0,45522,Christiaan Bezuidenhout,272,134,138
139,0,35532,Tom Hoge,272,161,111
141,0,30163,Henrik Norlander,273,156,117
141,0,46046,Scottie Scheffler,273,157,116
143,0,28420,Ryan Brehm,275,103,172
144,0,38991,Alejandro Tosti,278,161,117
145,0,36884,Ben Kohles,282,137,145
146,0,51894,Vince Whaley,285,139,146
147,0,39997,Corey Conners,286,153,133
147,0,57366,Cameron Young,286,131,155
149,0,36871,Matt NeSmith,288,123,165
150,0,59866,Nick Dunlap,289,134,155
151,0,51696,Rico Hoey,291,139,152
151,0,27349,Alex Noren,291,122,169
153,0,37455,Si Woo Kim,298,165,133
154,0,37275,Sam Ryder,302,137,165
155,0,59442,Parker Coody,308,141,167
155,0,34466,Peter Malnati,308,153,155
157,0,54576,Patrick Fishburn,309,166,143
158,0,22371,Aaron Baddeley,310,152,158
159,0,51070,Vincent Norrman,311,159,152
160,0,35310,Lanto Griffin,312,177,135
161,0,39977,Max Homa,313,167,146
162,0,36801,Mark Hubbard,314,153,161
163,0,27129,Luke List,316,146,170
163,0,49947,Taylor Moore,316,149,167
163,0,36699,Patrick Rodgers,316,173,143
166,0,40058,Zac Blair,318,157,161
167,0,48699,Callum Tarren,319,168,151
168,0,40115,Adam Svensson,322,174,148
169,0,46442,Maverick McNealy,323,169,154
170,0,40098,Matt Fitzpatrick,326,177,149
171,0,33653,Thomas Detry,328,151,177
172,0,46414,Aaron Rai,332,161,171
173,0,47663,Kevin Dougherty,344,170,174
173,0,31323,Gary Woodland,344,164,180
175,0,47679,Victor Perez,345,184,161
176,0,59095,Chris Gotterup,349,171,178
176,0,27139,David Skinns,349,176,173
178,0,29725,Tony Finau,351,175,176
178,0,48153,Matthieu Pavon,351,172,179
180,0,34256,Andrew Putnam,353,179,174
181,0,48081,Xander Schauffele,361,180,181
182,0,47420,Jake Knapp,364,182,182
182,0,47347,Adam Schenk,364,181,183
184,0,55789,Taylor Montgomery,367,183,184
