RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,START TOURNAMENT ID
71,0,24511,Thongchai Jaidee,2,2004360
71,0,01577,Lee Janzen,2,2004470
71,0,10733,Kent Jones,2,2004470
71,0,20940,Kenichi Kuboya,2,2003470
71,0,23108,Matt Kuchar,2,2004470
71,0,10027,Trip Kuehne,2,1996240
71,0,06332,Neal Lancaster,2,2004470
71,0,06016,Brad Lardon,2,2004400
71,0,12662,Thomas Levet,2,2004360
71,0,01685,J.L. Lewis,2,2004470
71,0,01717,Sandy Lyle,2,2004150
71,0,01724,Jeff Maggert,2,2004400
71,0,20445,Casey Martin,2,2004050
71,0,10585,Scott McCarron,2,2004450
71,0,01793,Mac McLendon,2,1980430
71,0,08339,Spike McRoy,2,2004470
71,0,06515,Shaun Micheel,2,2004470
71,0,26596,Ryan Moore,2,2003150
71,0,01866,Jack Newton,2,1982420
71,0,22348,Nick O'Hern,2,2004340
71,0,01887,Mark O'Meara,2,2004360
71,0,19983,Andy Oldcorn,2,2003300
71,0,23320,Ryan Palmer,2,2004470
71,0,01928,Corey Pavin,2,2004450
71,0,26476,Chez Reavie,2,2004250
71,0,24389,Jean-Francois Remesy,2,2004340
71,0,23386,David Roesch,2,2004250
71,0,22405,Justin Rose,2,2004470
71,0,23621,Rory Sabbatini,2,2004440
71,0,02064,John Schroeder,2,1995300
71,0,02105,Bob Smith,2,1985280
71,0,20580,Andre Stolz,2,2004440
71,0,23325,Vaughn Taylor,2,2004470
71,0,02214,Kirk Triplett,2,2004470
71,0,02267,D.A. Weibring,2,2003160
71,0,20396,Lee Westwood,2,2004360
71,0,25349,Tim Wilkinson,2,2003370
71,0,12602,Dean Wilson,2,2004470
71,0,21878,Mark Wilson,2,2004450
