RANK,MOVEMENT,PLAYER_ID,PLAYER,FREQUENCY,# OF HOLES,# OF EAGLES
58,0,06791,Mark Wurtz,208.3,1458,7
59,0,06527,Steve Stricker,209.3,1674,8
60,0,01060,Dave Barr,209.9,1679,8
61,0,01707,Steve Lowery,211.5,1692,8
62,0,01682,Wayne Levi,213.4,1494,7
63,0,01553,John Huston,216.0,1512,7
63,0,02218,Ted Tryba,216.0,1944,9
65,0,06197,Michael Allen,218.5,1748,8
66,0,01024,Billy Andrade,223.7,1566,7
67,0,06591,Rocky Walcher,230.4,1152,5
68,0,02067,Ted Schulz,231.3,1388,6
69,0,02206,David Toms,234.3,1640,7
70,0,02223,Bob Tway,240.0,1440,6
71,0,01203,Russ Cochran,241.1,1688,7
72,0,01996,Mike Reid,241.2,1206,5
72,0,02242,Lanny Wadkins,241.2,1206,5
74,0,01330,David Feherty,241.6,1208,5
75,0,01527,Scott Hoch,241.7,1692,7
76,0,01156,Curt Byrum,243.0,1458,6
77,0,01320,Bob Estes,244.3,1710,7
77,0,06090,Jim McGovern,244.3,1710,7
79,0,02049,Gene Sauers,245.7,1474,6
80,0,01006,John Adams,246.0,1476,6
81,0,01864,Larry Nelson,247.5,990,4
82,0,01385,Jim Gallagher Jr.,249.0,1494,6
83,0,02225,Howard Twitty,263.2,1579,6
84,0,01690,Bruce Lietzke,265.5,1062,4
85,0,01116,Michael Bradley,267.0,1602,6
86,0,01139,Olin Browne,273.0,1638,6
87,0,01495,Morris Hatalsky,273.6,1368,5
88,0,02104,Jeff Sluman,276.0,1656,6
89,0,01143,Brad Bryant,280.3,1962,7
90,0,01607,Brian Kamm,282.0,1692,6
91,0,06332,Neal Lancaster,285.0,1710,6
91,0,01771,Blaine McCallister,285.0,1710,6
93,0,01266,Clark Dennis,294.0,1764,6
94,0,01353,Bruce Fleisher,295.2,1476,5
95,0,12663,Phil Tataurangi,297.0,1188,4
96,0,01457,Jay Haas,306.0,1836,6
96,0,01928,Corey Pavin,306.0,1224,4
98,0,06809,Bob Burns,306.5,1226,4
99,0,01444,Ken Green,307.8,1539,5
100,0,01072,Chip Beck,309.6,1548,5
100,0,06251,Chris DiMarco,309.6,1548,5
102,0,01098,Jay Don Blake,313.2,1566,5
103,0,01381,Fred Funk,315.0,1890,6
104,0,01938,David Peoples,316.8,1584,5
105,0,02167,Mike Sullivan,319.5,1278,4
106,0,02321,Fuzzy Zoeller,328.5,1314,4
107,0,06016,Brad Lardon,330.0,990,3
108,0,01331,Rick Fehr,346.5,1386,4
109,0,02170,Hal Sutton,349.2,1746,5
110,0,06609,Rob Boldt,351.0,1053,3
110,0,01378,David Frost,351.0,1404,4
110,0,01633,Tom Kite,351.0,1404,4
113,0,01766,Billy Mayfair,356.4,1782,5
113,0,01945,Kenny Perry,356.4,1782,5
115,0,01093,Ronnie Black,360.0,1440,4
116,0,01557,John Inman,363.6,1818,5
117,0,01920,Craig Parry,372.0,1116,3
117,0,06062,Charles Raulerson,372.0,1116,3
119,0,02224,Greg Twiggs,384.0,1152,3
120,0,01235,Ben Crenshaw,387.0,1548,4
121,0,01577,Lee Janzen,396.0,1584,4
121,0,01701,Bob Lohr,396.0,1584,4
123,0,01200,Keith Clearwater,400.5,1602,4
124,0,02241,Bobby Wadkins,402.0,1206,3
125,0,01891,David Ogrin,405.0,1620,4
125,0,02214,Kirk Triplett,405.0,1620,4
127,0,01569,Peter Jacobsen,408.0,1224,3
128,0,02100,Tim Simpson,409.5,1638,4
129,0,01329,Brad Faxon,414.0,1656,4
130,0,01926,Steve Pate,418.5,1674,4
131,0,10809,Jim Furyk,427.5,1710,4
132,0,01559,Hale Irwin,444.0,1332,3
133,0,02033,Dave Rummells,450.0,1800,4
134,0,07235,John Morse,456.0,1368,3
134,0,02146,Payne Stewart,456.0,1368,3
136,0,02090,Tom Sieckmann,474.0,1422,3
137,0,06575,Dudley Hart,478.3,1435,3
138,0,01014,Fulton Allem,492.0,1476,3
138,0,01306,David Edwards,492.0,1476,3
140,0,01133,Billy Ray Brown,497.5,995,2
141,0,01392,Tom Garner,504.0,1008,2
141,0,02190,Doug Tewell,504.0,1512,3
143,0,06020,Steve Brodie,508.3,1525,3
144,0,01185,Brandel Chamblee,516.0,1548,3
145,0,01723,Andrew Magee,534.0,1602,3
146,0,07781,Ty Armstrong,536.0,1072,2
147,0,01905,Joe Ozaki,549.0,1098,2
148,0,01313,Steve Elkington,558.0,1116,2
149,0,02267,D.A. Weibring,567.0,1134,2
150,0,02239,Scott Verplank,573.5,1147,2
151,0,01196,Brian Claar,594.0,1782,3
152,0,01648,Billy Kratzert,621.0,1242,2
153,0,06643,Paul Goydos,624.0,1872,3
154,0,02245,Grant Waite,630.0,1260,2
155,0,01986,Joey Rassett,639.0,1278,2
156,0,02007,Larry Rinker,666.0,1332,2
157,0,02010,Loren Roberts,693.0,1386,2
158,0,01282,Trevor Dodds,711.0,1422,2
159,0,01219,John Cook,720.0,1440,2
160,0,01414,Bob Gilder,738.0,1476,2
161,0,06589,Jeff Woodland,747.0,1494,2
162,0,01755,Dick Mast,756.0,1512,2
162,0,06577,John Wilson,756.0,1512,2
164,0,01307,Joel Edwards,765.0,1530,2
165,0,01550,Ed Humenik,801.0,1602,2
166,0,01288,Ed Dougherty,882.0,1764,2
167,0,01629,Eddie Kirby,936.0,936,1
168,0,06088,Steve Gotsche,1008.0,1008,1
169,0,02101,Joey Sindelar,1170.0,1170,1
170,0,02230,Stan Utley,1314.0,1314,1
171,0,02322,Richard Zokol,1332.0,1332,1
172,0,01725,John Mahaffey,1350.0,1350,1
172,0,01823,Larry Mize,1350.0,1350,1
174,0,01783,Mark McCumber,1368.0,1368,1
175,0,02294,Willie Wood,1386.0,1386,1
176,0,01748,Doug Martin,1458.0,1458,1
177,0,02159,Curtis Strange,1494.0,1494,1
178,0,06315,Pete Jordan,1584.0,1584,1
