RANK,MOVEMENT,PLAYER_ID,PLAYER,%,FAIRWAYS HIT,POSSIBLE FAIRWAYS
110,0,01436,David Graham,63.81,536,840
111,0,01103,Charles Bolling,63.76,908,1424
112,0,01984,Sam Randolph,63.74,696,1092
113,0,01303,Bob Eastwood,63.58,824,1296
114,0,01499,Mark Hayes,63.45,920,1450
115,0,01878,Andy North,63.33,532,840
116,0,01943,Chris Perry,63.25,883,1396
117,0,01448,Tony Grimes,63.21,555,878
118,0,01206,Bobby Cole,63.11,852,1350
118,0,01468,Gary Hallberg,63.11,828,1312
120,0,01501,Vance Heafner,63.07,719,1140
121,0,01952,Billy Pierot,63.04,498,790
122,0,02101,Joey Sindelar,63.02,992,1574
123,0,02007,Larry Rinker,62.98,825,1310
124,0,01945,Kenny Perry,62.94,676,1074
125,0,01200,Keith Clearwater,62.83,1038,1652
125,0,01526,David Hobby,62.83,578,920
127,0,01469,Dan Halldorson,62.81,760,1210
128,0,01846,Jodie Mudd,62.74,852,1358
129,0,01203,Russ Cochran,62.60,959,1532
130,0,01132,Mark Brooks,62.40,810,1298
131,0,01797,Rocco Mediate,62.29,806,1294
132,0,01414,Bob Gilder,62.27,878,1410
133,0,01068,Andy Bean,62.08,478,770
134,0,02239,Scott Verplank,61.80,733,1186
135,0,01641,Gary Koch,61.41,608,990
136,0,01323,Brad Fabel,61.35,627,1022
137,0,02087,Don Shirey Jr.,61.20,716,1170
138,0,01584,Doug Johnson,61.10,622,1018
139,0,02294,Willie Wood,61.00,826,1354
140,0,02067,Ted Schulz,60.98,611,1002
141,0,01196,Brian Claar,60.93,875,1436
142,0,01599,Steve Jones,60.83,781,1284
143,0,01777,John McComish,60.78,592,974
144,0,01687,Jeff Lewis,60.67,523,862
145,0,01715,Mark Lye,60.54,879,1452
146,0,01861,Jim Nelford,60.45,665,1100
147,0,01150,George Burns,60.27,860,1427
148,0,01648,Billy Kratzert,60.12,719,1196
149,0,01329,Brad Faxon,60.11,761,1266
150,0,01077,Mike Bender,60.09,661,1100
151,0,02126,Bruce Soulsby,60.07,722,1202
152,0,01884,Mac O'Grady,59.93,730,1218
153,0,01175,Jim Carter,59.75,815,1364
154,0,01938,David Peoples,59.62,589,988
155,0,01790,Pat McGowan,59.49,746,1254
156,0,02002,John Riegger,59.36,463,780
157,0,01214,Frank Conner,59.25,445,751
158,0,01871,Mike Nicolette,59.21,418,706
159,0,01006,John Adams,59.20,801,1353
160,0,01513,Denny Hepler,59.13,460,778
161,0,01654,Gary Krueger,58.91,582,988
162,0,01425,Ernie Gonzalez,58.73,861,1466
163,0,01226,Fred Couples,58.71,748,1274
164,0,01706,Davis Love III,58.67,697,1188
165,0,01278,Andy Dillard,58.66,664,1132
166,0,01361,Dan Forsman,58.19,981,1686
167,0,01096,Phil Blackmar,58.17,812,1396
168,0,02152,Dave Stockton,57.91,454,784
169,0,01039,Perry Arthur,57.74,597,1034
170,0,02148,Ray Stewart,57.69,690,1196
171,0,01385,Jim Gallagher Jr.,57.67,820,1422
172,0,01282,Trevor Dodds,57.56,632,1098
173,0,01098,Jay Don Blake,57.48,776,1350
174,0,01571,Barry Jaeckel,56.94,779,1368
175,0,01037,Dewey Arnette,56.85,506,890
176,0,01261,Jay Delsing,56.81,759,1336
177,0,01310,Dave Eichelberger,56.41,748,1326
178,0,01522,Lon Hinkle,56.30,536,952
179,0,01162,Rex Caldwell,56.29,492,874
180,0,02090,Tom Sieckmann,56.22,705,1254
181,0,02201,Jim Thorpe,55.91,454,812
182,0,01676,Ted Lehmann,55.72,497,892
183,0,01593,Philip Jonas,54.55,456,836
184,0,01248,Rick Dalpos,54.34,689,1268
185,0,02041,Bill Sander,54.22,694,1280
186,0,01446,Brad Greer,54.13,564,1042
187,0,01534,John Horne,52.83,448,848
188,0,01095,Woody Blackburn,45.43,348,766
