RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
112,11,28252,Seamus Power,166.3,6190973,1034
115,11,22371,Aaron Baddeley,166.4,4205126,702
116,-22,33399,Adam Hadwin,166.5,4626354,772
116,-17,50188,S.H. Kim,166.5,5752740,960
116,11,39324,J.J. Spaun,166.5,4962476,828
119,9,36799,Stephan Jaeger,166.6,4802687,801
119,9,48153,Matthieu Pavon,166.6,3574954,596
121,10,32070,Rafael Campos,166.7,2838865,473
121,10,33653,Thomas Detry,166.7,4273007,712
123,11,46046,Scottie Scheffler,166.8,4131754,688
124,-40,33408,Tyson Alexander,166.9,3971570,661
124,-21,49947,Taylor Moore,166.9,6032711,1004
124,-16,26476,Chez Reavie,166.9,3857224,642
127,9,29936,Ryan Fox,167.0,4514186,751
127,9,29420,Billy Horschel,167.0,4677063,778
129,9,39997,Corey Conners,167.1,5226683,869
129,9,59866,Nick Dunlap,167.1,4024643,669
129,-21,47993,Denny McCarthy,167.1,5490845,913
132,8,28237,Rory McIlroy,167.2,4212731,700
132,8,54783,Dylan Wu,167.2,4730534,786
134,8,37455,Si Woo Kim,167.3,5377029,893
134,8,26596,Ryan Moore,167.3,4528024,752
134,8,51070,Vincent Norrman,167.3,3210098,533
137,-17,27644,Brian Harman,167.4,5436976,902
137,8,37275,Sam Ryder,167.4,3777465,627
139,-8,49771,J.T. Poston,167.5,5210180,864
140,6,24024,Zach Johnson,167.6,2956604,490
140,6,22405,Justin Rose,167.6,3614266,599
140,6,33448,Justin Thomas,167.6,4133608,685
143,8,48117,Kurt Kitayama,167.7,4871490,807
143,8,47679,Victor Perez,167.7,4363752,723
145,-27,51349,Nico Echavarria,167.8,4716941,781
145,-34,47420,Jake Knapp,167.8,4495677,744
145,-10,31323,Gary Woodland,167.8,4779655,791
148,5,33204,Shane Lowry,168.0,4136881,684
149,5,29725,Tony Finau,168.1,4714343,779
149,-38,55789,Taylor Montgomery,168.1,3165488,523
149,-42,30163,Henrik Norlander,168.1,3424201,566
149,5,52666,Sami Valimaki,168.1,3818245,631
149,-21,48887,Matt Wallace,168.1,3909970,646
154,2,30926,Chris Kirk,168.2,4479988,740
155,2,35532,Tom Hoge,168.3,6027377,995
156,3,47483,Will Zalatoris,168.4,4237905,699
157,4,32367,Jorge Campillo,168.5,2869115,473
158,6,33968,Thorbjørn Olesen,168.7,2738239,451
159,6,52453,Nicolai Højgaard,168.9,3173661,522
159,-2,35506,Mackenzie Hughes,168.9,5842775,961
159,-13,40115,Adam Svensson,168.9,7085139,1165
162,-16,54628,Lee Hodges,169.0,6162874,1013
163,-2,54591,Ben Griffin,169.1,6361471,1045
164,2,28089,Jason Day,169.3,4004619,657
165,-4,36884,Ben Kohles,169.4,5037599,826
166,1,35450,Patrick Cantlay,169.5,3727532,611
167,1,39977,Max Homa,169.7,4710432,771
167,1,30927,Brendon Todd,169.7,6226746,1019
169,2,40098,Matt Fitzpatrick,169.9,4233471,692
170,-11,36801,Mark Hubbard,170.0,5941328,971
171,1,51634,Sahith Theegala,170.2,5747183,938
172,1,40058,Zac Blair,170.4,5404876,881
173,1,50525,Collin Morikawa,170.5,4708493,767
174,4,27349,Alex Noren,170.8,4340430,706
175,-7,40026,Daniel Berger,171.2,4178394,678
175,-1,34256,Andrew Putnam,171.2,5430149,881
175,4,25493,Nick Taylor,171.2,5385275,874
178,-4,34099,Harris English,171.3,5582239,905
179,-2,57362,Austin Eckroat,171.5,5352936,867
180,0,31646,Emiliano Grillo,171.9,5496770,888
180,0,46414,Aaron Rai,171.9,5519411,892
182,0,49960,Sepp Straka,172.4,4687071,755
183,0,48081,Xander Schauffele,172.6,5069761,816
184,0,30911,Tommy Fleetwood,173.3,4797262,769
