RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL HIT,TOTAL ATTEMPTS,RTP SCORE
62,0,06004,Stephen Ames,98.14,1055,1075,-286.00
63,0,07867,Woody Austin,98.11,1145,1167,-311.00
64,0,01098,Jay Don Blake,98.04,751,766,-160.00
65,0,10733,Kent Jones,97.98,824,841,-212.00
66,0,01577,Lee Janzen,97.91,751,767,-200.00
67,0,01320,Bob Estes,97.90,932,952,-253.00
68,0,20628,Arron Oberholser,97.89,976,997,-212.00
69,0,08931,Glen Day,97.87,1196,1222,-321.00
70,0,01035,Tommy Armour III,97.82,718,734,-167.00
71,0,01161,Mark Calcavecchia,97.81,893,913,-242.00
72,0,23034,Brent Schwarzrock,97.79,663,678,-146.00
73,0,19824,Craig Barlow,97.75,1084,1109,-260.00
74,0,01139,Olin Browne,97.59,1217,1247,-287.00
75,0,01948,Tim Petrovic,97.55,1116,1144,-291.00
76,0,07223,Brian Bateman,97.42,754,774,-169.00
76,0,10585,Scott McCarron,97.42,754,774,-214.00
78,0,01569,Peter Jacobsen,97.34,804,826,-176.00
79,0,07749,Brett Quigley,97.33,985,1012,-247.00
80,0,06617,Brian Henninger,97.27,641,659,-144.00
81,0,10213,Dicky Pride,97.21,767,789,-190.00
82,0,01249,John Daly,97.19,553,569,-134.00
83,0,02239,Scott Verplank,97.17,1029,1059,-283.00
84,0,22293,Heath Slocum,97.07,1194,1230,-265.00
85,0,20095,Carl Paulson,96.91,1192,1230,-290.00
86,0,01388,Robert Gamez,96.89,1247,1287,-337.00
86,0,12680,Shigeki Maruyama,96.89,872,900,-211.00
86,0,08339,Spike McRoy,96.89,1151,1188,-242.00
89,0,23177,Kenneth Staton,96.86,679,701,-125.00
90,0,21739,Aaron Barber,96.77,1047,1082,-224.00
91,0,21806,Paul Gow,96.66,724,749,-155.00
92,0,01226,Fred Couples,96.62,543,562,-160.00
93,0,12705,Cliff Kresge,96.60,1051,1088,-245.00
94,0,07941,Mike Grob,96.57,929,962,-199.00
95,0,10860,Justin Leonard,96.54,781,809,-212.00
96,0,20472,Alex Cejka,96.50,909,942,-215.00
97,0,11032,Frank Lickliter II,96.49,962,997,-219.00
98,0,06595,Kevin Sutherland,96.48,876,908,-202.00
99,0,12660,Jesper Parnevik,96.43,1026,1064,-256.00
100,0,23552,Hank Kuehne,96.31,810,841,-240.00
101,0,20572,Rod Pampling,96.30,859,892,-231.00
102,0,01941,Tom Pernice Jr.,96.24,1101,1144,-283.00
103,0,20098,Stuart Appleby,96.23,868,902,-234.00
104,0,01685,J.L. Lewis,96.21,989,1028,-215.00
105,0,22046,Geoff Ogilvy,96.18,855,889,-249.00
106,0,23621,Rory Sabbatini,96.07,929,967,-211.00
107,0,08545,Glen Hnatiuk,96.03,1063,1107,-196.00
108,0,01307,Joel Edwards,96.00,744,775,-150.00
109,0,23983,Luke Donald,95.98,978,1019,-235.00
110,0,01475,Donnie Hammond,95.94,1015,1058,-203.00
111,0,01024,Billy Andrade,95.92,1082,1128,-258.00
112,0,20436,Garrett Willis,95.87,1092,1139,-254.00
113,0,10425,Jay Williamson,95.81,1051,1097,-199.00
114,0,12782,Tim Herron,95.77,1088,1136,-281.00
115,0,23135,Tim Clark,95.55,795,832,-179.00
116,0,26420,Richard Johnson,95.51,978,1024,-213.00
116,0,02010,Loren Roberts,95.51,829,868,-191.00
118,0,22548,Patrick Sheehan,95.48,1141,1195,-289.00
119,0,01042,Paul Azinger,95.42,770,807,-162.00
120,0,21209,Sergio Garcia,95.36,473,496,-111.00
121,0,23108,Matt Kuchar,95.35,697,731,-138.00
122,0,01707,Steve Lowery,95.34,818,858,-195.00
123,0,22295,Darron Stiles,95.14,920,967,-221.00
124,0,12388,Michael Clark II,94.97,642,676,-147.00
125,0,08537,J.P. Hayes,94.87,813,857,-208.00
126,0,01175,Jim Carter,94.76,1048,1106,-193.00
127,0,19881,Robert Damron,94.71,1039,1097,-218.00
128,0,01457,Jay Haas,94.70,875,924,-234.00
129,0,20634,Peter Lonard,94.59,910,962,-224.00
129,0,22913,John Rollins,94.59,735,777,-204.00
131,0,06078,Esteban Toledo,94.57,1185,1253,-263.00
132,0,01329,Brad Faxon,94.55,919,972,-222.00
133,0,20573,Scott Laycock,94.53,726,768,-156.00
134,0,12602,Dean Wilson,94.46,887,939,-212.00
135,0,06575,Dudley Hart,94.44,662,701,-152.00
136,0,20940,Kenichi Kuboya,94.39,993,1052,-208.00
137,0,24925,Jonathan Byrd,94.24,965,1024,-254.00
138,0,01157,Tom Byrum,94.19,972,1032,-206.00
139,0,24502,Adam Scott,94.18,437,464,-108.00
140,0,08547,John Maginnes,94.16,871,925,-171.00
141,0,26950,John Morgan,94.02,864,919,-188.00
142,0,12645,Brent Geiberger,94.01,565,601,-137.00
143,0,19972,José Coceres,93.94,666,709,-141.00
144,0,21633,Steve Allan,93.90,585,623,-129.00
145,0,11011,Mike Sposa,93.84,807,860,-202.00
146,0,21878,Mark Wilson,93.81,879,937,-169.00
147,0,23036,Chris Anderson,93.79,966,1030,-208.00
148,0,01810,Phil Mickelson,93.62,660,705,-189.00
149,0,25345,Carl Pettersson,93.44,869,930,-226.00
150,0,19825,Darren Clarke,93.33,476,510,-141.00
151,0,23614,Rich Beem,93.32,698,748,-161.00
151,0,12755,Vance Veazey,93.32,684,733,-145.00
153,0,24356,Jason Buha,93.28,639,685,-126.00
154,0,06809,Bob Burns,93.26,844,905,-160.00
155,0,06643,Paul Goydos,93.24,924,991,-245.00
156,0,20029,Notah Begay III,93.17,982,1054,-203.00
157,0,01378,David Frost,93.12,920,988,-243.00
157,0,10107,Deane Pappas,93.12,798,857,-226.00
159,0,23541,Ben Crane,93.07,954,1025,-265.00
160,0,02049,Gene Sauers,93.05,911,979,-162.00
161,0,20121,Todd Fischer,93.02,1013,1089,-259.00
162,0,01968,Nick Price,93.00,598,643,-158.00
163,0,20099,Doug Barron,92.95,989,1064,-195.00
164,0,01887,Mark O'Meara,92.84,532,573,-110.00
165,0,23125,Brad Elder,92.83,518,558,-107.00
166,0,24361,Pat Perez,92.81,904,974,-203.00
167,0,20127,Chris Riley,92.73,880,949,-225.00
168,0,23656,Jason Caron,92.59,750,810,-147.00
169,0,10201,Matt Gogel,92.48,763,825,-165.00
170,0,10912,Craig Perks,92.45,784,848,-191.00
171,0,22621,Ben Curtis,92.27,728,789,-154.00
172,0,22892,Jason Gore,92.08,837,909,-208.00
172,0,01666,Bernhard Langer,92.08,581,631,-138.00
174,0,01928,Corey Pavin,91.90,874,951,-177.00
175,0,22371,Aaron Baddeley,91.89,680,740,-192.00
176,0,07101,Dave Stockton Jr.,91.07,765,840,-166.00
177,0,20568,Anthony Painter,90.96,885,973,-172.00
178,0,19846,Brian Gay,90.89,978,1076,-239.00
179,0,12661,Todd Barranger,90.81,781,860,-180.00
180,0,25031,Andy Miller,90.45,767,848,-188.00
181,0,20623,Gavin Coles,90.25,676,749,-94.00
182,0,20771,Steven Alker,89.89,862,959,-181.00
183,0,01761,Len Mattiace,89.86,868,966,-205.00
184,0,01132,Mark Brooks,89.73,865,964,-199.00
185,0,20593,Greg Chalmers,89.51,1024,1144,-280.00
186,0,20566,Kaname Yokoo,89.43,550,615,-120.00
187,0,06527,Steve Stricker,89.08,612,687,-139.00
188,0,26489,Cameron Yancey,88.84,573,645,-124.00
189,0,25450,Ty Tryon,87.95,489,556,-112.00
190,0,06475,Jeff Klein,87.44,592,677,-85.00
