RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# SAVES,# BUNKERS,TOTAL O/U PAR
96,0,24494,Erik Compton,50.00,68,136,+48.00
96,0,21209,Sergio Garcia,50.00,52,104,+31.00
96,0,33461,Morgan Hoffmann,50.00,50,100,+38.00
96,0,24490,George McNeill,50.00,51,102,+39.00
96,0,26679,Kevin Stadler,50.00,58,116,+28.00
96,0,31560,Brian Stuard,50.00,57,114,+54.00
102,0,28259,Sangmoon Bae,49.65,70,141,+52.00
102,0,34098,Russell Henley,49.65,70,141,+50.00
102,0,26289,Boo Weekley,49.65,71,143,+33.00
105,0,26476,Chez Reavie,49.61,63,127,+42.00
106,0,10885,Robert Allenby,49.51,51,103,+43.00
107,0,06522,Ernie Els,49.44,44,89,+37.00
108,0,30926,Chris Kirk,49.23,64,130,+49.00
109,0,27436,Graham DeLaet,48.85,64,131,+44.00
110,0,33869,Eric Meierdierks,48.78,40,82,+28.00
111,0,12510,Chad Campbell,48.65,54,111,+36.00
112,0,06567,Vijay Singh,48.60,52,107,+47.00
113,0,24781,Hunter Mahan,48.53,66,136,+45.00
114,0,27936,Martin Laird,48.33,58,120,+46.00
115,0,01724,Jeff Maggert,48.31,43,89,+35.00
116,0,27214,Kevin Streelman,48.25,69,143,+58.00
117,0,28679,Fabián Gómez,48.21,54,112,+31.00
118,0,23621,Rory Sabbatini,47.93,58,121,+32.00
119,0,22378,Trevor Immelman,47.92,46,96,+33.00
120,0,30852,Ryo Ishikawa,47.90,57,119,+45.00
121,0,28135,Aaron Watkins,47.83,33,69,+31.00
122,0,24140,Sean O'Hair,47.67,41,86,+34.00
123,0,34021,Bud Cauley,47.57,49,103,+34.00
124,0,24399,Scott Gardiner,47.46,56,118,+40.00
125,0,32334,Charlie Beljan,47.42,46,97,+42.00
126,0,28092,D.H. Lee,47.22,51,108,+38.00
127,0,27330,Josh Teater,47.14,66,140,+52.00
128,0,25240,D.A. Points,47.10,73,155,+58.00
129,0,24227,Justin Bolli,46.88,45,96,+47.00
130,0,06573,Brandt Jobe,46.60,48,103,+45.00
131,0,34261,Scott Langley,46.53,47,101,+39.00
132,0,32448,James Hahn,46.36,51,110,+47.00
133,0,25345,Carl Pettersson,46.26,68,147,+58.00
134,0,21528,Henrik Stenson,46.24,43,93,+28.00
135,0,26851,Marc Leishman,46.15,54,117,+38.00
136,0,25804,Bubba Watson,46.08,47,102,+39.00
137,0,28475,Jeff Overton,45.99,63,137,+44.00
138,0,27408,Martin Kaymer,45.98,40,87,+35.00
138,0,27503,Steve LeBrun,45.98,40,87,+38.00
140,0,35539,Luke Guthrie,45.93,62,135,+63.00
141,0,26951,Johnson Wagner,45.28,48,106,+50.00
142,0,27644,Brian Harman,45.14,65,144,+55.00
143,0,23320,Ryan Palmer,44.96,58,129,+30.00
144,0,25834,Daniel Summerhays,44.68,63,141,+63.00
145,0,24846,Ricky Barnes,44.44,44,99,+39.00
145,0,24024,Zach Johnson,44.44,44,99,+37.00
147,0,22046,Geoff Ogilvy,44.34,47,106,+58.00
148,0,27933,John Merrick,44.26,54,122,+50.00
149,0,29289,S.Y. Noh,44.23,46,104,+40.00
150,0,24663,Y.E. Yang,44.14,49,111,+53.00
151,0,24361,Pat Perez,44.09,56,127,+58.00
152,0,27095,Nick Watney,44.07,52,118,+49.00
153,0,20645,John Senden,43.75,56,128,+51.00
154,0,20104,Ken Duke,43.66,62,142,+74.00
155,0,22961,David Mathis,43.64,48,110,+56.00
156,0,32698,Bobby Gates,43.62,41,94,+49.00
157,0,23353,J.J. Henry,43.36,49,113,+44.00
158,0,28237,Rory McIlroy,43.33,39,90,+44.00
159,0,25900,Lucas Glover,43.12,47,109,+37.00
160,0,34431,Robert Streb,43.09,53,123,+42.00
161,0,27556,Ted Potter Jr.,43.01,40,93,+44.00
162,0,31557,Jim Herman,42.86,33,77,+25.00
162,0,36884,Ben Kohles,42.86,48,112,+51.00
164,0,30925,Dustin Johnson,42.72,44,103,+48.00
165,0,01116,Michael Bradley,42.50,34,80,+30.00
166,0,22621,Ben Curtis,42.05,37,88,+58.00
167,0,25818,Scott Piercy,41.73,58,139,+62.00
168,0,26758,David Hearn,40.60,54,133,+64.00
169,0,31323,Gary Woodland,40.30,54,134,+75.00
170,0,24358,Robert Garrigus,39.09,43,110,+53.00
171,0,29479,Scott Brown,38.94,44,113,+51.00
172,0,25444,Justin Hicks,38.83,40,103,+57.00
173,0,30110,Kyle Stanley,38.18,42,110,+51.00
174,0,20848,Ángel Cabrera,36.94,41,111,+60.00
175,0,37273,Derek Ernst,36.84,42,114,+51.00
176,0,28455,Will Claxton,36.00,36,100,+51.00
177,0,23623,Bo Van Pelt,33.93,38,112,+71.00
178,0,23452,Nicolas Colsaerts,33.33,26,78,+44.00
178,0,23788,D.J. Trahan,33.33,20,60,+31.00
180,0,29425,Andrew Svoboda,29.51,18,61,+35.00
