RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
68,0,36689,Brooks Koepka,43' 9",85,3720.000,+11.00
68,0,10381,Curtis Thompson,43' 9",101,4416.750,+14.00
70,0,33204,Shane Lowry,43' 10",92,4034.500,+9.00
70,0,33667,Carlos Ortiz,43' 10",89,3899.500,+6.00
72,0,30978,Kiradech Aphibarnrat,44' 0",58,2551.250,+10.00
72,0,35450,Patrick Cantlay,44' 0",95,4179.417,-2.00
72,0,52374,Brandon Wu,44' 0",73,3213.667,+16.00
75,0,50525,Collin Morikawa,44' 1",70,3086.583,+4.00
75,0,47995,Davis Riley,44' 1",160,7052.500,+18.00
77,0,29725,Tony Finau,44' 2",151,6664.333,-3.00
77,0,31646,Emiliano Grillo,44' 2",110,4859.750,-1.00
77,0,46550,Brandon Hagy,44' 2",121,5341.833,+20.00
80,0,36699,Patrick Rodgers,44' 3",141,6242.750,-2.00
80,0,27139,David Skinns,44' 3",128,5667.917,+11.00
82,0,45526,Abraham Ancer,44' 4",49,2173.417,+3.00
82,0,21961,Charles Howell III,44' 4",75,3327.417,+16.00
82,0,30926,Chris Kirk,44' 4",111,4918.583,+16.00
82,0,57366,Cameron Young,44' 4",137,6076.083,+1.00
86,0,48084,Wesley Bryan,44' 5",70,3108.583,+2.00
87,0,32139,Danny Willett,44' 6",66,2937.833,+6.00
88,0,23983,Luke Donald,44' 7",108,4811.250,+17.00
88,0,26476,Chez Reavie,44' 7",93,4149.000,+17.00
90,0,24925,Jonathan Byrd,44' 8",73,3260.500,+9.00
90,0,26300,Matt Jones,44' 8",97,4334.000,+2.00
90,0,40162,Justin Lower,44' 8",81,3617.083,+11.00
90,0,32640,Troy Merritt,44' 8",118,5271.667,+24.00
94,0,24138,Ian Poulter,44' 9",40,1791.583,+4.00
95,0,39324,J.J. Spaun,44' 10",96,4301.583,+15.00
95,0,54783,Dylan Wu,44' 10",109,4890.167,+17.00
97,0,32448,James Hahn,44' 11",101,4534.500,+7.00
97,0,33597,Harry Higgs,44' 11",143,6425.333,+9.00
99,0,25686,Jason Dufner,45' 0",66,2970.583,+12.00
99,0,54628,Lee Hodges,45' 0",144,6481.917,+19.00
99,0,48081,Xander Schauffele,45' 0",73,3284.167,+4.00
102,0,51766,Wyndham Clark,45' 1",139,6272.333,+11.00
102,0,27129,Luke List,45' 1",122,5500.833,+3.00
104,0,36326,David Lipsky,45' 2",121,5465.083,+22.00
104,0,47993,Denny McCarthy,45' 2",127,5733.833,+12.00
106,0,35461,Beau Hossler,45' 3",164,7423.500,+23.00
107,0,45609,Tyler Duncan,45' 4",73,3309.917,+11.00
108,0,34255,Joseph Bramlett,45' 5",136,6171.583,+16.00
108,0,34466,Peter Malnati,45' 5",141,6402.583,+24.00
110,0,52372,Cameron Champ,45' 6",101,4593.833,+4.00
110,0,34563,Chesson Hadley,45' 6",114,5182.833,+21.00
110,0,29478,Kevin Kisner,45' 6",81,3687.500,+11.00
110,0,33419,Cameron Tringale,45' 6",140,6365.750,+19.00
114,0,24980,Scott Gutschewski,45' 7",63,2870.417,+3.00
114,0,32816,Satoshi Kodaira,45' 7",43,1959.167,+9.00
114,0,46340,Alex Smalley,45' 7",132,6022.083,+7.00
114,0,32333,Kevin Tway,45' 7",143,6514.667,+31.00
118,0,46970,Jon Rahm,45' 8",78,3560.333,E
118,0,45540,Jared Wolfe,45' 8",83,3789.083,+9.00
120,0,47856,Seth Reeves,45' 9",100,4571.500,+24.00
120,0,40115,Adam Svensson,45' 9",144,6588.500,+29.00
120,0,51634,Sahith Theegala,45' 9",192,8780.583,+1.00
123,0,29908,C.T. Pan,45' 10",117,5361.833,+14.00
124,0,35879,Kelly Kraft,45' 11",90,4134.250,+24.00
124,0,39546,Keith Mitchell,45' 11",116,5327.417,+13.00
124,0,22405,Justin Rose,45' 11",52,2389.000,+9.00
127,0,37212,Paul Barjon,46' 1",122,5621.167,+8.00
128,0,47128,Richy Werenski,46' 3",102,4720.000,+19.00
129,0,34174,John Huh,46' 4",100,4636.250,+16.00
129,0,27936,Martin Laird,46' 4",65,3012.917,+9.00
129,0,47483,Will Zalatoris,46' 4",99,4587.667,-4.00
132,0,46402,Talor Gooch,46' 5",86,3989.667,+1.00
133,0,30911,Tommy Fleetwood,46' 6",63,2932.000,+12.00
134,0,31420,Anirban Lahiri,46' 7",82,3819.667,+10.00
134,0,34431,Robert Streb,46' 7",158,7361.917,+38.00
134,0,23325,Vaughn Taylor,46' 7",62,2887.167,+9.00
137,0,32757,Patton Kizzire,46' 8",144,6715.583,+17.00
137,0,47347,Adam Schenk,46' 8",141,6579.583,+22.00
137,0,37189,Harold Varner III,46' 8",124,5781.917,+12.00
140,0,33486,Roger Sloan,46' 10",91,4265.583,+17.00
141,0,24502,Adam Scott,46' 11",115,5391.750,+4.00
142,0,45157,Cam Davis,47' 0",130,6114.250,+7.00
142,0,24924,Bill Haas,47' 0",111,5216.083,+8.00
142,0,32791,K.H. Lee,47' 0",140,6582.417,+9.00
142,0,46414,Aaron Rai,47' 0",100,4700.500,+6.00
142,0,27064,Jhonattan Vegas,47' 0",109,5123.250,+5.00
147,0,39977,Max Homa,47' 1",109,5132.500,-2.00
147,0,27974,Sung Kang,47' 1",99,4660.000,+11.00
147,0,34360,Patrick Reed,47' 1",94,4422.083,+22.00
150,0,52375,Doug Ghim,47' 2",104,4904.083,+19.00
150,0,37455,Si Woo Kim,47' 2",100,4718.083,+16.00
150,0,28775,Nate Lashley,47' 2",88,4151.333,+8.00
153,0,45486,Joaquin Niemann,47' 3",87,4111.417,+3.00
154,0,28089,Jason Day,47' 4",92,4351.167,+25.00
154,0,27649,Brandt Snedeker,47' 4",73,3454.333,+13.00
156,0,36799,Stephan Jaeger,47' 5",137,6500.250,+27.00
157,0,29926,Danny Lee,47' 8",77,3672.667,+12.00
157,0,50095,Austin Smotherman,47' 8",106,5052.417,+16.00
159,0,30927,Brendon Todd,47' 9",95,4534.917,+11.00
159,0,40006,Erik van Rooyen,47' 9",60,2865.417,+2.00
161,0,49766,Hank Lebioda,47' 10",90,4301.250,+14.00
161,0,28252,Seamus Power,47' 10",96,4592.000,-5.00
161,0,53165,Doc Redman,47' 10",121,5784.833,+21.00
164,0,49771,J.T. Poston,47' 11",135,6474.000,+1.00
165,0,55708,Hayden Buckley,48' 0",105,5041.417,+24.00
166,0,31560,Brian Stuard,48' 1",86,4134.250,+11.00
166,0,35617,Martin Trainer,48' 1",139,6687.083,+13.00
168,0,51997,Andrew Novak,48' 2",93,4480.333,+18.00
168,0,24361,Pat Perez,48' 2",104,5010.500,+11.00
170,0,46442,Maverick McNealy,48' 3",107,5165.833,-5.00
171,0,36884,Ben Kohles,48' 4",75,3626.833,+14.00
172,0,54421,Garrick Higgo,48' 6",73,3541.000,+27.00
172,0,30163,Henrik Norlander,48' 6",92,4461.333,+5.00
174,0,27895,Jonas Blixt,48' 10",74,3615.917,+10.00
175,0,23108,Matt Kuchar,48' 11",70,3425.833,+4.00
176,0,51894,Vince Whaley,49' 3",148,7284.333,+19.00
177,0,19803,Ryan Armour,49' 4",35,1725.750,+13.00
177,0,51950,Max McGreevy,49' 4",90,4442.000,+7.00
179,0,24024,Zach Johnson,49' 5",73,3609.000,+18.00
179,0,48822,Sebastián Muñoz,49' 5",97,4792.417,+23.00
181,0,29420,Billy Horschel,49' 6",86,4257.833,+9.00
182,0,47504,Sam Burns,49' 8",118,5856.500,+7.00
183,0,35449,Adam Long,49' 10",120,5978.083,+17.00
184,0,40250,Taylor Pendrith,50' 0",105,5250.083,+1.00
185,0,36871,Matthew NeSmith,50' 3",139,6990.250,+26.00
186,0,25493,Nick Taylor,50' 6",135,6818.083,+24.00
187,0,34256,Andrew Putnam,51' 0",100,5103.000,+11.00
188,0,29535,Brice Garnett,51' 4",88,4515.750,+12.00
188,0,33490,Bo Hoag,51' 4",79,4057.417,+24.00
190,0,35532,Tom Hoge,52' 3",116,6057.083,+15.00
191,0,35506,Mackenzie Hughes,52' 6",141,7399.083,+14.00
192,0,25198,Francesco Molinari,53' 4",62,3305.167,+8.00
193,0,56278,Matthew Wolff,55' 6",57,3163.417,+18.00
