RANK,MOVEMENT,PLAYER_ID,PLAYER,HOLE OUTS
114,0,06373,José María Olazábal,7
114,0,10107,Deane Pappas,7
114,0,07749,Brett Quigley,7
114,0,02010,Loren Roberts,7
132,0,23614,Rich Beem,6
132,0,06809,Bob Burns,6
132,0,24937,Jess Daley,6
132,0,01249,John Daly,6
132,0,09011,David Duval,6
132,0,06522,Ernie Els,6
132,0,21209,Sergio Garcia,6
132,0,23353,J.J. Henry,6
132,0,06012,Greg Kraft,6
132,0,06515,Shaun Micheel,6
132,0,12660,Jesper Parnevik,6
132,0,01941,Tom Pernice Jr.,6
132,0,08553,Lee Porter,6
132,0,02002,John Riegger,6
132,0,12663,Phil Tataurangi,6
132,0,10423,Mike Weir,6
132,0,02322,Richard Zokol,6
149,0,01014,Fulton Allem,5
149,0,01024,Billy Andrade,5
149,0,01185,Brandel Chamblee,5
149,0,19972,José Coceres,5
149,0,01361,Dan Forsman,5
149,0,10809,Jim Furyk,5
149,0,20105,Jeff Gove,5
149,0,08537,J.P. Hayes,5
149,0,01514,Eduardo Herrera,5
149,0,10962,Bradley Hughes,5
149,0,01599,Steve Jones,5
149,0,06016,Brad Lardon,5
149,0,01771,Blaine McCallister,5
149,0,01920,Craig Parry,5
149,0,02106,Chris Smith,5
149,0,02170,Hal Sutton,5
149,0,02246,Duffy Waldorf,5
149,0,26289,Boo Weekley,5
149,0,20436,Garrett Willis,5
168,0,07867,Woody Austin,4
168,0,19824,Craig Barlow,4
168,0,20029,Notah Begay III,4
168,0,01175,Jim Carter,4
168,0,12388,Michael Clark II,4
168,0,01226,Fred Couples,4
168,0,06621,Joe Durant,4
168,0,10117,Bob Heintz,4
168,0,01549,Mike Hulbert,4
168,0,01677,Tom Lehman,4
168,0,08339,Spike McRoy,4
168,0,08535,Gary Nicklaus,4
168,0,21949,Joe Ogilvie,4
168,0,20663,Brenden Pappas,4
168,0,01927,Dennis Paulson,4
168,0,02133,Craig Stadler,4
168,0,02214,Kirk Triplett,4
185,0,07003,David Berganio Jr.,3
185,0,20229,Stewart Cink,3
185,0,06036,Scott Dunlap,3
185,0,21805,Harrison Frazar,3
185,0,10201,Matt Gogel,3
185,0,20574,Mathew Goggin,3
185,0,20157,Retief Goosen,3
185,0,01666,Bernhard Langer,3
185,0,20502,Michael Long,3
185,0,01766,Billy Mayfair,3
185,0,23800,Bryce Molder,3
185,0,08793,Tiger Woods,3
197,0,21259,Jason Hill,2
197,0,08993,Franklin Langham,2
197,0,01926,Steve Pate,2
200,0,01142,Bart Bryant,1
200,0,01388,Robert Gamez,1
200,0,10213,Dicky Pride,1
