RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# OF HOLES
127,2,27554,Scott Harrington,77.12,428,555
128,2,34314,Sebastian Cappelen,77.04,292,379
129,2,32448,James Hahn,77.02,238,309
130,2,39324,J.J. Spaun,76.97,361,469
131,3,27974,Sung Kang,76.94,437,568
131,3,49766,Hank Lebioda,76.94,357,464
133,3,28679,Fabián Gómez,76.88,389,506
133,3,01810,Phil Mickelson,76.88,296,385
135,3,27644,Brian Harman,76.85,531,691
136,3,35658,Kris Ventura,76.84,282,367
137,4,26300,Matt Jones,76.79,483,629
138,4,39977,Max Homa,76.78,443,577
139,4,32662,Michael Gligic,76.69,306,399
140,4,26758,David Hearn,76.64,374,488
140,4,23108,Matt Kuchar,76.64,397,518
142,4,19846,Brian Gay,76.60,396,517
142,4,29908,C.T. Pan,76.60,360,470
144,4,33597,Harry Higgs,76.59,553,722
145,4,32618,Rhein Gibson,76.58,278,363
146,4,27556,Ted Potter Jr.,76.41,285,373
147,4,28775,Nate Lashley,76.38,346,453
148,5,35461,Beau Hossler,76.24,385,505
149,5,27942,Rob Oppenheim,76.16,409,537
150,2,40026,Daniel Berger,76.10,433,569
150,5,32640,Troy Merritt,76.10,465,611
152,-12,25396,Kevin Na,76.08,474,623
153,3,22371,Aaron Baddeley,75.96,297,391
154,3,46441,Robby Shelton,75.82,461,608
155,3,35230,Nelson Ledesma,75.79,216,285
156,3,19803,Ryan Armour,75.63,453,599
157,3,40042,Tyler McCumber,75.62,304,402
158,3,25572,Graeme McDowell,75.60,316,418
159,3,33486,Roger Sloan,75.48,314,416
159,3,32139,Danny Willett,75.48,234,310
161,4,23320,Ryan Palmer,75.35,431,572
162,5,35532,Tom Hoge,75.28,472,627
163,5,32791,K.H. Lee,75.27,493,655
164,5,34046,Jordan Spieth,75.11,338,450
165,1,30927,Brendon Todd,75.06,647,862
166,5,27963,Chris Stroud,74.87,286,382
167,5,39953,Chase Seiffert,74.79,353,472
168,5,49298,Kramer Hickok,74.78,344,460
169,5,40058,Zac Blair,74.74,432,578
170,5,27349,Alex Noren,74.73,340,455
171,5,29970,Dylan Frittelli,74.64,521,698
172,5,34256,Andrew Putnam,74.52,272,365
173,6,23623,Bo Van Pelt,74.44,265,356
174,6,34466,Peter Malnati,74.42,323,434
175,6,26476,Chez Reavie,74.30,558,751
176,6,40098,Matt Fitzpatrick,74.23,360,485
177,6,29479,Scott Brown,74.13,447,603
178,6,34076,Joel Dahmen,74.12,527,711
179,6,51766,Wyndham Clark,74.04,328,443
180,6,31557,Jim Herman,73.97,432,584
181,6,21407,Arjun Atwal,73.96,213,288
182,8,29478,Kevin Kisner,73.87,492,666
183,5,31560,Brian Stuard,73.71,600,814
184,5,49771,J.T. Poston,73.56,512,696
185,6,32150,Michael Thompson,73.37,416,567
186,6,24138,Ian Poulter,73.12,291,398
187,7,25818,Scott Piercy,72.92,420,576
188,7,22405,Justin Rose,72.90,234,321
189,7,33410,Andrew Landry,72.71,421,579
190,7,26851,Marc Leishman,72.56,320,441
191,7,26499,Rafa Cabrera Bello,72.23,333,461
192,7,23325,Vaughn Taylor,71.35,411,576
193,8,35617,Martin Trainer,64.31,200,311
