RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# BIRDIES,GREENS HIT
144,0,20645,John Senden,26.89,249,926
144,0,31560,Brian Stuard,26.89,235,874
146,0,30110,Kyle Stanley,26.81,230,858
147,0,08725,Tom Gillis,26.69,189,708
148,0,10213,Dicky Pride,26.58,206,775
149,0,24138,Ian Poulter,26.57,161,606
150,0,24357,K.J. Choi,26.53,264,995
151,0,20766,Padraig Harrington,26.44,142,537
152,0,06573,Brandt Jobe,26.35,181,687
153,0,12510,Chad Campbell,26.32,240,912
154,0,34174,John Huh,26.29,276,1050
155,0,37273,Derek Ernst,26.28,175,666
156,0,25572,Graeme McDowell,26.27,145,552
157,0,34261,Scott Langley,26.19,226,863
157,0,22295,Darron Stiles,26.19,143,546
159,0,30711,Colt Knost,26.15,188,719
159,0,29425,Andrew Svoboda,26.15,136,520
161,0,10885,Robert Allenby,26.04,163,626
162,0,30852,Ryo Ishikawa,25.78,214,830
163,0,36884,Ben Kohles,25.75,214,831
164,0,33869,Eric Meierdierks,25.73,141,548
165,0,24140,Sean O'Hair,25.64,160,624
166,0,28310,Lee Williams,25.49,169,663
167,0,28455,Will Claxton,25.40,189,744
168,0,32150,Michael Thompson,25.21,184,730
169,0,24846,Ricky Barnes,25.03,222,887
170,0,22621,Ben Curtis,24.92,163,654
171,0,26497,Casey Wittenberg,24.65,193,783
172,0,01116,Michael Bradley,24.60,152,618
173,0,27120,Troy Matteson,24.41,187,766
174,0,23452,Nicolas Colsaerts,24.33,137,563
175,0,21878,Mark Wilson,24.23,150,619
176,0,23353,J.J. Henry,24.22,240,991
177,0,26951,Johnson Wagner,23.81,165,693
178,0,32698,Bobby Gates,23.43,119,508
179,0,22378,Trevor Immelman,22.67,187,825
180,0,06567,Vijay Singh,22.27,169,759
