RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE,TOTAL DRIVES
113,0,01014,Fulton Allem,259.2,42509,164
114,0,01132,Mark Brooks,258.8,57966,224
114,0,01219,John Cook,258.8,41403,160
114,0,02245,Grant Waite,258.8,36236,140
114,0,02303,Robert Wrenn,258.8,26915,104
118,0,01024,Billy Andrade,258.3,44948,174
119,0,01682,Wayne Levi,258.1,42845,166
120,0,01235,Ben Crenshaw,258.0,44371,172
120,0,01282,Trevor Dodds,258.0,40768,158
120,0,06643,Paul Goydos,258.0,53667,208
123,0,01330,David Feherty,257.9,34565,134
123,0,01444,Ken Green,257.9,44097,171
125,0,02159,Curtis Strange,257.4,42734,166
126,0,02239,Scott Verplank,257.2,32661,127
127,0,01200,Keith Clearwater,257.1,45764,178
127,0,01435,Wayne Grady,257.1,28793,112
129,0,01823,Larry Mize,256.9,38537,150
130,0,07569,Mark Carnevale,256.8,44163,172
131,0,01378,David Frost,256.7,40051,156
132,0,01185,Brandel Chamblee,256.4,43592,170
133,0,01725,John Mahaffey,256.3,38448,150
134,0,06350,Bob May,256.2,39966,156
134,0,01986,Joey Rassett,256.2,36385,142
136,0,01288,Ed Dougherty,256.1,50204,196
137,0,01414,Bob Gilder,255.9,41459,162
138,0,06012,Greg Kraft,255.7,43982,172
139,0,06140,Sean Murphy,255.6,43444,170
140,0,01139,Olin Browne,255.5,46498,182
141,0,01549,Mike Hulbert,255.4,52613,206
141,0,02104,Jeff Sluman,255.4,46490,182
143,0,01307,Joel Edwards,255.3,43408,170
144,0,06058,John Flannery,255.2,47976,188
145,0,01755,Dick Mast,255.1,42864,168
146,0,02100,Tim Simpson,255.0,46405,182
147,0,02322,Richard Zokol,254.8,37706,148
148,0,01201,Lennie Clements,254.7,42792,168
148,0,01559,Hale Irwin,254.7,37689,148
150,0,10809,Jim Furyk,254.3,48321,190
150,0,06315,Pete Jordan,254.3,44763,176
150,0,02010,Loren Roberts,254.3,39160,154
153,0,07781,Ty Armstrong,254.2,30251,119
154,0,01196,Brian Claar,254.0,50289,198
155,0,01306,David Edwards,253.1,41513,164
155,0,02267,D.A. Weibring,253.1,31887,126
157,0,01824,Yoshinori Mizumaki,252.4,30794,122
158,0,01928,Corey Pavin,252.3,34311,136
158,0,01971,Dillard Pruitt,252.3,44398,176
160,0,01381,Fred Funk,251.4,52798,210
161,0,07235,John Morse,250.9,38134,152
161,0,02294,Willie Wood,250.9,38632,154
163,0,01891,David Ogrin,250.0,44494,178
163,0,01996,Mike Reid,250.0,33497,134
165,0,01701,Bob Lohr,249.7,43941,176
166,0,01629,Eddie Kirby,249.6,25957,104
167,0,01748,Doug Martin,249.5,40422,162
168,0,01495,Morris Hatalsky,249.4,37914,152
169,0,02007,Larry Rinker,248.7,36810,148
170,0,06078,Esteban Toledo,247.7,38637,156
171,0,01353,Bruce Fleisher,247.6,40608,164
172,0,01129,Bill Britton,247.4,33646,136
173,0,02242,Lanny Wadkins,247.3,33136,134
174,0,02190,Doug Tewell,246.8,41463,168
175,0,01392,Tom Garner,246.1,27566,112
176,0,06589,Jeff Woodland,246.0,40829,166
177,0,01557,John Inman,245.4,49576,202
178,0,01133,Billy Ray Brown,239.3,26558,111
179,0,02230,Stan Utley,237.9,34727,146
