RANK,MOVEMENT,PLAYER_ID,PLAYER,AVERAGE BOGEYS PER ROUND,TOTAL BOGEYS,ROUNDS PLAYED
60,97,02111,Mike Smith,2.31,236,102
62,97,01014,Fulton Allem,2.32,158,68
62,97,01042,Paul Azinger,2.32,176,76
62,97,01235,Ben Crenshaw,2.32,139,60
62,97,06044,Scott Gump,2.32,213,92
62,97,02033,Dave Rummells,2.32,237,102
67,97,01725,John Mahaffey,2.33,163,70
67,97,02100,Tim Simpson,2.33,193,83
69,97,01068,Andy Bean,2.34,171,73
69,97,01553,John Huston,2.34,227,97
71,97,06197,Michael Allen,2.35,202,86
71,97,01288,Ed Dougherty,2.35,268,114
71,97,01458,Jerry Haas,2.35,230,98
71,97,01945,Kenny Perry,2.35,186,79
71,97,02146,Payne Stewart,2.35,167,71
71,97,02195,Leonard Thompson,2.35,188,80
77,97,01143,Brad Bryant,2.36,179,76
77,97,06284,Jim Hallet,2.36,253,107
79,97,01282,Trevor Dodds,2.37,204,86
79,97,01958,Dan Pohl,2.37,161,68
79,97,02241,Bobby Wadkins,2.37,246,104
82,97,01331,Rick Fehr,2.38,195,82
82,97,06575,Dudley Hart,2.38,226,95
84,97,01249,John Daly,2.39,251,105
84,97,01320,Bob Estes,2.39,239,100
84,97,01550,Ed Humenik,2.39,220,92
87,98,01112,Charlie Bowles,2.40,180,75
87,98,06034,Marco Dawson,2.40,197,82
87,98,01797,Rocco Mediate,2.40,202,84
87,98,06072,Greg Whisman,2.40,202,84
91,99,01142,Bart Bryant,2.41,227,94
91,99,01226,Fred Couples,2.41,198,82
91,99,01682,Wayne Levi,2.41,181,75
91,99,01706,Davis Love III,2.41,239,99
91,99,01724,Jeff Maggert,2.41,217,90
91,99,01755,Dick Mast,2.41,166,69
91,99,02185,Lance Ten Broeck,2.41,123,51
98,99,01154,Bill Buttner,2.43,192,79
98,99,01197,Bobby Clampett,2.43,197,81
98,99,01837,Gil Morgan,2.43,199,82
98,99,02135,Mike Standly,2.43,214,88
102,99,01132,Mark Brooks,2.44,263,108
102,99,01156,Curt Byrum,2.44,237,97
102,99,01876,Greg Norman,2.44,154,63
105,100,01035,Tommy Armour III,2.45,216,88
105,100,01313,Steve Elkington,2.45,223,91
105,100,01414,Bob Gilder,2.45,191,78
105,100,06332,Neal Lancaster,2.45,269,110
105,100,01790,Pat McGowan,2.45,157,64
110,100,01329,Brad Faxon,2.46,241,98
110,100,01510,Nolan Henke,2.46,234,95
110,100,02101,Joey Sindelar,2.46,231,94
110,100,02257,Brian Watts,2.46,194,79
114,100,01559,Hale Irwin,2.47,148,60
115,100,01381,Fred Funk,2.48,241,97
115,100,01946,Peter Persons,2.48,258,104
115,100,01975,Tom Purtzer,2.48,218,88
115,100,01996,Mike Reid,2.48,171,69
115,100,02007,Larry Rinker,2.48,201,81
120,101,01495,Morris Hatalsky,2.49,207,83
120,101,02067,Ted Schulz,2.49,247,99
120,101,02294,Willie Wood,2.49,194,78
123,101,02292,Bob Wolcott,2.50,298,119
124,115,01161,Mark Calcavecchia,2.51,196,78
124,115,02303,Robert Wrenn,2.51,223,89
126,115,01133,Billy Ray Brown,2.52,237,94
126,115,01971,Dillard Pruitt,2.52,214,85
126,115,02224,Greg Twiggs,2.52,209,83
126,115,02298,Jim Woodward,2.52,204,81
130,115,01361,Dan Forsman,2.53,223,88
130,115,01607,Brian Kamm,2.53,187,74
132,115,01039,Perry Arthur,2.54,175,69
132,115,01261,Jay Delsing,2.54,239,94
132,115,01385,Jim Gallagher Jr.,2.54,284,112
132,115,01557,John Inman,2.54,251,99
132,115,01943,Chris Perry,2.54,262,103
137,115,01078,Jim Benepe,2.55,191,75
137,115,06048,Dicky Thompson,2.55,219,86
139,115,01106,Jim Booros,2.56,246,96
139,115,06118,Greg Bruckner,2.56,253,99
139,115,02279,Mark Wiebe,2.56,233,91
142,115,01006,John Adams,2.57,236,92
142,115,02095,Larry Silveira,2.57,203,79
144,116,01469,Dan Halldorson,2.58,222,86
144,116,02186,Brian Tennyson,2.58,235,91
144,116,02322,Richard Zokol,2.58,178,69
147,118,01444,Ken Green,2.59,241,93
147,118,02148,Ray Stewart,2.59,241,93
147,118,06577,John Wilson,2.59,220,85
150,119,01723,Andrew Magee,2.60,239,92
150,119,02090,Tom Sieckmann,2.60,221,85
150,119,02201,Jim Thorpe,2.60,211,81
153,120,01303,Bob Eastwood,2.61,196,75
153,120,02054,Ken Schall,2.61,206,79
155,120,01096,Phil Blackmar,2.62,215,82
156,121,01157,Tom Byrum,2.63,263,100
156,121,01435,Wayne Grady,2.63,168,64
156,121,01569,Peter Jacobsen,2.63,189,72
156,121,06090,Jim McGovern,2.63,258,98
156,121,02230,Stan Utley,2.63,242,92
161,121,01185,Brandel Chamblee,2.64,219,83
161,121,01266,Clark Dennis,2.64,211,80
163,122,02256,Tom Watson,2.67,136,51
164,127,01284,Mike Donald,2.69,277,103
165,127,01388,Robert Gamez,2.71,214,79
166,129,01168,David Canipe,2.73,246,90
167,131,01984,Sam Randolph,2.75,190,69
168,137,01151,Clark Burroughs,2.76,149,54
168,137,06573,Brandt Jobe,2.76,174,63
168,137,01715,Mark Lye,2.76,251,91
171,137,01736,Roger Maltbie,2.77,183,66
172,137,01626,Karl Kimball,2.78,192,69
173,137,02255,Denis Watson,2.79,159,57
174,137,01499,Mark Hayes,2.81,166,59
174,137,06571,Bryan Norton,2.81,180,64
176,138,06581,David Sutherland,2.83,215,76
177,141,01191,Barry Cheesman,2.84,193,68
177,141,06016,Brad Lardon,2.84,176,62
179,141,02311,Kim Young,2.85,151,53
180,141,06006,JC Anderson,2.89,179,62
181,142,02196,Robert Thompson,2.93,179,61
182,142,06150,Carl Cooper,2.94,209,71
183,143,06140,Sean Murphy,2.97,202,68
184,170,06010,Brad Bell,3.02,172,57
185,171,02041,Bill Sander,3.03,176,58
186,172,06579,Craig Rudolph,3.09,207,67
187,174,01878,Andy North,3.13,166,53
187,174,02239,Scott Verplank,3.13,172,55
189,191,02023,Clarence Rose,3.31,172,52
