RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300+,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
134,0,27214,Kevin Streelman,33.53%,395,1178,-0.157
135,0,49766,Hank Lebioda,33.51%,195,582,-0.174
136,0,29221,Webb Simpson,33.47%,247,738,-0.198
137,0,40115,Adam Svensson,33.40%,481,1440,-0.198
138,0,34099,Harris English,32.98%,376,1140,-0.189
139,0,35532,Tom Hoge,32.91%,391,1188,-0.220
140,0,59018,Ryan Gerard,32.89%,223,678,-0.184
141,0,32640,Troy Merritt,32.68%,319,976,-0.179
142,0,24140,Sean O'Hair,32.56%,140,430,-0.164
143,0,52374,Brandon Wu,32.49%,384,1182,-0.190
144,0,28775,Nate Lashley,32.45%,381,1174,-0.252
145,0,47993,Denny McCarthy,32.38%,395,1220,-0.246
146,0,34610,Matthias Schwab,32.09%,362,1128,-0.191
147,0,27095,Nick Watney,31.98%,245,766,-0.131
148,0,29908,C.T. Pan,31.75%,174,548,-0.201
149,0,25818,Scott Piercy,31.45%,307,976,-0.186
150,0,33399,Adam Hadwin,31.38%,354,1128,-0.201
151,0,53165,Doc Redman,31.22%,291,932,-0.165
152,0,47079,Harrison Endycott,30.91%,293,948,-0.195
153,0,30163,Henrik Norlander,30.70%,291,948,-0.179
154,0,22405,Justin Rose,30.08%,225,748,-0.227
155,0,32139,Danny Willett,30.04%,222,739,-0.135
156,0,40162,Justin Lower,29.82%,334,1120,-0.254
157,0,37275,Sam Ryder,29.61%,363,1226,-0.229
158,0,46414,Aaron Rai,29.08%,353,1214,-0.283
159,0,52513,Carson Young,28.74%,300,1044,-0.173
160,0,23108,Matt Kuchar,28.70%,318,1108,-0.217
161,0,33413,Ben Martin,28.16%,312,1108,-0.192
162,0,46441,Robby Shelton,27.90%,322,1154,-0.205
163,0,36801,Mark Hubbard,27.84%,346,1243,-0.240
164,0,22056,Cameron Percy,27.80%,174,626,-0.172
165,0,25900,Lucas Glover,27.73%,310,1118,-0.258
166,0,27974,Sung Kang,27.29%,119,436,-0.067
167,0,27936,Martin Laird,26.74%,253,946,-0.202
168,0,36326,David Lipsky,26.60%,299,1124,-0.211
169,0,33410,Andrew Landry,26.53%,234,882,-0.197
170,0,34098,Russell Henley,26.08%,266,1020,-0.143
171,0,51950,Max McGreevy,25.96%,231,890,-0.139
172,0,45522,Christiaan Bezuidenhout,25.45%,281,1104,-0.196
173,0,31557,Jim Herman,25.03%,217,867,-0.129
174,0,24925,Jonathan Byrd,23.64%,122,516,-0.107
175,0,29535,Brice Garnett,22.95%,202,880,-0.257
176,0,35449,Adam Long,22.70%,272,1198,-0.243
177,0,27963,Chris Stroud,22.55%,129,572,-0.217
178,0,26476,Chez Reavie,19.63%,234,1192,-0.218
179,0,33122,Russell Knox,19.54%,229,1172,-0.170
180,0,26596,Ryan Moore,19.24%,172,894,-0.209
181,0,35879,Kelly Kraft,19.16%,195,1018,-0.287
182,0,24024,Zach Johnson,19.15%,149,778,-0.154
183,0,32816,Satoshi Kodaira,19.06%,114,598,-0.193
184,0,22371,Aaron Baddeley,18.37%,151,822,-0.199
185,0,35901,Paul Haley II,17.43%,167,958,-0.156
186,0,34256,Andrew Putnam,16.16%,201,1244,-0.149
187,0,19803,Ryan Armour,15.19%,141,928,-0.099
188,0,46435,Austin Cook,13.92%,108,776,-0.130
189,0,30927,Brendon Todd,13.91%,168,1208,-0.256
190,0,40058,Zac Blair,13.84%,121,874,-0.273
191,0,31202,William McGirt,13.13%,68,518,-0.265
192,0,34409,David Lingmerth,8.08%,66,817,-0.197
193,0,31560,Brian Stuard,7.88%,55,698,-0.200
