RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (%),TOTAL SHOT DISTANCE,TOTAL DISTANCE
41,0,39997,Corey Conners,68.40%,248320.8,363029
42,0,36799,Stephan Jaeger,68.39%,340863.5,498444
42,0,36724,Augusto Núñez,68.39%,180881.7,264490
44,0,37338,Zecheng Dou,68.37%,235668.2,344698
45,0,39977,Max Homa,68.31%,248865.6,364326
46,0,45157,Cam Davis,68.27%,259696.0,380381
47,0,33448,Justin Thomas,68.21%,211660.5,310307
48,0,32662,Michael Gligic,68.19%,159806.3,234351
48,0,33597,Harry Higgs,68.19%,183347.0,268865
50,0,47988,Nick Hardy,68.17%,282795.8,414813
51,0,30692,Scott Stallings,68.16%,210259.8,308460
52,0,35617,Martin Trainer,68.15%,116266.9,170602
53,0,20229,Stewart Cink,68.14%,207923.2,305146
54,0,23320,Ryan Palmer,68.12%,207621.5,304801
55,0,47504,Sam Burns,68.06%,234984.0,345258
56,0,32366,Kevin Chappell,68.04%,110351.6,162178
57,0,25632,Jimmy Walker,68.03%,237485.7,349066
58,0,29970,Dylan Frittelli,68.00%,183179.4,269389
58,0,34363,Tyrrell Hatton,68.00%,215939.5,317555
60,0,50188,S.H. Kim,67.97%,300005.8,441391
61,0,40006,Erik van Rooyen,67.94%,172035.6,253205
62,0,45609,Tyler Duncan,67.91%,248291.7,365595
63,0,31323,Gary Woodland,67.83%,230086.6,339208
64,0,31577,Tano Goya,67.82%,199127.2,293610
65,0,55708,Hayden Buckley,67.80%,209150.1,308496
65,0,33653,Thomas Detry,67.80%,210528.5,310516
65,0,34046,Jordan Spieth,67.80%,199937.7,294906
68,0,51634,Sahith Theegala,67.70%,273136.6,403469
69,0,34563,Chesson Hadley,67.68%,244439.3,361158
70,0,39324,J.J. Spaun,67.67%,265477.3,392319
71,0,34431,Robert Streb,67.63%,194575.8,287691
72,0,39975,Michael Kim,67.62%,216226.4,319781
72,0,34466,Peter Malnati,67.62%,232705.4,344129
74,0,28089,Jason Day,67.60%,206426.3,305352
74,0,40098,Matt Fitzpatrick,67.60%,204480.7,302498
76,0,54591,Ben Griffin,67.59%,281457.2,416410
77,0,33141,Keegan Bradley,67.58%,217202.1,321403
78,0,47995,Davis Riley,67.54%,236922.6,350767
79,0,32757,Patton Kizzire,67.52%,256900.1,380508
80,0,34076,Joel Dahmen,67.47%,225903.4,334797
80,0,49947,Taylor Moore,67.47%,256453.5,380074
82,0,39954,Cody Gribble,67.46%,152376.2,225892
83,0,50095,Austin Smotherman,67.44%,250785.9,371864
84,0,57362,Austin Eckroat,67.43%,223188.5,330982
84,0,39971,Sungjae Im,67.43%,275631.3,408775
86,0,25686,Jason Dufner,67.42%,212427.9,315097
87,0,39335,Kevin Roy,67.39%,162592.1,241262
88,0,32791,K.H. Lee,67.38%,259137.9,384585
88,0,47983,Chad Ramey,67.38%,275772.7,409278
90,0,51890,Greyson Sigg,67.35%,275376.2,408880
91,0,29725,Tony Finau,67.34%,233558.7,346832
92,0,56762,Will Gordon,67.33%,273956.4,406891
93,0,48119,Ben Taylor,67.28%,262474.6,390118
94,0,55789,Taylor Montgomery,67.26%,265799.1,395172
94,0,51997,Andrew Novak,67.26%,211616.1,314610
96,0,48084,Wesley Bryan,67.15%,94074.6,140096
97,0,29289,S.Y. Noh,67.14%,140882.3,209838
98,0,27644,Brian Harman,67.13%,254419.5,378975
99,0,35506,Mackenzie Hughes,67.12%,222118.9,330946
100,0,48117,Kurt Kitayama,67.08%,178341.1,265845
100,0,25818,Scott Piercy,67.08%,217159.8,323740
102,0,33408,Tyson Alexander,67.07%,214731.9,320153
102,0,47347,Adam Schenk,67.07%,311044.0,463748
102,0,48887,Matt Wallace,67.07%,207456.7,309308
105,0,35310,Lanto Griffin,67.03%,135616.4,202326
105,0,33410,Andrew Landry,67.03%,191851.8,286233
107,0,48081,Xander Schauffele,67.01%,198631.7,296435
107,0,46340,Alex Smalley,67.01%,288846.8,431031
109,0,29420,Billy Horschel,66.97%,170952.6,255250
110,0,52375,Doug Ghim,66.96%,226629.1,338478
110,0,32640,Troy Merritt,66.96%,215496.0,321811
110,0,34610,Matthias Schwab,66.96%,249097.3,372007
113,0,32448,James Hahn,66.91%,208769.4,312026
113,0,33204,Shane Lowry,66.91%,178888.0,267364
115,0,47591,Eric Cole,66.89%,340916.1,509704
116,0,57975,Harry Hall,66.88%,227723.6,340477
116,0,37455,Si Woo Kim,66.88%,276072.1,412759
118,0,28252,Seamus Power,66.86%,206749.7,309220
118,0,27214,Kevin Streelman,66.86%,257909.1,385769
120,0,47128,Richy Werenski,66.85%,219401.9,328201
121,0,32102,Rickie Fowler,66.84%,254299.4,380437
121,0,55182,Tom Kim,66.84%,242697.4,363119
123,0,47079,Harrison Endycott,66.83%,208007.1,311259
123,0,49771,J.T. Poston,66.83%,275917.9,412856
125,0,52374,Brandon Wu,66.82%,264174.1,395342
126,0,27349,Alex Noren,66.75%,223258.3,334459
127,0,51349,Nico Echavarria,66.69%,168151.2,252149
127,0,49298,Kramer Hickok,66.69%,239754.6,359515
129,0,25493,Nick Taylor,66.68%,233971.2,350865
129,0,54783,Dylan Wu,66.68%,239828.1,359658
131,0,35532,Tom Hoge,66.67%,266965.8,400458
131,0,30926,Chris Kirk,66.67%,240650.3,360948
131,0,28775,Nate Lashley,66.67%,257798.1,386657
134,0,31646,Emiliano Grillo,66.66%,275380.7,413117
135,0,54628,Lee Hodges,66.65%,275946.8,414042
135,0,46442,Maverick McNealy,66.65%,151118.9,226737
137,0,32839,Hideki Matsuyama,66.63%,220257.5,330559
138,0,59018,Ryan Gerard,66.61%,148300.6,222650
139,0,49960,Sepp Straka,66.60%,245446.5,368539
140,0,37275,Sam Ryder,66.58%,269042.7,404100
141,0,40115,Adam Svensson,66.49%,324538.1,488091
142,0,29908,C.T. Pan,66.48%,119651.1,179977
143,0,30911,Tommy Fleetwood,66.46%,197593.1,297327
143,0,53165,Doc Redman,66.46%,204411.9,307588
145,0,22056,Cameron Percy,66.45%,134809.2,202879
146,0,29221,Webb Simpson,66.44%,165377.3,248916
147,0,40162,Justin Lower,66.39%,240948.9,362946
148,0,52513,Carson Young,66.36%,230695.4,347628
149,0,33413,Ben Martin,66.32%,241771.1,364576
149,0,50525,Collin Morikawa,66.32%,198087.9,298688
151,0,23108,Matt Kuchar,66.28%,249778.4,376878
152,0,36871,Matt NeSmith,66.27%,260093.2,392492
153,0,50493,Justin Suh,66.22%,299454.3,452221
154,0,27974,Sung Kang,66.20%,92525.6,139776
155,0,49766,Hank Lebioda,66.15%,122335.3,184925
156,0,24140,Sean O'Hair,66.10%,91631.8,138633
157,0,32139,Danny Willett,66.07%,161988.5,245181
158,0,46414,Aaron Rai,66.05%,269344.9,407765
159,0,33399,Adam Hadwin,66.03%,251525.5,380898
160,0,47993,Denny McCarthy,65.98%,274325.9,415787
161,0,30163,Henrik Norlander,65.93%,203500.0,308651
162,0,36801,Mark Hubbard,65.90%,271644.8,412199
163,0,46441,Robby Shelton,65.89%,248666.3,377370
164,0,45522,Christiaan Bezuidenhout,65.83%,242034.0,367648
165,0,51950,Max McGreevy,65.81%,193313.5,293727
166,0,25900,Lucas Glover,65.80%,246147.8,374096
167,0,27963,Chris Stroud,65.73%,121569.6,184964
168,0,29535,Brice Garnett,65.71%,187799.3,285816
169,0,27936,Martin Laird,65.68%,202079.0,307684
170,0,36326,David Lipsky,65.59%,242936.2,370379
170,0,26596,Ryan Moore,65.59%,191047.8,291258
172,0,34098,Russell Henley,65.58%,231985.0,353731
173,0,33122,Russell Knox,65.53%,252980.8,386079
174,0,31557,Jim Herman,65.51%,190650.7,291008
175,0,35449,Adam Long,65.43%,257380.2,393353
176,0,27095,Nick Watney,65.42%,162382.1,248202
177,0,24925,Jonathan Byrd,65.36%,111137.8,170027
178,0,22405,Justin Rose,65.25%,165564.7,253758
179,0,32816,Satoshi Kodaira,65.23%,125377.0,192203
180,0,35879,Kelly Kraft,65.10%,220605.8,338893
181,0,26476,Chez Reavie,65.03%,256562.5,394557
182,0,35901,Paul Haley II,65.02%,204588.5,314644
183,0,34099,Harris English,65.00%,255672.0,393333
184,0,24024,Zach Johnson,64.93%,172366.7,265466
185,0,40058,Zac Blair,64.86%,188581.5,290757
186,0,31202,William McGirt,64.79%,108548.5,167534
187,0,22371,Aaron Baddeley,64.55%,176027.6,272719
188,0,30927,Brendon Todd,64.38%,261132.7,405605
189,0,46435,Austin Cook,64.33%,161856.4,251605
190,0,19803,Ryan Armour,64.17%,195067.9,303981
191,0,34256,Andrew Putnam,63.74%,267000.1,418891
192,0,34409,David Lingmerth,63.43%,172208.1,271483
193,0,31560,Brian Stuard,63.19%,142550.6,225582
