RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 280-300,TOTAL DRVS - OVERALL,RELATIVE TO PAR
54,0,50095,Austin Smotherman,37.00%,74,200,-0.11
55,0,49960,Sepp Straka,36.96%,68,184,-0.06
56,0,22371,Aaron Baddeley,36.88%,59,160,-0.19
57,0,29221,Webb Simpson,36.84%,42,114,-0.14
58,0,36801,Mark Hubbard,36.64%,85,232,-0.16
59,0,39971,Sungjae Im,36.54%,76,208,-0.18
60,0,35506,Mackenzie Hughes,36.52%,65,178,-0.15
61,0,33122,Russell Knox,36.40%,83,228,-0.12
62,0,35449,Adam Long,36.28%,82,226,-0.21
63,0,23108,Matt Kuchar,36.26%,66,182,-0.27
64,0,29420,Billy Horschel,35.94%,46,128,-0.20
65,0,24925,Jonathan Byrd,35.83%,43,120,-0.35
66,0,51997,Andrew Novak,35.79%,68,190,-0.25
67,0,55708,Hayden Buckley,35.71%,60,168,-0.08
67,0,30163,Henrik Norlander,35.71%,65,182,-0.32
67,0,51890,Greyson Sigg,35.71%,75,210,-0.24
70,0,46441,Robby Shelton,35.58%,74,208,-0.07
71,0,35879,Kelly Kraft,35.56%,64,180,-0.09
72,0,52375,Doug Ghim,35.48%,66,186,-0.17
72,0,25493,Nick Taylor,35.48%,66,186,-0.15
74,0,54591,Ben Griffin,35.29%,84,238,-0.30
75,0,53165,Doc Redman,35.26%,55,156,+0.07
76,0,52374,Brandon Wu,35.22%,81,230,-0.12
77,0,50493,Justin Suh,35.09%,80,228,-0.08
78,0,47993,Denny McCarthy,35.00%,70,200,-0.11
79,0,32816,Satoshi Kodaira,34.92%,44,126,-0.07
79,0,35617,Martin Trainer,34.92%,44,126,-0.23
81,0,29908,C.T. Pan,34.91%,37,106,+0.05
82,0,32839,Hideki Matsuyama,34.48%,60,174,-0.05
83,0,39954,Cody Gribble,34.29%,48,140,-0.21
84,0,25686,Jason Dufner,34.07%,62,182,-0.11
85,0,32757,Patton Kizzire,34.00%,68,200,-0.04
86,0,33597,Harry Higgs,33.93%,57,168,-0.26
87,0,33204,Shane Lowry,33.87%,42,124,-0.19
88,0,20229,Stewart Cink,33.75%,54,160,+0.06
89,0,35461,Beau Hossler,33.64%,74,220,-0.07
89,0,32791,K.H. Lee,33.64%,72,214,-0.13
91,0,31646,Emiliano Grillo,33.63%,76,226,-0.26
92,0,47591,Eric Cole,33.33%,84,252,-0.07
92,0,34046,Jordan Spieth,33.33%,48,144,-0.10
94,0,33408,Tyson Alexander,33.16%,63,190,-0.06
94,0,57362,Austin Eckroat,33.16%,65,196,-0.08
96,0,45609,Tyler Duncan,32.98%,62,188,-0.16
97,0,23320,Ryan Palmer,32.91%,52,158,-0.12
98,0,39335,Kevin Roy,32.89%,50,152,-0.12
99,0,24140,Sean O'Hair,32.69%,34,104,-0.18
100,0,34076,Joel Dahmen,32.61%,60,184,-0.17
101,0,34099,Harris English,32.47%,63,194,-0.11
102,0,35310,Lanto Griffin,32.46%,37,114,-0.24
103,0,40098,Matt Fitzpatrick,32.19%,47,146,-0.15
103,0,31560,Brian Stuard,32.19%,47,146,-0.30
105,0,31202,William McGirt,32.08%,34,106,-0.18
106,0,29970,Dylan Frittelli,32.05%,50,156,-0.06
107,0,39977,Max Homa,31.98%,55,172,-0.27
108,0,30692,Scott Stallings,31.55%,53,168,E
109,0,48081,Xander Schauffele,31.48%,51,162,-0.12
110,0,25632,Jimmy Walker,31.40%,54,172,-0.07
111,0,34563,Chesson Hadley,31.38%,59,188,-0.25
112,0,28089,Jason Day,31.25%,50,160,-0.04
113,0,31577,Tano Goya,31.11%,56,180,-0.09
114,0,56630,Akshay Bhatia,30.95%,52,168,-0.31
115,0,37338,Zecheng Dou,30.93%,60,194,+0.07
116,0,39997,Corey Conners,30.81%,53,172,+0.08
117,0,34409,David Lingmerth,30.68%,54,176,-0.06
118,0,33141,Keegan Bradley,30.49%,50,164,-0.02
119,0,32366,Kevin Chappell,30.36%,34,112,-0.18
120,0,27095,Nick Watney,30.26%,46,152,-0.13
121,0,51634,Sahith Theegala,30.19%,64,212,-0.11
122,0,46442,Maverick McNealy,30.16%,38,126,-0.21
123,0,34363,Tyrrell Hatton,30.13%,47,156,-0.11
124,0,47347,Adam Schenk,29.83%,71,238,-0.07
125,0,27963,Chris Stroud,29.82%,34,114,-0.26
126,0,54783,Dylan Wu,29.72%,63,212,-0.22
127,0,58967,Trevor Werbylo,29.52%,49,166,-0.14
128,0,36799,Stephan Jaeger,29.51%,72,244,-0.13
129,0,57975,Harry Hall,29.41%,60,204,+0.03
129,0,47995,Davis Riley,29.41%,60,204,-0.17
131,0,39975,Michael Kim,29.38%,57,194,-0.09
132,0,30911,Tommy Fleetwood,29.05%,43,148,-0.12
133,0,40006,Erik van Rooyen,28.85%,45,156,-0.13
134,0,47988,Nick Hardy,28.81%,68,236,-0.29
135,0,28252,Seamus Power,28.66%,47,164,+0.11
136,0,46717,Viktor Hovland,28.41%,50,176,-0.20
137,0,49947,Taylor Moore,28.22%,57,202,-0.11
138,0,48084,Wesley Bryan,28.13%,27,96,-0.07
139,0,55454,Carl Yuan,27.98%,47,168,-0.02
140,0,50188,S.H. Kim,27.93%,62,222,-0.05
141,0,48119,Ben Taylor,27.83%,59,212,+0.02
142,0,46340,Alex Smalley,27.23%,61,224,+0.07
143,0,49766,Hank Lebioda,27.05%,33,122,+0.12
144,0,32662,Michael Gligic,26.71%,39,146,+0.08
145,0,12716,Charley Hoffman,26.54%,43,162,-0.05
146,0,36724,Augusto Núñez,26.47%,45,170,-0.11
147,0,39058,Lucas Herbert,25.81%,32,124,+0.06
148,0,39067,MJ Daffue,25.73%,53,206,-0.09
149,0,27974,Sung Kang,25.51%,25,98,-0.20
150,0,55789,Taylor Montgomery,25.49%,52,204,-0.23
151,0,27554,Scott Harrington,25.00%,40,160,-0.28
152,0,36699,Patrick Rodgers,24.51%,50,204,-0.14
153,0,29725,Tony Finau,24.40%,41,168,-0.10
154,0,29289,S.Y. Noh,24.26%,33,136,+0.06
155,0,54421,Garrick Higgo,23.79%,49,206,-0.20
156,0,35450,Patrick Cantlay,23.61%,34,144,-0.32
156,0,33448,Justin Thomas,23.61%,34,144,-0.15
158,0,24502,Adam Scott,23.53%,32,136,-0.06
159,0,32102,Rickie Fowler,23.44%,45,192,-0.11
160,0,39546,Keith Mitchell,23.40%,44,188,-0.07
161,0,48117,Kurt Kitayama,22.92%,33,144,-0.09
162,0,46046,Scottie Scheffler,22.73%,40,176,-0.18
163,0,49453,Trevor Cone,22.56%,37,164,-0.30
164,0,45157,Cam Davis,22.53%,41,182,+0.12
165,0,56762,Will Gordon,22.07%,49,222,+0.04
166,0,32333,Kevin Tway,21.78%,44,202,-0.20
167,0,55893,Sam Stevens,21.70%,46,212,+0.02
168,0,28420,Ryan Brehm,21.51%,37,172,+0.16
169,0,48887,Matt Wallace,21.43%,36,168,-0.17
170,0,51070,Vincent Norrman,21.18%,36,170,-0.28
171,0,46970,Jon Rahm,21.13%,30,142,+0.10
172,0,57366,Cameron Young,20.93%,36,172,+0.08
173,0,33653,Thomas Detry,20.71%,41,198,+0.02
174,0,27129,Luke List,20.50%,41,200,+0.07
175,0,52411,Kyle Westmoreland,20.25%,32,158,-0.25
176,0,47504,Sam Burns,19.75%,32,162,-0.09
177,0,40250,Taylor Pendrith,19.70%,39,198,-0.13
178,0,51414,Brent Grant,19.64%,33,168,E
179,0,48867,Matti Schmid,19.62%,31,158,E
180,0,58168,Davis Thompson,19.27%,37,192,-0.05
181,0,46601,Trey Mullinax,17.61%,25,142,+0.24
181,0,45242,Kevin Yu,17.61%,25,142,-0.24
183,0,34255,Joseph Bramlett,16.88%,27,160,-0.19
184,0,58696,Peter Kuest,16.30%,15,92,-0.07
185,0,33948,Byeong Hun An,16.19%,34,210,+0.06
186,0,31323,Gary Woodland,15.66%,26,166,+0.12
187,0,52372,Cameron Champ,15.38%,24,156,-0.21
188,0,51766,Wyndham Clark,14.71%,30,204,E
189,0,48699,Callum Tarren,14.14%,28,198,E
190,0,51491,Brandon Matthews,12.71%,15,118,-0.13
191,0,28237,Rory McIlroy,12.50%,16,128,-0.19
192,0,52955,Ludvig Åberg,12.00%,12,100,E
193,0,52453,Nicolai Hojgaard,11.96%,11,92,+0.18
