RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,ATTEMPTS,TOTAL DISTANCE (FEET)
85,2,28420,Ryan Brehm,2' 3",377,848.167
85,2,47959,Bryson DeChambeau,2' 3",623,1414.333
85,2,34099,Harris English,2' 3",728,1624.333
85,2,21209,Sergio Garcia,2' 3",340,777.667
85,2,32618,Rhein Gibson,2' 3",374,828.167
85,2,25900,Lucas Glover,2' 3",548,1234.333
85,2,46402,Talor Gooch,2' 3",810,1799.167
85,2,31646,Emiliano Grillo,2' 3",563,1278.667
85,2,24924,Bill Haas,2' 3",395,886.833
85,2,27554,Scott Harrington,2' 3",586,1335.667
85,2,34098,Russell Henley,2' 3",649,1443.333
85,2,39977,Max Homa,2' 3",599,1370.833
85,2,29478,Kevin Kisner,2' 3",564,1262.667
85,2,32757,Patton Kizzire,2' 3",493,1120.083
85,2,32791,K.H. Lee,2' 3",556,1270.333
85,2,26851,Marc Leishman,2' 3",552,1233.750
85,2,33204,Shane Lowry,2' 3",399,888.250
85,2,33413,Ben Martin,2' 3",236,526.583
85,2,32839,Hideki Matsuyama,2' 3",642,1438.417
85,2,28237,Rory McIlroy,2' 3",532,1183.083
85,2,46442,Maverick McNealy,2' 3",595,1319.500
85,2,50525,Collin Morikawa,2' 3",741,1636.583
85,2,25396,Kevin Na,2' 3",571,1300.250
85,2,45486,Joaquin Niemann,2' 3",705,1561.000
85,2,23320,Ryan Palmer,2' 3",601,1342.250
85,2,35732,Wes Roach,2' 3",252,575.917
85,2,22405,Justin Rose,2' 3",336,757.583
85,2,23621,Rory Sabbatini,2' 3",512,1170.333
85,2,46046,Scottie Scheffler,2' 3",737,1658.833
85,2,30110,Kyle Stanley,2' 3",489,1111.500
85,2,29518,Brendan Steele,2' 3",592,1307.333
85,2,49960,Sepp Straka,2' 3",676,1526.833
85,2,27963,Chris Stroud,2' 3",374,835.333
85,2,32150,Michael Thompson,2' 3",599,1349.500
85,2,56278,Matthew Wolff,2' 3",672,1516.750
120,5,33948,Byeong Hun An,2' 4",630,1460.667
120,5,40026,Daniel Berger,2' 4",545,1254.333
120,5,40058,Zac Blair,2' 4",516,1184.667
120,5,29268,Bronson Burgoon,2' 4",461,1085.250
120,5,52372,Cameron Champ,2' 4",667,1580.750
120,5,32366,Kevin Chappell,2' 4",336,786.000
120,5,46435,Austin Cook,2' 4",523,1230.917
120,5,29970,Dylan Frittelli,2' 4",714,1652.417
120,5,48045,Michael Gellerman,2' 4",325,758.083
120,5,52375,Doug Ghim,2' 4",335,785.583
120,5,32662,Michael Gligic,2' 4",370,878.417
120,5,56762,Will Gordon,2' 4",264,613.833
120,5,35310,Lanto Griffin,2' 4",828,1924.667
120,5,31557,Jim Herman,2' 4",596,1409.000
120,5,33490,Bo Hoag,2' 4",577,1347.167
120,5,35532,Tom Hoge,2' 4",693,1596.917
120,5,35461,Beau Hossler,2' 4",530,1216.333
120,5,27974,Sung Kang,2' 4",680,1559.583
120,5,37455,Si Woo Kim,2' 4",618,1433.417
120,5,30944,Jason Kokrak,2' 4",561,1296.750
120,5,31420,Anirban Lahiri,2' 4",248,571.667
120,5,27936,Martin Laird,2' 4",325,759.833
120,5,28775,Nate Lashley,2' 4",475,1122.667
120,5,35230,Nelson Ledesma,2' 4",260,605.250
120,5,34466,Peter Malnati,2' 4",471,1090.000
120,5,47993,Denny McCarthy,2' 4",687,1574.583
120,5,32640,Troy Merritt,2' 4",585,1361.667
120,5,33667,Carlos Ortiz,2' 4",698,1632.000
120,5,34256,Andrew Putnam,2' 4",332,770.667
120,5,36699,Patrick Rodgers,2' 4",817,1879.833
120,5,33486,Roger Sloan,2' 4",413,974.167
120,5,25493,Nick Taylor,2' 4",544,1263.000
120,5,30927,Brendon Todd,2' 4",753,1754.167
120,5,25632,Jimmy Walker,2' 4",450,1048.583
154,6,21407,Arjun Atwal,2' 5",231,551.167
154,6,33404,Chris Baker,2' 5",385,927.167
154,6,34255,Joseph Bramlett,2' 5",436,1062.333
154,6,34314,Sebastian Cappelen,2' 5",371,900.667
154,6,51766,Wyndham Clark,2' 5",453,1085.333
154,6,28307,Matt Every,2' 5",460,1102.500
154,6,40098,Matt Fitzpatrick,2' 5",451,1085.333
154,6,34563,Chesson Hadley,2' 5",497,1210.000
154,6,26758,David Hearn,2' 5",396,961.333
154,6,49298,Kramer Hickok,2' 5",405,974.417
154,6,12716,Charley Hoffman,2' 5",513,1218.833
154,6,36689,Brooks Koepka,2' 5",410,992.750
154,6,49766,Hank Lebioda,2' 5",465,1120.250
154,6,35449,Adam Long,2' 5",762,1828.500
154,6,40042,Tyler McCumber,2' 5",443,1061.417
154,6,25572,Graeme McDowell,2' 5",397,955.833
154,6,39546,Keith Mitchell,2' 5",527,1292.250
154,6,48822,Sebastián Muñoz,2' 5",818,1981.583
154,6,26329,Louis Oosthuizen,2' 5",416,990.750
154,6,27942,Rob Oppenheim,2' 5",488,1173.250
154,6,27556,Ted Potter Jr.,2' 5",378,898.250
154,6,24138,Ian Poulter,2' 5",365,881.750
154,6,28252,Seamus Power,2' 5",223,535.583
154,6,37275,Sam Ryder,2' 5",590,1421.667
154,6,48081,Xander Schauffele,2' 5",635,1508.917
154,6,47347,Adam Schenk,2' 5",575,1375.833
154,6,39953,Chase Seiffert,2' 5",393,952.750
154,6,48119,Ben Taylor,2' 5",320,767.750
154,6,27330,Josh Teater,2' 5",305,743.833
154,6,33419,Cameron Tringale,2' 5",559,1356.083
154,6,23623,Bo Van Pelt,2' 5",363,868.417
154,6,35658,Kris Ventura,2' 5",303,728.667
154,6,48887,Matt Wallace,2' 5",419,1019.250
154,6,51894,Vince Whaley,2' 5",293,708.667
154,6,32139,Danny Willett,2' 5",327,785.667
154,6,49964,Aaron Wise,2' 5",397,960.083
190,8,46550,Brandon Hagy,2' 6",395,973.000
190,8,29926,Danny Lee,2' 6",568,1400.500
192,8,45157,Cam Davis,2' 7",489,1267.833
192,8,35617,Martin Trainer,2' 7",399,1027.917
