RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS,LOW TOTAL PUTTS
60,0,01457,Jay Haas,28.82,2277,79,23
60,0,01948,Tim Petrovic,28.82,3084,107,23
62,0,01388,Robert Gamez,28.83,2969,103,23
63,0,11032,Frank Lickliter II,28.85,2481,86,23
64,0,01249,John Daly,28.87,2281,79,23
65,0,10860,Justin Leonard,28.88,2455,85,24
66,0,21407,Arjun Atwal,28.90,2399,83,22
66,0,23135,Tim Clark,28.90,2428,84,24
66,0,01381,Fred Funk,28.90,2774,96,24
66,0,12753,David Morland IV,28.90,2110,73,22
70,0,20572,Rod Pampling,28.91,2718,94,23
71,0,01024,Billy Andrade,28.92,3008,104,23
71,0,01378,David Frost,28.92,2256,78,24
73,0,07363,Craig Bowden,28.93,2401,83,24
73,0,24024,Zach Johnson,28.93,3095,107,23
73,0,06595,Kevin Sutherland,28.93,2343,81,23
76,0,06078,Esteban Toledo,28.94,2605,90,22
77,0,08075,Jerry Kelly,28.95,3156,109,23
77,0,01666,Bernhard Langer,28.95,1592,55,23
77,0,10585,Scott McCarron,28.95,2490,86,22
77,0,01810,Phil Mickelson,28.95,2287,79,24
77,0,23320,Ryan Palmer,28.95,2895,100,23
77,0,23621,Rory Sabbatini,28.95,2490,86,23
83,0,12645,Brent Geiberger,28.96,2635,91,24
83,0,08537,J.P. Hayes,28.96,2172,75,22
83,0,01920,Craig Parry,28.96,1448,50,23
83,0,06613,Tommy Tolles,28.96,1940,67,23
87,0,12652,Cameron Beckman,28.98,2782,96,21
88,0,19881,Robert Damron,28.99,2667,92,23
88,0,07457,Steve Flesch,28.99,3044,105,23
90,0,24502,Adam Scott,29.00,1508,52,25
91,0,06004,Stephen Ames,29.01,2756,95,24
91,0,07223,Brian Bateman,29.01,2321,80,23
91,0,10425,Jay Williamson,29.01,2843,98,24
94,0,02223,Bob Tway,29.02,2467,85,23
95,0,12705,Cliff Kresge,29.03,2526,87,20
96,0,22405,Justin Rose,29.04,2091,72,23
97,0,02099,Scott Simpson,29.05,1598,55,22
98,0,08385,Omar Uresti,29.06,2470,85,23
99,0,01132,Mark Brooks,29.10,2037,70,23
99,0,12782,Tim Herron,29.10,2415,83,24
101,0,01941,Tom Pernice Jr.,29.13,2884,99,24
102,0,22621,Ben Curtis,29.15,1516,52,21
103,0,02246,Duffy Waldorf,29.16,2129,73,23
104,0,07749,Brett Quigley,29.17,2859,98,23
105,0,20029,Notah Begay III,29.18,1955,67,22
105,0,01707,Steve Lowery,29.18,2597,89,24
107,0,23108,Matt Kuchar,29.19,2423,83,23
108,0,24357,K.J. Choi,29.20,2394,82,23
108,0,21959,Ted Purdy,29.20,3270,112,23
110,0,20104,Ken Duke,29.21,2541,87,22
110,0,23623,Bo Van Pelt,29.21,3038,104,23
112,0,06332,Neal Lancaster,29.22,3010,103,24
113,0,20585,Niclas Fasth,29.23,1754,60,23
113,0,01361,Dan Forsman,29.23,2251,77,24
115,0,06567,Vijay Singh,29.24,3216,110,25
116,0,06214,Guy Boros,29.25,1872,64,23
116,0,01219,John Cook,29.25,1550,53,25
116,0,25686,Jason Dufner,29.25,2311,79,22
119,0,20472,Alex Cejka,29.26,2048,70,24
119,0,20378,Mathias Grönberg,29.26,2546,87,26
119,0,01577,Lee Janzen,29.26,2399,82,24
119,0,01685,J.L. Lewis,29.26,3102,106,24
123,0,08337,Mike Heinen,29.28,1552,53,24
123,0,20382,Stephen Leaney,29.28,2196,75,24
125,0,23325,Vaughn Taylor,29.29,2402,82,24
126,0,22293,Heath Slocum,29.30,2637,90,23
126,0,20580,Andre Stolz,29.30,1553,53,24
128,0,01527,Scott Hoch,29.31,1495,51,24
129,0,01139,Olin Browne,29.32,2580,88,24
129,0,20628,Arron Oberholser,29.32,2140,73,22
129,0,07939,Dan Olsen,29.32,2140,73,24
129,0,10912,Craig Perks,29.32,2111,72,24
133,0,20548,Hidemichi Tanaka,29.33,2610,89,23
134,0,01261,Jay Delsing,29.34,2142,73,24
134,0,02104,Jeff Sluman,29.34,2846,97,24
136,0,12394,Tom Carter,29.36,3230,110,23
137,0,21633,Steve Allan,29.37,2908,99,23
138,0,02206,David Toms,29.38,2174,74,24
139,0,01926,Steve Pate,29.39,2028,69,24
140,0,21961,Charles Howell III,29.40,2969,101,24
141,0,08835,Kris Cox,29.41,2088,71,25
141,0,06575,Dudley Hart,29.41,1706,58,25
141,0,01771,Blaine McCallister,29.41,2000,68,24
144,0,23353,J.J. Henry,29.43,3031,103,24
145,0,01677,Tom Lehman,29.44,1943,66,24
146,0,24507,Jason Bohn,29.45,2798,95,24
146,0,21893,Brian Kortan,29.45,1826,62,25
146,0,01724,Jeff Maggert,29.45,1767,60,24
149,0,01313,Steve Elkington,29.46,1797,61,20
150,0,07721,Pat Bates,29.47,2859,97,24
150,0,12823,Carlos Franco,29.47,2918,99,25
152,0,23613,Rich Barcelo,29.48,1916,65,25
152,0,06515,Shaun Micheel,29.48,2683,91,25
152,0,12682,Hirofumi Miyase,29.48,1857,63,24
152,0,24361,Pat Perez,29.48,2948,100,24
156,0,19824,Craig Barlow,29.51,2302,78,25
157,0,01203,Russ Cochran,29.52,1801,61,25
157,0,02049,Gene Sauers,29.52,2391,81,21
159,0,23983,Luke Donald,29.54,2127,72,25
159,0,08339,Spike McRoy,29.54,2688,91,22
161,0,20634,Peter Lonard,29.55,1950,66,23
162,0,12510,Chad Campbell,29.56,2749,93,23
163,0,01142,Bart Bryant,29.58,2041,69,26
164,0,01127,Danny Briggs,29.60,2398,81,24
164,0,01226,Fred Couples,29.60,1539,52,25
164,0,02002,John Riegger,29.60,1569,53,23
167,0,21878,Mark Wilson,29.63,1837,62,24
168,0,01035,Tommy Armour III,29.64,2579,87,23
168,0,07867,Woody Austin,29.64,2786,94,22
170,0,10733,Kent Jones,29.65,2876,97,25
170,0,02101,Joey Sindelar,29.65,2906,98,24
170,0,23307,Roger Tambellini,29.65,2313,78,24
173,0,01553,John Huston,29.68,1662,56,23
174,0,23614,Rich Beem,29.69,2286,77,24
175,0,21646,David Branshaw,29.70,2435,82,25
175,0,23338,David Gossett,29.70,1693,57,23
175,0,08881,Tripp Isenhour,29.70,1574,53,25
178,0,08123,Jeff Brehaut,29.72,3091,104,24
178,0,20094,Jonathan Kaye,29.72,2259,76,24
180,0,11123,Chris Couch,29.73,1635,55,24
181,0,01797,Rocco Mediate,29.75,1428,48,24
181,0,01945,Kenny Perry,29.75,2261,76,23
183,0,24290,D.J. Brigman,29.78,2263,76,24
183,0,10213,Dicky Pride,29.78,1876,63,23
185,0,25237,Kevin Muncrief,29.80,1490,50,22
186,0,23063,Scott Hend,29.86,2359,79,25
187,0,25900,Lucas Glover,29.87,2718,91,24
187,0,02245,Grant Waite,29.87,2300,77,22
189,0,26287,Roland Thatcher,29.88,1972,66,24
190,0,10885,Robert Allenby,29.94,2635,88,24
191,0,20645,John Senden,29.95,2875,96,23
192,0,21209,Sergio Garcia,29.98,1919,64,24
193,0,20498,Briny Baird,30.00,2910,97,23
194,0,01766,Billy Mayfair,30.01,3151,105,24
195,0,06621,Joe Durant,30.15,2563,85,25
196,0,02106,Chris Smith,30.34,3186,105,21
