RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,DISTANCE RANK,ACCURACY RANK
72,0,23353,J.J. Henry,166,135,31
72,0,27349,Alex Noren,166,69,97
74,0,35461,Beau Hossler,167,58,109
74,0,26596,Ryan Moore,167,163,4
74,0,22056,Cameron Percy,167,99,68
77,0,25572,Graeme McDowell,171,121,50
77,0,47347,Adam Schenk,171,26,145
79,0,34363,Tyrrell Hatton,172,76,96
79,0,47993,Denny McCarthy,172,100,72
81,0,27141,J.B. Holmes,174,24,150
82,0,29478,Kevin Kisner,176,146,30
82,0,26476,Chez Reavie,176,173,3
82,0,39328,Conrad Shindler,176,141,35
82,0,27064,Jhonattan Vegas,176,32,144
86,0,46601,Trey Mullinax,177,2,175
86,0,25892,Steve Wheatcroft,177,166,11
88,0,29725,Tony Finau,178,4,174
88,0,24358,Robert Garrigus,178,19,159
90,0,34099,Harris English,179,47,132
90,0,34563,Chesson Hadley,179,58,121
90,0,47128,Richy Werenski,179,135,44
93,0,32640,Troy Merritt,181,100,81
93,0,27095,Nick Watney,181,21,160
95,0,50526,Tom Lovelady,183,3,180
96,0,34213,Grayson Murray,184,22,162
97,0,47287,Ethan Tracy,186,71,115
98,0,19803,Ryan Armour,187,185,2
98,0,27129,Luke List,187,5,182
98,0,24361,Pat Perez,187,144,43
101,0,28679,Fabián Gómez,190,142,48
101,0,29461,Jamie Lovemark,190,37,153
101,0,39327,Ben Silverman,190,152,38
104,0,19846,Brian Gay,192,186,6
105,0,34409,David Lingmerth,194,180,14
106,0,33399,Adam Hadwin,196,159,37
106,0,23325,Vaughn Taylor,196,176,20
108,0,47125,Matt Atkins,197,50,147
108,0,26851,Marc Leishman,197,80,117
110,0,31560,Brian Stuard,198,193,5
111,0,20472,Alex Cejka,199,172,27
112,0,10809,Jim Furyk,200,190,10
113,0,35879,Kelly Kraft,201,167,34
113,0,27556,Ted Potter Jr.,201,178,23
115,0,36799,Stephan Jaeger,203,69,134
115,0,32333,Kevin Tway,203,13,190
117,0,34021,Bud Cauley,206,100,106
117,0,27649,Brandt Snedeker,206,122,84
119,0,23541,Ben Crane,207,188,19
119,0,12716,Charley Hoffman,207,67,140
119,0,29221,Webb Simpson,207,117,90
122,0,26758,David Hearn,209,183,26
122,0,30926,Chris Kirk,209,154,55
124,0,35310,Lanto Griffin,215,46,169
125,0,35421,Brandon Harkins,216,38,178
125,0,28252,Seamus Power,216,45,171
127,0,24024,Zach Johnson,217,154,63
128,0,39954,Cody Gribble,219,52,167
128,0,25396,Kevin Na,219,157,62
130,0,30692,Scott Stallings,221,64,157
131,0,46402,Talor Gooch,222,74,148
132,0,29479,Scott Brown,223,128,95
132,0,28775,Nate Lashley,223,115,108
132,0,33418,Shawn Stefani,223,65,158
135,0,33410,Andrew Landry,224,142,82
135,0,23621,Rory Sabbatini,224,130,94
137,0,27958,Ryan Blaum,225,165,60
137,0,12510,Chad Campbell,225,173,52
139,0,33413,Ben Martin,227,157,70
140,0,20229,Stewart Cink,229,83,146
140,0,35532,Tom Hoge,229,140,89
140,0,34256,Andrew Putnam,229,116,113
143,0,35506,Mackenzie Hughes,231,109,122
143,0,25493,Nick Taylor,231,126,105
145,0,37278,Nicholas Lindheim,232,120,112
145,0,35891,Cameron Smith,232,81,151
147,0,31420,Anirban Lahiri,233,114,119
148,0,28500,Martin Flores,234,58,176
148,0,34174,John Huh,234,170,64
148,0,29926,Danny Lee,234,148,86
148,0,20572,Rod Pampling,234,168,66
152,0,27895,Jonas Blixt,236,122,114
152,0,29484,Peter Uihlein,236,48,188
154,0,26951,Johnson Wagner,237,176,61
155,0,26331,Charl Schwartzel,238,67,171
156,0,29485,Brett Stegmaier,239,100,139
157,0,46501,Ollie Schniederjans,241,50,191
158,0,32757,Patton Kizzire,242,77,165
159,0,24924,Bill Haas,243,94,149
160,0,23108,Matt Kuchar,244,169,75
161,0,27963,Chris Stroud,245,154,91
162,0,01810,Phil Mickelson,246,57,189
163,0,35376,Roberto Díaz,252,175,77
163,0,34358,Jonathan Randolph,252,159,93
165,0,40009,Dominic Bozzelli,253,89,164
165,0,37455,Si Woo Kim,253,146,107
167,0,34360,Patrick Reed,256,83,173
167,0,25632,Jimmy Walker,256,71,185
169,0,22582,Kyle Thompson,260,181,79
170,0,20157,Retief Goosen,264,94,170
171,0,32876,Martin Piller,269,132,137
172,0,24925,Jonathan Byrd,272,137,135
173,0,40058,Zac Blair,277,192,85
174,0,27974,Sung Kang,278,122,156
175,0,28307,Matt Every,279,113,166
176,0,37454,Whee Kim,283,179,104
177,0,31202,William McGirt,284,161,123
178,0,22371,Aaron Baddeley,291,105,186
179,0,34466,Peter Malnati,298,144,154
179,0,25240,D.A. Points,298,189,109
181,0,28132,Tyrone Van Aswegen,303,151,152
182,0,34431,Robert Streb,311,128,183
183,0,37338,Zecheng Dou,312,133,179
183,0,29222,Billy Hurley III,312,184,128
185,0,20593,Greg Chalmers,320,187,133
186,0,39975,Michael Kim,330,153,177
187,0,35544,Andrew Yun,332,148,184
188,0,24846,Ricky Barnes,341,148,193
189,0,27942,Rob Oppenheim,343,182,161
190,0,31416,Derek Fathauer,350,164,186
191,0,25834,Daniel Summerhays,351,170,181
192,0,33419,Cameron Tringale,353,161,192
193,0,48084,Wesley Bryan,359,191,168
