RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,# OF BIRDIES,TOTAL ROUNDS
72,0,29926,Danny Lee,3.57,321,90
72,0,31202,William McGirt,3.57,350,98
72,0,29289,S.Y. Noh,3.57,289,81
72,0,06527,Steve Stricker,3.57,189,53
77,0,35451,Scott Pinckney,3.56,303,85
77,0,35732,Wes Roach,3.56,196,55
79,0,29720,Andres Gonzales,3.55,277,78
79,0,33461,Morgan Hoffmann,3.55,238,67
79,0,33667,Carlos Ortiz,3.55,266,75
82,0,20229,Stewart Cink,3.54,216,61
82,0,26300,Matt Jones,3.54,283,80
82,0,27214,Kevin Streelman,3.54,290,82
82,0,37189,Harold Varner III,3.54,326,92
86,0,35545,Blayne Barber,3.53,282,80
86,0,31416,Derek Fathauer,3.53,332,94
86,0,34098,Russell Henley,3.53,268,76
86,0,20645,John Senden,3.53,304,86
90,0,25572,Graeme McDowell,3.52,211,60
90,0,32640,Troy Merritt,3.52,271,77
90,0,25818,Scott Piercy,3.52,296,84
90,0,29518,Brendan Steele,3.52,296,84
90,0,34265,Will Wilcox,3.52,229,65
95,0,26851,Marc Leishman,3.51,302,86
96,0,20766,Padraig Harrington,3.50,189,54
96,0,28158,Steve Marino,3.50,238,68
96,0,29476,Kyle Reifers,3.50,389,111
99,0,33141,Keegan Bradley,3.49,286,82
99,0,27963,Chris Stroud,3.49,279,80
101,0,12510,Chad Campbell,3.48,313,90
101,0,29974,Branden Grace,3.48,209,60
101,0,26758,David Hearn,3.48,331,95
101,0,27466,Spencer Levin,3.48,348,100
105,0,29479,Scott Brown,3.47,305,88
105,0,34099,Harris English,3.47,337,97
105,0,39975,Michael Kim,3.47,333,96
105,0,26476,Chez Reavie,3.47,298,86
105,0,28114,Dawie van der Walt,3.47,243,70
110,0,28679,Fabián Gómez,3.46,273,79
110,0,22892,Jason Gore,3.46,256,74
110,0,31420,Anirban Lahiri,3.46,239,69
113,0,30163,Henrik Norlander,3.45,231,67
113,0,30110,Kyle Stanley,3.45,307,89
115,0,24357,K.J. Choi,3.44,251,73
115,0,30692,Scott Stallings,3.44,241,70
115,0,29485,Brett Stegmaier,3.44,292,85
115,0,25493,Nick Taylor,3.44,272,79
119,0,34262,Jon Curran,3.43,340,99
119,0,36801,Mark Hubbard,3.43,333,97
119,0,26329,Louis Oosthuizen,3.43,192,56
119,0,20691,Greg Owen,3.43,278,81
123,0,23541,Ben Crane,3.42,260,76
123,0,30926,Chris Kirk,3.42,291,85
123,0,29223,Sam Saunders,3.42,222,65
123,0,06567,Vijay Singh,3.42,246,72
127,0,27974,Sung Kang,3.39,295,87
127,0,31560,Brian Stuard,3.39,224,66
129,0,20098,Stuart Appleby,3.38,233,69
129,0,20157,Retief Goosen,3.38,186,55
129,0,12716,Charley Hoffman,3.38,297,88
129,0,29222,Billy Hurley III,3.38,223,66
129,0,34466,Peter Malnati,3.38,287,85
134,0,23621,Rory Sabbatini,3.37,182,54
135,0,34174,John Huh,3.36,286,85
135,0,22046,Geoff Ogilvy,3.36,198,59
137,0,32618,Rhein Gibson,3.35,181,54
137,0,23800,Bryce Molder,3.35,261,78
137,0,35891,Cameron Smith,3.35,231,69
140,0,24912,Will MacKenzie,3.34,267,80
140,0,27770,Camilo Villegas,3.34,264,79
142,0,45526,Abraham Ancer,3.33,160,48
142,0,32448,James Hahn,3.33,283,85
144,0,29745,Tyler Aldridge,3.32,262,79
145,0,35532,Tom Hoge,3.31,255,77
145,0,33204,Shane Lowry,3.31,179,54
145,0,25198,Francesco Molinari,3.31,212,64
148,0,23638,Brendon de Jonge,3.30,267,81
148,0,06522,Ernie Els,3.30,218,66
148,0,24781,Hunter Mahan,3.30,201,61
148,0,25892,Steve Wheatcroft,3.30,267,81
152,0,24461,Thomas Aiken,3.29,217,66
153,0,20104,Ken Duke,3.28,177,54
153,0,31557,Jim Herman,3.28,305,93
155,0,34431,Robert Streb,3.27,275,84
155,0,02206,David Toms,3.27,203,62
155,0,28132,Tyrone Van Aswegen,3.27,334,102
158,0,30711,Colt Knost,3.26,280,86
158,0,28475,Jeff Overton,3.26,212,65
160,0,24490,George McNeill,3.25,166,51
161,0,29268,Bronson Burgoon,3.24,256,79
161,0,37454,Whee Kim,3.24,253,78
161,0,33410,Andrew Landry,3.24,159,49
164,0,10213,Dicky Pride,3.23,171,53
165,0,40058,Zac Blair,3.21,305,95
165,0,32876,Martin Piller,3.21,183,57
167,0,23983,Luke Donald,3.20,259,81
168,0,24494,Erik Compton,3.19,201,63
169,0,08075,Jerry Kelly,3.18,242,76
170,0,27747,Hiroshi Iwata,3.17,263,83
171,0,34261,Scott Langley,3.13,197,63
171,0,33418,Shawn Stefani,3.13,272,87
173,0,37273,Derek Ernst,3.12,178,57
174,0,24924,Bill Haas,3.11,255,82
174,0,28092,D.H. Lee,3.11,177,57
176,0,10809,Jim Furyk,3.10,161,52
177,0,20848,Ángel Cabrera,3.08,191,62
177,0,25720,Chad Collins,3.08,225,73
179,0,27942,Rob Oppenheim,3.06,193,63
179,0,20572,Rod Pampling,3.06,153,50
181,0,21878,Mark Wilson,3.02,187,62
182,0,25274,Steven Bowditch,3.01,214,71
183,0,30927,Brendon Todd,2.78,175,63
184,0,23353,J.J. Henry,2.76,182,66
185,0,10885,Robert Allenby,2.65,135,51
