RANK,MOVEMENT,PLAYER_ID,PLAYER,BIRDIE TO BOGEY RATIO,TOTAL BIRDIES AND BETTER,TOTAL BOGEYS AND WORSE
128,0,25572,Graeme McDowell,1.13,213,189
128,0,28475,Jeff Overton,1.13,214,190
132,0,23638,Brendon de Jonge,1.12,271,241
132,0,31416,Derek Fathauer,1.12,334,299
132,0,29720,Andres Gonzales,1.12,281,250
132,0,23325,Vaughn Taylor,1.12,263,235
136,0,40058,Zac Blair,1.11,308,277
136,0,24912,Will MacKenzie,1.11,268,242
136,0,20572,Rod Pampling,1.11,156,141
136,0,32876,Martin Piller,1.11,187,168
136,0,25240,D.A. Points,1.11,188,169
141,0,29745,Tyler Aldridge,1.10,268,244
141,0,29926,Danny Lee,1.10,330,299
141,0,35732,Wes Roach,1.10,201,183
141,0,02206,David Toms,1.10,203,184
145,0,28679,Fabián Gómez,1.09,280,257
145,0,31557,Jim Herman,1.09,313,286
145,0,34261,Scott Langley,1.09,201,184
145,0,28114,Dawie van der Walt,1.09,252,231
145,0,25892,Steve Wheatcroft,1.09,275,252
150,0,34563,Chesson Hadley,1.08,289,267
150,0,12716,Charley Hoffman,1.08,307,283
150,0,37454,Whee Kim,1.08,258,238
150,0,20691,Greg Owen,1.08,285,263
150,0,27770,Camilo Villegas,1.08,271,252
155,0,31420,Anirban Lahiri,1.07,245,229
155,0,34466,Peter Malnati,1.07,292,272
157,0,37273,Derek Ernst,1.06,183,173
157,0,32618,Rhein Gibson,1.06,184,173
157,0,29223,Sam Saunders,1.06,227,214
160,0,32448,James Hahn,1.05,289,275
160,0,22046,Geoff Ogilvy,1.05,205,195
160,0,34431,Robert Streb,1.05,284,271
163,0,25720,Chad Collins,1.04,230,222
163,0,35532,Tom Hoge,1.04,264,253
165,0,27747,Hiroshi Iwata,1.03,275,268
166,0,27942,Rob Oppenheim,1.02,198,194
166,0,06567,Vijay Singh,1.02,250,246
166,0,21878,Mark Wilson,1.02,190,187
169,0,33667,Carlos Ortiz,1.00,271,271
170,0,10213,Dicky Pride,.99,175,176
170,0,35891,Cameron Smith,.99,233,235
172,0,45526,Abraham Ancer,.98,161,165
172,0,24781,Hunter Mahan,.98,207,212
172,0,23621,Rory Sabbatini,.98,184,187
175,0,06522,Ernie Els,.96,227,236
175,0,24490,George McNeill,.96,167,174
177,0,33204,Shane Lowry,.95,184,193
178,0,24494,Erik Compton,.94,203,216
179,0,20848,Ángel Cabrera,.90,194,216
180,0,23353,J.J. Henry,.87,186,214
181,0,20104,Ken Duke,.84,184,220
182,0,28092,D.H. Lee,.82,186,226
183,0,30927,Brendon Todd,.81,179,222
184,0,10885,Robert Allenby,.73,139,191
185,0,25274,Steven Bowditch,.67,218,325
