RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES (OVERALL)
57,0,35506,Mackenzie Hughes,2.56,35,1368
57,0,34409,David Lingmerth,2.56,36,1404
57,0,26596,Ryan Moore,2.56,36,1404
57,0,24140,Sean O'Hair,2.56,29,1134
61,0,23108,Matt Kuchar,2.57,37,1440
62,0,24361,Pat Perez,2.59,35,1350
62,0,30692,Scott Stallings,2.59,42,1620
62,0,25892,Steve Wheatcroft,2.59,27,1044
65,0,25804,Bubba Watson,2.60,37,1422
66,0,08793,Tiger Woods,2.61,32,1224
67,0,29420,Billy Horschel,2.64,39,1476
67,0,33448,Justin Thomas,2.64,39,1476
69,0,45526,Abraham Ancer,2.66,46,1728
69,0,46601,Trey Mullinax,2.66,33,1242
69,0,29908,C.T. Pan,2.66,47,1764
72,0,34363,Tyrrell Hatton,2.67,26,972
73,0,22405,Justin Rose,2.69,32,1188
74,0,40026,Daniel Berger,2.70,37,1368
75,0,22371,Aaron Baddeley,2.71,38,1404
75,0,28679,Fabián Gómez,2.71,41,1512
75,0,29461,Jamie Lovemark,2.71,43,1584
75,0,28252,Seamus Power,2.71,38,1404
79,0,31646,Emiliano Grillo,2.72,45,1656
80,0,39954,Cody Gribble,2.74,32,1170
81,0,33399,Adam Hadwin,2.75,44,1602
82,0,46402,Talor Gooch,2.78,36,1296
82,0,34431,Robert Streb,2.78,37,1332
84,0,36799,Stephan Jaeger,2.81,38,1350
84,0,36699,Patrick Rodgers,2.81,47,1674
86,0,27895,Jonas Blixt,2.82,31,1098
87,0,29926,Danny Lee,2.84,44,1548
87,0,26851,Marc Leishman,2.84,46,1620
89,0,31416,Derek Fathauer,2.85,41,1440
89,0,34098,Russell Henley,2.85,38,1332
89,0,12716,Charley Hoffman,2.85,41,1440
89,0,31420,Anirban Lahiri,2.85,42,1476
93,0,33141,Keegan Bradley,2.87,48,1674
93,0,20229,Stewart Cink,2.87,45,1566
93,0,29535,Brice Garnett,2.87,49,1710
93,0,48081,Xander Schauffele,2.87,48,1674
93,0,32150,Michael Thompson,2.87,30,1044
98,0,27963,Chris Stroud,2.89,38,1314
99,0,29268,Bronson Burgoon,2.90,36,1242
99,0,35879,Kelly Kraft,2.90,48,1656
101,0,46435,Austin Cook,2.91,56,1926
102,0,37454,Whee Kim,2.93,47,1602
102,0,32757,Patton Kizzire,2.93,47,1602
104,0,34021,Bud Cauley,2.94,28,954
104,0,27974,Sung Kang,2.94,45,1530
106,0,29222,Billy Hurley III,2.95,34,1152
106,0,39324,J.J. Spaun,2.95,42,1422
108,0,25364,Paul Casey,2.97,38,1278
108,0,30944,Jason Kokrak,2.97,53,1782
108,0,26476,Chez Reavie,2.97,46,1548
111,0,39328,Conrad Shindler,2.98,30,1008
112,0,20157,Retief Goosen,2.99,28,936
113,0,34256,Andrew Putnam,3.00,48,1602
113,0,33418,Shawn Stefani,3.00,40,1332
115,0,19803,Ryan Armour,3.01,58,1926
115,0,29485,Brett Stegmaier,3.01,33,1098
117,0,30978,Kiradech Aphibarnrat,3.02,25,828
117,0,35376,Roberto Díaz,3.02,37,1224
117,0,47128,Richy Werenski,3.02,50,1656
120,0,30911,Tommy Fleetwood,3.03,36,1188
121,0,27141,J.B. Holmes,3.04,41,1350
122,0,32448,James Hahn,3.05,45,1476
123,0,37278,Nicholas Lindheim,3.06,38,1242
124,0,20572,Rod Pampling,3.07,32,1044
124,0,26331,Charl Schwartzel,3.07,32,1044
126,0,35421,Brandon Harkins,3.10,53,1710
126,0,25198,Francesco Molinari,3.10,39,1260
128,0,33948,Byeong Hun An,3.11,47,1512
129,0,27556,Ted Potter Jr.,3.13,49,1566
130,0,24925,Jonathan Byrd,3.14,35,1116
131,0,34358,Jonathan Randolph,3.16,37,1170
132,0,23320,Ryan Palmer,3.17,36,1134
133,0,25240,D.A. Points,3.19,35,1098
134,0,33122,Russell Knox,3.21,52,1620
135,0,30110,Kyle Stanley,3.22,51,1584
136,0,35545,Blayne Barber,3.23,39,1206
136,0,28500,Martin Flores,3.23,50,1548
138,0,32876,Martin Piller,3.25,45,1386
139,0,23353,J.J. Henry,3.26,44,1350
139,0,47347,Adam Schenk,3.26,47,1440
141,0,34046,Jordan Spieth,3.29,45,1368
142,0,29974,Branden Grace,3.30,38,1152
143,0,37189,Harold Varner III,3.31,53,1602
144,0,27129,Luke List,3.33,57,1710
145,0,27958,Ryan Blaum,3.35,47,1404
146,0,23621,Rory Sabbatini,3.37,54,1602
147,0,25493,Nick Taylor,3.40,55,1620
148,0,29484,Peter Uihlein,3.42,48,1404
149,0,35310,Lanto Griffin,3.45,46,1332
150,0,33204,Shane Lowry,3.47,35,1008
151,0,26300,Matt Jones,3.49,39,1116
152,0,27942,Rob Oppenheim,3.51,43,1224
153,0,46970,Jon Rahm,3.54,42,1188
153,0,31323,Gary Woodland,3.54,58,1638
155,0,32839,Hideki Matsuyama,3.55,46,1296
156,0,47959,Bryson DeChambeau,3.58,60,1674
156,0,36689,Brooks Koepka,3.58,40,1116
156,0,25572,Graeme McDowell,3.58,38,1062
159,0,34076,Joel Dahmen,3.59,55,1530
159,0,27936,Martin Laird,3.59,42,1170
161,0,49964,Aaron Wise,3.60,57,1584
162,0,26758,David Hearn,3.61,39,1080
163,0,47125,Matt Atkins,3.63,34,936
163,0,28307,Matt Every,3.63,49,1350
165,0,35532,Tom Hoge,3.64,61,1674
166,0,26499,Rafa Cabrera Bello,3.65,46,1260
167,0,23325,Vaughn Taylor,3.66,52,1422
168,0,35450,Patrick Cantlay,3.68,53,1440
168,0,47287,Ethan Tracy,3.68,45,1224
168,0,27064,Jhonattan Vegas,3.68,59,1602
171,0,27644,Brian Harman,3.70,60,1620
171,0,50526,Tom Lovelady,3.70,54,1458
171,0,35544,Andrew Yun,3.70,30,810
174,0,29518,Brendan Steele,3.73,45,1206
175,0,33419,Cameron Tringale,3.79,43,1134
176,0,37275,Sam Ryder,3.82,55,1440
177,0,22582,Kyle Thompson,3.86,32,828
178,0,39997,Corey Conners,3.88,65,1674
179,0,25900,Lucas Glover,3.92,43,1098
180,0,24358,Robert Garrigus,3.95,54,1368
181,0,25818,Scott Piercy,3.96,57,1440
182,0,26329,Louis Oosthuizen,4.01,39,972
183,0,45609,Tyler Duncan,4.06,68,1674
184,0,39546,Keith Mitchell,4.18,73,1746
185,0,12510,Chad Campbell,4.22,60,1422
186,0,32366,Kevin Chappell,4.28,57,1332
187,0,34264,Hudson Swafford,4.39,53,1206
188,0,25686,Jason Dufner,4.43,51,1152
189,0,32254,Xinjun Zhang,4.52,61,1350
190,0,24502,Adam Scott,4.56,64,1404
191,0,34213,Grayson Murray,4.63,60,1296
192,0,37338,Zecheng Dou,4.88,43,882
193,0,32816,Satoshi Kodaira,5.44,47,864
