RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),TOTAL STROKES
114,0,33418,Shawn Stefani,28' 1",8959.500,319
119,0,25818,Scott Piercy,28' 2",7455.917,265
120,0,35450,Patrick Cantlay,28' 3",6585.500,233
120,0,23353,J.J. Henry,28' 3",10845.167,384
120,0,28132,Tyrone Van Aswegen,28' 3",11950.000,423
123,0,34360,Patrick Reed,28' 5",12642.417,445
123,0,35891,Cameron Smith,28' 5",11495.167,405
125,0,32150,Michael Thompson,28' 6",6723.083,236
126,0,35879,Kelly Kraft,28' 7",9943.417,348
126,0,34213,Grayson Murray,28' 7",13424.083,469
128,0,31323,Gary Woodland,28' 8",9371.917,327
129,0,33120,Mark Anderson,28' 9",6840.000,238
130,0,30191,Julián Etulain,28' 11",7549.667,261
130,0,33448,Justin Thomas,28' 11",10105.083,349
132,0,27895,Jonas Blixt,29' 0",9036.667,312
133,0,37278,Nicholas Lindheim,29' 1",7829.500,269
134,0,24846,Ricky Barnes,29' 2",14105.500,483
134,0,47959,Bryson DeChambeau,29' 2",11001.500,377
136,0,33461,Morgan Hoffmann,29' 4",12557.750,428
136,0,46501,Ollie Schniederjans,29' 4",15118.917,516
138,0,24502,Adam Scott,29' 5",7005.750,238
138,0,25804,Bubba Watson,29' 5",7414.833,252
140,0,46443,Brian Campbell,29' 6",6372.250,216
140,0,29740,Brad Fritsch,29' 6",7605.833,258
142,0,48822,Sebastián Muñoz,29' 8",6977.750,235
143,0,20229,Stewart Cink,29' 9",14030.500,471
144,0,48084,Wesley Bryan,29' 11",12310.000,412
145,0,26331,Charl Schwartzel,30' 1",8417.833,280
146,0,27095,Nick Watney,30' 2",11133.417,369
147,0,24358,Robert Garrigus,30' 7",9552.917,312
148,0,32366,Kevin Chappell,30' 8",11342.417,370
148,0,20157,Retief Goosen,30' 8",7138.083,233
150,0,27770,Camilo Villegas,30' 9",11620.500,378
151,0,29725,Tony Finau,30' 10",14823.667,481
151,0,29720,Andres Gonzales,30' 10",10519.083,341
151,0,25345,Carl Pettersson,30' 10",10479.417,340
154,0,30944,Jason Kokrak,30' 11",12971.000,420
154,0,34431,Robert Streb,30' 11",14382.250,465
156,0,31416,Derek Fathauer,31' 0",11920.667,385
156,0,28500,Martin Flores,31' 0",13087.167,422
156,0,28252,Seamus Power,31' 0",13374.500,431
159,0,46440,Smylie Kaufman,31' 2",11691.083,375
160,0,30925,Dustin Johnson,31' 4",9816.000,313
160,0,23320,Ryan Palmer,31' 4",8341.583,266
162,0,22371,Aaron Baddeley,31' 5",8702.167,277
162,0,29461,Jamie Lovemark,31' 5",13526.750,431
162,0,30692,Scott Stallings,31' 5",12370.583,394
165,0,40009,Dominic Bozzelli,31' 6",10026.000,318
166,0,46601,Trey Mullinax,31' 8",12722.167,402
166,0,36699,Patrick Rodgers,31' 8",12977.000,410
168,0,01810,Phil Mickelson,31' 10",12862.417,404
169,0,25191,Gonzalo Fernandez-Castaño,31' 11",8798.083,276
170,0,37454,Whee Kim,32' 3",11679.917,362
171,0,32757,Patton Kizzire,32' 4",14273.333,441
172,0,30852,Ryo Ishikawa,32' 5",9341.500,288
173,0,06522,Ernie Els,33' 3",6381.917,192
173,0,32333,Kevin Tway,33' 3",15673.917,471
173,0,25632,Jimmy Walker,33' 3",9008.583,271
176,0,26300,Matt Jones,33' 4",9655.500,290
177,0,39954,Cody Gribble,33' 5",13850.583,414
178,0,27129,Luke List,33' 6",16509.583,493
179,0,23983,Luke Donald,33' 8",8118.167,241
180,0,33419,Cameron Tringale,33' 10",12845.750,380
181,0,27141,J.B. Holmes,33' 11",12734.167,375
182,0,34099,Harris English,34' 0",14817.000,436
183,0,28420,Ryan Brehm,35' 6",13982.250,394
184,0,36689,Brooks Koepka,35' 7",12787.833,359
185,0,28089,Jason Day,36' 8",11551.417,315
186,0,28307,Matt Every,36' 9",14597.000,397
186,0,29289,S.Y. Noh,36' 9",16591.750,451
188,0,46550,Brandon Hagy,38' 1",16343.667,429
189,0,35300,Andrew Loupe,39' 4",12617.667,321
190,0,25274,Steven Bowditch,44' 2",13997.333,317
