RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300+,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
126,3,34563,Chesson Hadley,28.73,185,644,-0.162
127,3,48045,Michael Gellerman,28.57,120,420,-0.133
127,3,32618,Rhein Gibson,28.57,136,476,-0.154
127,3,49766,Hank Lebioda,28.57,164,574,-0.195
130,3,27644,Brian Harman,28.47,283,994,-0.216
131,4,20229,Stewart Cink,28.25,178,630,-0.163
132,4,28775,Nate Lashley,28.23,179,634,-0.263
133,4,32757,Patton Kizzire,28.12,185,658,-0.222
134,4,32640,Troy Merritt,27.92,215,770,-0.163
135,5,24924,Bill Haas,27.73,132,476,-0.136
136,5,33490,Bo Hoag,27.55,189,686,-0.185
137,7,29478,Kevin Kisner,27.54,217,788,-0.166
138,4,35532,Tom Hoge,27.38,253,924,-0.150
139,-5,25396,Kevin Na,27.35,227,830,-0.181
140,3,34431,Robert Streb,27.23,122,448,-0.025
141,4,24361,Pat Perez,26.96,151,560,-0.298
142,4,53165,Doc Redman,26.94,264,980,-0.170
143,4,47993,Denny McCarthy,26.92,245,910,-0.220
144,4,33120,Mark Anderson,26.64,138,518,-0.159
145,4,34466,Peter Malnati,26.60,175,658,-0.120
146,4,36871,Matthew NeSmith,26.32,199,756,-0.191
147,4,22056,Cameron Percy,26.19,121,462,-0.231
148,4,27556,Ted Potter Jr.,26.05,124,476,-0.194
149,4,29535,Brice Garnett,25.56,161,630,-0.224
150,4,26499,Rafa Cabrera Bello,25.46,139,546,-0.101
151,4,40009,Dominic Bozzelli,25.30,85,336,-0.176
152,4,34021,Bud Cauley,25.12,204,812,-0.216
153,4,52375,Doug Ghim,25.00,98,392,-0.276
154,4,23623,Bo Van Pelt,24.42,106,434,-0.028
155,4,49298,Kramer Hickok,24.01,121,504,-0.190
156,4,19846,Brian Gay,24.00,168,700,-0.220
157,4,23108,Matt Kuchar,23.91,165,690,-0.176
158,4,33410,Andrew Landry,23.72,186,784,-0.086
159,4,39953,Chase Seiffert,23.41,118,504,-0.195
160,4,35732,Wes Roach,23.38,72,308,-0.111
161,4,33404,Chris Baker,22.94,106,462,-0.179
162,4,26596,Ryan Moore,22.90,109,476,-0.183
163,4,31557,Jim Herman,22.68,166,732,-0.060
164,4,29479,Scott Brown,22.29,156,700,-0.154
165,4,30163,Henrik Norlander,22.07,173,784,-0.260
166,4,34098,Russell Henley,22.04,179,812,-0.168
167,4,27649,Brandt Snedeker,21.57,151,700,-0.265
168,4,25686,Jason Dufner,21.17,166,784,-0.127
169,4,21407,Arjun Atwal,21.07,59,280,-0.356
170,4,23621,Rory Sabbatini,20.86,146,700,-0.137
171,4,26476,Chez Reavie,20.82,167,802,-0.156
172,4,29908,C.T. Pan,20.76,125,602,-0.032
173,4,24024,Zach Johnson,20.63,156,756,-0.115
174,5,28679,Fabián Gómez,20.15,110,546,-0.227
174,5,32150,Michael Thompson,20.15,158,784,-0.158
176,5,30110,Kyle Stanley,19.77,119,602,-0.277
177,5,36801,Mark Hubbard,19.67,201,1022,-0.313
178,5,45609,Tyler Duncan,19.41,191,984,-0.073
179,5,27942,Rob Oppenheim,18.57,117,630,-0.128
180,5,33413,Ben Martin,18.51,57,308,-0.211
181,5,27963,Chris Stroud,18.25,92,504,-0.152
182,5,25572,Graeme McDowell,18.20,95,522,-0.105
183,5,24138,Ian Poulter,17.86,95,532,-0.147
184,5,22371,Aaron Baddeley,17.18,89,518,-0.180
185,5,30927,Brendon Todd,16.41,173,1054,-0.231
186,7,40058,Zac Blair,14.71,103,700,-0.117
187,7,19803,Ryan Armour,14.60,92,630,-0.141
188,7,26758,David Hearn,13.49,68,504,-0.103
189,8,25349,Tim Wilkinson,13.17,59,448,-0.136
190,8,10809,Jim Furyk,12.90,65,504,E
191,8,23325,Vaughn Taylor,12.82,79,616,-0.127
192,8,34256,Andrew Putnam,12.50,56,448,-0.107
193,8,31560,Brian Stuard,11.50,103,896,-0.155
