RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (%),TOTAL SHOT DISTANCE,TOTAL DISTANCE
79,2,25818,Scott Piercy,67.08,1591420,237233
80,2,22056,Cameron Percy,67.06,1032505,153958
80,2,32139,Danny Willett,67.06,1016579,151601
82,2,32448,James Hahn,66.99,837270,124991
83,3,26300,Matt Jones,66.96,2061130,307815
84,3,28307,Matt Every,66.93,1266341,189215
85,-1,35891,Cameron Smith,66.92,1810569,270546
86,3,39324,J.J. Spaun,66.90,1478855,221063
87,3,46435,Austin Cook,66.89,1498607,224050
88,3,29268,Bronson Burgoon,66.87,1389637,207799
89,3,26329,Louis Oosthuizen,66.86,1307461,195549
90,4,24924,Bill Haas,66.84,1042105,155918
91,4,27644,Brian Harman,66.82,2288040,342436
92,0,35310,Lanto Griffin,66.79,2512844,376233
93,4,34076,Joel Dahmen,66.78,2026575,303487
93,4,32254,Xinjun Zhang,66.78,1808046,270752
95,8,34363,Tyrrell Hatton,66.77,1101305,164943
96,-8,45526,Abraham Ancer,66.72,1815897,272173
96,3,34431,Robert Streb,66.72,985073,147638
98,1,35506,Mackenzie Hughes,66.71,2000219,299816
98,3,33204,Shane Lowry,66.71,1180506,176971
100,2,20229,Stewart Cink,66.70,1364130,204516
101,-5,29420,Billy Horschel,66.68,1919394,287845
101,2,25493,Nick Taylor,66.68,1579578,236906
103,2,33141,Keegan Bradley,66.62,1807893,271369
104,2,31646,Emiliano Grillo,66.61,1506313,226142
105,3,33122,Russell Knox,66.60,1544788,231963
105,3,34466,Peter Malnati,66.60,1451087,217894
105,3,49771,J.T. Poston,66.60,2026909,304348
108,3,34255,Joseph Bramlett,66.58,1224279,183869
108,3,25632,Jimmy Walker,66.58,1283096,192726
110,-4,50525,Collin Morikawa,66.55,2266052,340503
111,2,33399,Adam Hadwin,66.54,1704350,256157
112,2,46441,Robby Shelton,66.53,1780745,267674
112,2,48119,Ben Taylor,66.53,849452,127680
114,2,32757,Patton Kizzire,66.52,1487210,223576
115,2,19846,Brian Gay,66.51,1513819,227596
115,2,35449,Adam Long,66.51,2250989,338419
115,2,27330,Josh Teater,66.51,835213,125576
118,3,22405,Justin Rose,66.48,1056588,158939
119,3,29970,Dylan Frittelli,66.46,2142687,322398
119,3,30692,Scott Stallings,66.46,1638842,246576
119,3,23623,Bo Van Pelt,66.46,946066,142357
122,-2,29221,Webb Simpson,66.44,1662467,250233
123,2,32791,K.H. Lee,66.41,1678911,252810
124,2,27214,Kevin Streelman,66.38,1795500,270471
125,2,23788,D.J. Trahan,66.33,1031987,155582
126,3,40009,Dominic Bozzelli,66.32,710322,107111
126,3,32102,Rickie Fowler,66.32,1270973,191647
128,3,49766,Hank Lebioda,66.30,1267135,191112
129,-2,40026,Daniel Berger,66.26,1799770,271624
130,2,34563,Chesson Hadley,66.23,1416170,213812
130,2,47128,Richy Werenski,66.23,1535984,231912
132,2,33490,Bo Hoag,66.17,1501527,226911
133,2,27556,Ted Potter Jr.,66.16,1055718,159581
134,2,53165,Doc Redman,66.15,2168909,327879
135,2,27095,Nick Watney,66.12,1105449,167188
136,2,39953,Chase Seiffert,66.11,1092984,165322
137,2,48045,Michael Gellerman,66.09,903993,136780
138,2,29535,Brice Garnett,66.07,1396684,211405
139,2,27349,Alex Noren,66.06,1426380,215910
139,2,27649,Brandt Snedeker,66.06,1567436,237286
141,3,35732,Wes Roach,65.99,656518,99486
142,4,28679,Fabián Gómez,65.95,1187612,180086
142,4,27963,Chris Stroud,65.95,1079943,163750
144,4,33410,Andrew Landry,65.91,1763722,267587
145,4,40098,Matt Fitzpatrick,65.90,1379615,209352
146,5,32618,Rhein Gibson,65.89,1031539,156563
147,5,35532,Tom Hoge,65.85,2060151,312852
147,-2,26851,Marc Leishman,65.85,1654787,251311
149,4,33120,Mark Anderson,65.79,1141655,173534
150,4,28775,Nate Lashley,65.75,1421679,216219
151,-8,25396,Kevin Na,65.74,1857061,282492
152,4,32640,Troy Merritt,65.65,1682963,256345
152,4,30110,Kyle Stanley,65.65,1317644,200721
154,4,52375,Doug Ghim,65.60,874407,133286
155,5,26476,Chez Reavie,65.55,1765438,269325
156,5,33404,Chris Baker,65.54,1005016,153346
156,5,34021,Bud Cauley,65.54,1797862,274322
158,6,29479,Scott Brown,65.50,1541583,235372
159,6,25686,Jason Dufner,65.49,1719138,262499
159,0,34099,Harris English,65.49,2111179,322360
159,6,23108,Matt Kuchar,65.49,1538981,234991
162,-1,29478,Kevin Kisner,65.48,1791597,273591
163,4,26596,Ryan Moore,65.45,1028551,157148
163,4,24361,Pat Perez,65.45,1217298,186003
165,4,26499,Rafa Cabrera Bello,65.41,1232806,188468
166,4,47993,Denny McCarthy,65.40,2008001,307014
167,4,45609,Tyler Duncan,65.39,2175722,332712
168,4,46402,Talor Gooch,65.38,2327596,355992
169,4,36871,Matthew NeSmith,65.34,1661506,254275
170,4,40058,Zac Blair,65.33,1494389,228756
171,4,23621,Rory Sabbatini,65.31,1558876,238697
172,4,34098,Russell Henley,65.30,1824806,279456
173,4,21407,Arjun Atwal,65.29,603647,92462
174,4,30163,Henrik Norlander,65.26,1691956,259263
175,4,24024,Zach Johnson,65.24,1682274,257855
176,4,49298,Kramer Hickok,65.20,1119655,171725
177,4,29908,C.T. Pan,65.13,1329602,204137
178,4,31557,Jim Herman,65.12,1614562,247954
179,4,33413,Ben Martin,65.08,663231,101905
179,4,25349,Tim Wilkinson,65.08,978878,150418
181,4,22371,Aaron Baddeley,64.98,1097155,168844
182,4,32150,Michael Thompson,64.96,1731043,266497
183,4,36801,Mark Hubbard,64.95,2246204,345826
184,4,27942,Rob Oppenheim,64.73,1351144,208728
184,4,24138,Ian Poulter,64.73,1188167,183558
186,4,26758,David Hearn,64.70,1075037,166153
187,4,19803,Ryan Armour,64.64,1367217,211516
188,7,23325,Vaughn Taylor,64.58,1324910,205160
189,7,10809,Jim Furyk,64.57,1098269,170095
190,7,25572,Graeme McDowell,64.45,1139012,176720
191,7,30927,Brendon Todd,64.31,2306626,358668
192,7,31560,Brian Stuard,64.26,1938487,301683
193,8,34256,Andrew Putnam,63.51,951881,149868
