RANK,MOVEMENT,PLAYER_ID,PLAYER,% MAKES BOGEY,BOGEYS,HOLES PLAYED
78,0,23673,Michael Connell,16.67,228,1368
79,0,10885,Robert Allenby,16.73,250,1494
80,0,25686,Jason Dufner,16.74,235,1404
81,0,23621,Rory Sabbatini,16.80,257,1530
82,0,19970,Robert Karlsson,16.85,179,1062
82,0,24663,Y.E. Yang,16.85,179,1062
84,0,20160,Charlie Wi,16.87,252,1494
85,0,24138,Ian Poulter,16.88,155,918
86,0,01706,Davis Love III,16.90,213,1260
87,0,31557,Jim Herman,16.91,210,1242
88,0,10505,Shane Bertsch,16.94,189,1116
88,0,23320,Ryan Palmer,16.94,244,1440
90,0,08375,Paul Stankowski,16.95,238,1404
91,0,27120,Troy Matteson,16.97,278,1638
92,0,24361,Pat Perez,17.03,233,1368
92,0,26476,Chez Reavie,17.03,282,1656
94,0,01116,Michael Bradley,17.04,227,1332
94,0,20472,Alex Cejka,17.04,181,1062
96,0,26851,Marc Leishman,17.05,267,1566
96,0,01948,Tim Petrovic,17.05,270,1584
98,0,25632,Jimmy Walker,17.09,243,1422
99,0,27974,Sung Kang,17.11,194,1134
100,0,21350,Ryuji Imada,17.14,256,1494
101,0,33141,Keegan Bradley,17.22,282,1638
102,0,20766,Padraig Harrington,17.23,183,1062
102,0,24490,George McNeill,17.23,214,1242
104,0,20436,Garrett Willis,17.29,221,1278
105,0,20229,Stewart Cink,17.30,218,1260
106,0,28620,Aron Price,17.34,181,1044
107,0,25457,Alexandre Rocha,17.35,203,1170
108,0,06522,Ernie Els,17.39,216,1242
109,0,30750,Tommy Gainey,17.41,326,1872
110,0,25818,Scott Piercy,17.45,245,1404
111,0,20157,Retief Goosen,17.46,154,882
112,0,22046,Geoff Ogilvy,17.51,208,1188
113,0,31193,Jim Renner,17.52,205,1170
114,0,25240,D.A. Points,17.60,282,1602
114,0,29518,Brendan Steele,17.60,282,1602
116,0,10585,Scott McCarron,17.61,206,1170
117,0,28158,Steve Marino,17.62,241,1368
118,0,12716,Charley Hoffman,17.63,292,1656
119,0,06567,Vijay Singh,17.65,251,1422
120,0,32366,Kevin Chappell,17.66,248,1404
121,0,29420,Billy Horschel,17.70,239,1350
122,0,25804,Bubba Watson,17.72,252,1422
123,0,26287,Roland Thatcher,17.74,214,1206
124,0,27330,Josh Teater,17.84,334,1872
125,0,26289,Boo Weekley,17.85,212,1188
126,0,30110,Kyle Stanley,17.86,315,1764
127,0,10733,Kent Jones,17.91,245,1368
128,0,27141,J.B. Holmes,17.92,171,954
129,0,21949,Joe Ogilvie,17.93,242,1350
130,0,24846,Ricky Barnes,18.02,253,1404
130,0,25900,Lucas Glover,18.02,240,1332
132,0,26300,Matt Jones,18.08,231,1278
133,0,25572,Graeme McDowell,18.09,153,846
134,0,23718,Nathan Green,18.11,264,1458
135,0,26679,Kevin Stadler,18.12,287,1584
135,0,30692,Scott Stallings,18.12,274,1512
137,0,26420,Richard Johnson,18.14,209,1152
137,0,23497,Tag Ridings,18.14,284,1566
139,0,28475,Jeff Overton,18.19,298,1638
140,0,23409,James Driscoll,18.31,234,1278
141,0,27939,Matt McQuillan,18.36,195,1062
142,0,06515,Shaun Micheel,18.40,255,1386
143,0,33911,Nate Smith,18.43,219,1188
144,0,32102,Rickie Fowler,18.45,269,1458
145,0,30925,Dustin Johnson,18.47,236,1278
146,0,06643,Paul Goydos,18.52,270,1458
146,0,32640,Troy Merritt,18.52,210,1134
148,0,29718,Anthony Kim,18.54,237,1278
148,0,30711,Colt Knost,18.54,267,1440
150,0,08725,Tom Gillis,18.59,184,990
151,0,24358,Robert Garrigus,18.61,278,1494
152,0,12652,Cameron Beckman,18.62,238,1278
153,0,24980,Scott Gutschewski,18.74,226,1206
154,0,01577,Lee Janzen,18.82,210,1116
155,0,28679,Fabián Gómez,18.85,285,1512
156,0,21407,Arjun Atwal,18.86,309,1638
157,0,25562,Andres Romero,18.90,262,1386
158,0,27064,Jhonattan Vegas,18.92,286,1512
159,0,07457,Steve Flesch,19.07,302,1584
159,0,29720,Andres Gonzales,19.07,206,1080
161,0,20070,Matt Bettencourt,19.11,289,1512
162,0,27770,Camilo Villegas,19.12,234,1224
163,0,33413,Ben Martin,19.14,255,1332
164,0,20848,Ángel Cabrera,19.22,173,900
165,0,20098,Stuart Appleby,19.23,225,1170
166,0,26668,Marc Turnesa,19.24,187,972
167,0,32698,Bobby Gates,19.31,285,1476
168,0,29478,Kevin Kisner,19.37,244,1260
169,0,26881,Jarrod Lyle,19.41,290,1494
169,0,25834,Daniel Summerhays,19.41,262,1350
171,0,08537,J.P. Hayes,19.54,197,1008
172,0,34255,Joseph Bramlett,19.56,257,1314
173,0,24140,Sean O'Hair,19.68,248,1260
174,0,30946,Alex Prugh,19.72,291,1476
175,0,09011,David Duval,19.73,238,1206
176,0,21805,Harrison Frazar,20.11,210,1044
177,0,25274,Steven Bowditch,20.22,313,1548
178,0,35087,Bio Kim,20.27,259,1278
179,0,24290,D.J. Brigman,20.32,245,1206
180,0,31401,Zack Miller,20.74,321,1548
181,0,23614,Rich Beem,20.86,199,954
182,0,25444,Justin Hicks,20.93,226,1080
183,0,32876,Martin Piller,21.25,241,1134
184,0,34072,Will Strickler,21.35,196,918
185,0,01797,Rocco Mediate,21.70,207,954
186,0,27797,Derek Lamely,21.71,254,1170
