RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES (OVERALL)
157,0,01388,Robert Gamez,3.87,55,1422
157,0,02201,Jim Thorpe,3.87,39,1008
159,0,01239,Michael Cunning,3.93,58,1476
160,0,02195,Leonard Thompson,3.95,49,1242
161,0,06132,Sonny Skinner,3.96,52,1314
162,0,01168,David Canipe,3.97,55,1386
163,0,01381,Fred Funk,3.98,78,1962
164,0,01006,John Adams,3.99,66,1656
165,0,01533,P.H. Horgan III,4.00,54,1350
166,0,02094,Tony Sills,4.04,48,1188
167,0,01748,Doug Martin,4.05,62,1530
168,0,06010,Brad Bell,4.12,40,972
169,0,01374,Robin Freeman,4.15,62,1494
170,0,06284,Jim Hallet,4.17,84,2016
170,0,01891,David Ogrin,4.17,60,1440
172,0,02002,John Riegger,4.29,54,1260
173,0,02063,Dave Schreyer,4.30,41,954
174,0,01157,Tom Byrum,4.31,59,1368
175,0,06072,Greg Whisman,4.34,61,1404
176,0,01469,Dan Halldorson,4.39,68,1548
176,0,02170,Hal Sutton,4.39,60,1368
178,0,06150,Carl Cooper,4.46,61,1368
179,0,01408,Kelly Gibson,4.48,75,1674
180,0,02100,Tim Simpson,4.59,57,1242
181,0,06751,Chris Tucker,4.81,71,1476
182,0,01934,Dave Peege,4.83,60,1242
183,0,06599,John Elliott,4.87,50,1026
