RANK,MOVEMENT,PLAYER_ID,PLAYER,TOP 10,1ST,2ND,3RD
81,0,06431,Jean Van de Velde,2,2
81,0,20396,Lee Westwood,2,1
123,0,19824,Craig Barlow,1
123,0,01063,Ben Bates,1
123,0,01068,Andy Bean,1
123,0,01116,Michael Bradley,1
123,0,01139,Olin Browne,1
123,0,20400,Michael Campbell,1
123,0,01175,Jim Carter,1,1
123,0,24357,K.J. Choi,1
123,0,01313,Steve Elkington,1
123,0,01323,Brad Fabel,1
123,0,01326,Nick Faldo,1
123,0,01374,Robin Freeman,1,1
123,0,01378,David Frost,1
123,0,20939,Keiichiro Fukabori,1
123,0,20763,Pierre Fulke,1
123,0,01385,Jim Gallagher Jr.,1,1
123,0,19846,Brian Gay,1
123,0,10963,Jimmy Green,1
123,0,01475,Donnie Hammond,1
123,0,10117,Bob Heintz,1
123,0,20992,Kazuhiko Hosokawa,1,1
123,0,21961,Charles Howell III,1,1
123,0,01690,Bruce Lietzke,1
123,0,01823,Larry Mize,1,1
123,0,12753,David Morland IV,1
123,0,08535,Gary Nicklaus,1,1
123,0,01887,Mark O'Meara,1
123,0,01905,Joe Ozaki,1
123,0,01920,Craig Parry,1
123,0,01926,Steve Pate,1,1
123,0,01927,Dennis Paulson,1,1
123,0,01928,Corey Pavin,1
123,0,01938,David Peoples,1
123,0,10912,Craig Perks,1
123,0,20474,Phillip Price,1,1
123,0,10213,Dicky Pride,1
123,0,07749,Brett Quigley,1
123,0,01996,Mike Reid,1
123,0,22913,John Rollins,1
123,0,07007,Stephen Sear,1
123,0,02104,Jeff Sluman,1
123,0,02110,Jerry Smith,1
123,0,22064,Craig Spence,1
123,0,11011,Mike Sposa,1
123,0,06527,Steve Stricker,1
123,0,02223,Bob Tway,1
123,0,08385,Omar Uresti,1
123,0,02256,Tom Watson,1
123,0,02257,Brian Watts,1
123,0,07753,Kevin Wentworth,1,1
123,0,02279,Mark Wiebe,1,1
123,0,10425,Jay Williamson,1
123,0,02322,Richard Zokol,1
