RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 320+,TOTAL DRVS - OVERALL,RELATIVE TO PAR
73,0,08123,Jeff Brehaut,8.17,17,208,-0.59
74,0,23177,Kenneth Staton,8.04,9,112,-0.56
75,0,01685,J.L. Lewis,7.95,14,176,-0.36
76,0,07749,Brett Quigley,7.93,13,164,-0.46
77,0,10423,Mike Weir,7.89,9,114,-0.67
78,0,12652,Cameron Beckman,7.83,13,166,-0.31
79,0,10565,Ian Leggatt,7.81,10,128,-0.80
80,0,08633,Per-Ulrik Johansson,7.57,14,185,-0.36
81,0,20436,Garrett Willis,7.53,14,186,-0.57
82,0,07941,Mike Grob,7.50,12,160,-0.58
83,0,12662,Thomas Levet,7.14,11,154,-0.45
83,0,20645,John Senden,7.14,15,210,-0.60
85,0,02002,John Riegger,7.00,7,100,-0.57
86,0,01938,David Peoples,6.95,13,187,-0.54
87,0,01553,John Huston,6.94,10,144,-0.70
88,0,06617,Brian Henninger,6.86,7,102,-0.29
89,0,01161,Mark Calcavecchia,6.85,10,146,-0.40
90,0,20593,Greg Chalmers,6.84,13,190,-0.69
91,0,20229,Stewart Cink,6.67,12,180,-0.42
91,0,21806,Paul Gow,6.67,8,120,-0.38
93,0,22046,Geoff Ogilvy,6.58,10,152,-0.60
94,0,22913,John Rollins,6.52,9,138,-0.33
95,0,01388,Robert Gamez,6.48,14,216,-0.64
96,0,24361,Pat Perez,6.32,11,174,-0.64
97,0,06595,Kevin Sutherland,6.25,10,160,-0.70
98,0,01941,Tom Pernice Jr.,6.19,12,194,-0.33
99,0,10733,Kent Jones,6.06,8,132,-0.75
100,0,01361,Dan Forsman,5.98,11,184,-0.55
100,0,12705,Cliff Kresge,5.98,11,184,-0.45
102,0,10213,Dicky Pride,5.97,8,134,-0.38
103,0,11011,Mike Sposa,5.88,8,136,-0.38
104,0,12388,Michael Clark II,5.77,6,104,-0.50
104,0,02246,Duffy Waldorf,5.77,9,156,-0.22
104,0,20566,Kaname Yokoo,5.77,6,104,-0.17
107,0,02101,Joey Sindelar,5.62,10,178,-0.30
108,0,01677,Tom Lehman,5.56,8,144,-0.75
108,0,12660,Jesper Parnevik,5.56,10,180,-0.70
110,0,02170,Hal Sutton,5.48,8,146,E
111,0,08075,Jerry Kelly,5.38,10,186,-0.60
112,0,08537,J.P. Hayes,5.33,8,150,E
113,0,12602,Dean Wilson,5.26,8,152,-0.88
114,0,01577,Lee Janzen,5.22,7,134,-1.00
115,0,20127,Chris Riley,5.06,8,158,-0.38
116,0,02214,Kirk Triplett,4.94,8,162,-0.38
117,0,01024,Billy Andrade,4.89,9,184,-0.44
118,0,01766,Billy Mayfair,4.84,9,186,-0.56
119,0,11032,Frank Lickliter II,4.71,8,170,-0.38
120,0,12680,Shigeki Maruyama,4.67,7,150,-0.86
121,0,20548,Hidemichi Tanaka,4.63,10,216,-0.70
122,0,06004,Stephen Ames,4.60,8,174,-0.63
123,0,06621,Joe Durant,4.55,8,176,-0.38
123,0,08725,Tom Gillis,4.55,6,132,-0.33
125,0,01098,Jay Don Blake,4.41,6,136,-0.50
126,0,20121,Todd Fischer,4.26,8,188,-0.63
127,0,01948,Tim Petrovic,4.19,8,191,-0.50
128,0,01307,Joel Edwards,4.17,5,120,E
128,0,01457,Jay Haas,4.17,6,144,-0.17
128,0,23108,Matt Kuchar,4.17,5,120,-0.60
131,0,20029,Notah Begay III,3.93,7,178,-0.57
131,0,01475,Donnie Hammond,3.93,7,178,-0.14
133,0,01761,Len Mattiace,3.90,6,154,E
134,0,20628,Arron Oberholser,3.85,6,156,-0.50
135,0,21878,Mark Wilson,3.80,6,158,-0.33
136,0,01797,Rocco Mediate,3.79,5,132,+0.20
137,0,02104,Jeff Sluman,3.78,7,185,-0.57
138,0,19972,José Coceres,3.70,4,108,-0.50
139,0,01724,Jeff Maggert,3.50,5,143,-0.60
140,0,10425,Jay Williamson,3.49,6,172,-0.17
141,0,23338,David Gossett,3.37,6,178,-0.67
142,0,21739,Aaron Barber,3.30,6,182,-0.33
143,0,25345,Carl Pettersson,3.29,5,152,-0.80
144,0,06575,Dudley Hart,3.28,4,122,E
145,0,01378,David Frost,3.21,5,156,-0.60
146,0,01381,Fred Funk,3.09,6,194,-0.33
147,0,08931,Glen Day,3.08,6,195,-0.83
148,0,20472,Alex Cejka,3.05,5,164,-0.60
149,0,23135,Tim Clark,3.03,4,132,-0.50
149,0,08339,Spike McRoy,3.03,6,198,-0.67
151,0,01887,Mark O'Meara,2.97,3,101,-1.00
152,0,20573,Scott Laycock,2.94,4,136,-1.00
153,0,01042,Paul Azinger,2.86,4,140,-0.50
154,0,01569,Peter Jacobsen,2.78,4,144,-0.25
155,0,19846,Brian Gay,2.75,5,182,-0.40
156,0,07101,Dave Stockton Jr.,2.67,4,150,-1.00
157,0,06475,Jeff Klein,2.63,3,114,E
158,0,06809,Bob Burns,2.56,4,156,+0.25
158,0,22293,Heath Slocum,2.56,5,195,-0.60
160,0,01132,Mark Brooks,2.47,4,162,-0.50
160,0,01329,Brad Faxon,2.47,4,162,-0.75
160,0,08547,John Maginnes,2.47,4,162,E
163,0,23983,Luke Donald,2.44,4,164,-0.25
164,0,02049,Gene Sauers,2.41,4,166,E
165,0,01139,Olin Browne,2.40,5,208,-0.40
166,0,26420,Richard Johnson,2.35,4,170,-0.25
167,0,20623,Gavin Coles,2.31,3,130,E
168,0,20940,Kenichi Kuboya,2.30,4,174,-1.25
169,0,20099,Doug Barron,2.27,4,176,-0.50
170,0,23036,Chris Anderson,2.22,4,180,-0.50
171,0,01175,Jim Carter,2.17,4,184,-1.00
172,0,02010,Loren Roberts,2.08,3,144,E
173,0,01619,Skip Kendall,1.98,4,202,-0.25
174,0,01320,Bob Estes,1.95,3,154,-1.00
175,0,06078,Esteban Toledo,1.91,4,209,-0.50
176,0,07721,Pat Bates,1.89,4,212,+0.25
177,0,06643,Paul Goydos,1.83,3,164,-0.33
178,0,02239,Scott Verplank,1.81,3,166,+0.33
179,0,20771,Steven Alker,1.79,3,168,E
180,0,10809,Jim Furyk,1.74,3,172,-0.33
181,0,10201,Matt Gogel,1.43,2,140,-1.00
182,0,06251,Chris DiMarco,1.23,2,162,-1.50
183,0,01157,Tom Byrum,1.18,2,170,E
184,0,01666,Bernhard Langer,.96,1,104,+1.00
185,0,22621,Ben Curtis,.82,1,122,-1.00
186,0,01928,Corey Pavin,.63,1,160,-1.00
187,0,08545,Glen Hnatiuk,.57,1,174,-1.00
188,0,19881,Robert Damron,.55,1,182,-1.00
189,0,10860,Justin Leonard,.00,0,130,E
189,0,01968,Nick Price,.00,0,100,E
