RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
85,0,34098,Russell Henley,161.4,1051954000,181
86,0,28500,Martin Flores,161.5,1238445000,213
87,0,30110,Kyle Stanley,161.6,1099342000,189
88,0,26300,Matt Jones,161.7,1076712000,185
89,0,21528,Henrik Stenson,161.8,594284000,102
90,0,10809,Jim Furyk,161.9,915063000,157
91,0,30711,Colt Knost,162.0,1154562000,198
91,0,26851,Marc Leishman,162.0,1131247000,194
91,0,20160,Charlie Wi,162.0,1253704000,215
94,0,30852,Ryo Ishikawa,162.1,1096989000,188
94,0,19970,Robert Karlsson,162.1,671225000,115
96,0,33869,Eric Meierdierks,162.2,852683000,146
97,0,25900,Lucas Glover,162.3,981573000,168
97,0,30944,Jason Kokrak,162.3,1273959000,218
99,0,26758,David Hearn,162.4,1250873000,214
100,0,25632,Jimmy Walker,162.5,1170200000,200
100,0,31323,Gary Woodland,162.5,1474088000,252
102,0,28310,Lee Williams,162.6,924908000,158
103,0,34174,John Huh,162.7,1236117000,211
103,0,23325,Vaughn Taylor,162.7,796738000,136
103,0,27095,Nick Watney,162.7,1194771000,204
106,0,10885,Robert Allenby,162.8,1154755000,197
107,0,30163,Henrik Norlander,162.9,1096846000,187
108,0,25274,Steven Bowditch,163.0,1038321000,177
108,0,22913,John Rollins,163.0,1120851000,191
110,0,23623,Bo Van Pelt,163.1,963060000,164
111,0,27120,Troy Matteson,163.2,1022375000,174
111,0,26951,Johnson Wagner,163.2,1016219000,173
113,0,01116,Michael Bradley,163.3,917116000,156
113,0,32366,Kevin Chappell,163.3,1169532000,199
115,0,31557,Jim Herman,163.4,764737000,130
116,0,28780,Nicholas Thompson,163.6,1537268000,261
117,0,20572,Rod Pampling,163.7,695551000,118
117,0,25834,Daniel Summerhays,163.7,1319821000,224
119,0,29221,Webb Simpson,163.8,1044034000,177
119,0,26289,Boo Weekley,163.8,1468455000,249
121,0,22961,David Mathis,163.9,1315761000,223
121,0,31202,William McGirt,163.9,1180030000,200
123,0,24507,Jason Bohn,164.0,1257841000,213
123,0,22621,Ben Curtis,164.0,903234000,153
125,0,01810,Phil Mickelson,164.2,881005000,149
126,0,29479,Scott Brown,164.3,1011205000,171
127,0,20229,Stewart Cink,164.4,1012339000,171
127,0,29289,S.Y. Noh,164.4,1230810000,208
129,0,25562,Andres Romero,164.5,1047883000,177
129,0,26679,Kevin Stadler,164.5,1107198000,187
131,0,26497,Casey Wittenberg,164.6,1125879000,190
132,0,01724,Jeff Maggert,164.7,990133000,167
132,0,24781,Hunter Mahan,164.7,996031000,168
132,0,24361,Pat Perez,164.7,1115024000,188
135,0,23541,Ben Crane,164.8,931604000,157
136,0,27649,Brandt Snedeker,164.9,890610000,150
137,0,21753,Brian Davis,165.0,1478937000,249
138,0,26596,Ryan Moore,165.1,962858000,162
139,0,30926,Chris Kirk,165.2,1177763000,198
140,0,32698,Bobby Gates,165.3,737880000,124
140,0,10213,Dicky Pride,165.3,1089160000,183
142,0,20766,Padraig Harrington,165.5,649378000,109
143,0,26476,Chez Reavie,165.6,1097144000,184
144,0,28092,D.H. Lee,165.7,1073492000,180
145,0,27436,Graham DeLaet,165.8,1229246000,206
145,0,01320,Bob Estes,165.8,901238000,151
147,0,25444,Justin Hicks,165.9,1307656000,219
148,0,28135,Aaron Watkins,166.1,699484000,117
149,0,24399,Scott Gardiner,166.2,1119032000,187
150,0,22806,Doug LaBelle II,166.3,1095577000,183
150,0,25818,Scott Piercy,166.3,1197343000,200
152,0,23135,Tim Clark,166.4,700837000,117
152,0,28475,Jeff Overton,166.4,1240290000,207
154,0,23409,James Driscoll,166.5,1174949000,196
154,0,21878,Mark Wilson,166.5,827157000,138
156,0,34021,Bud Cauley,166.7,1140269000,190
157,0,20848,Ángel Cabrera,166.8,1104931000,184
157,0,28679,Fabián Gómez,166.8,1038890000,173
159,0,20104,Ken Duke,167.2,1438559000,239
159,0,08075,Jerry Kelly,167.2,963013000,160
159,0,23800,Bryce Molder,167.2,1216119000,202
162,0,22378,Trevor Immelman,167.3,1096018000,182
162,0,33419,Cameron Tringale,167.3,1258400000,209
164,0,23353,J.J. Henry,167.5,1278465000,212
165,0,24358,Robert Garrigus,167.6,880831000,146
166,0,27770,Camilo Villegas,167.7,1189096000,197
167,0,32200,Roberto Castro,167.8,1371274000,227
168,0,10860,Justin Leonard,167.9,1366116000,226
169,0,27963,Chris Stroud,168.3,1266476000,209
170,0,20443,Jin Park,168.5,824798000,136
171,0,20645,John Senden,168.9,1100653000,181
172,0,24846,Ricky Barnes,169.3,1182722000,194
173,0,25240,D.A. Points,169.4,1305193000,214
174,0,08793,Tiger Woods,169.7,635358000,104
175,0,21731,Freddie Jacobson,169.8,745903000,122
176,0,21209,Sergio Garcia,170.1,661418000,108
177,0,35539,Luke Guthrie,170.2,1274163000,208
178,0,10423,Mike Weir,170.7,1014024000,165
179,0,24357,K.J. Choi,172.7,957288000,154
180,0,32102,Rickie Fowler,174.0,1002381000,160
