RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS > 25',TOTAL 3 PUTTS
137,0,34021,Bud Cauley,19,24
137,0,52372,Cameron Champ,19,24
137,0,60767,Blaine Hale Jr.,19,26
137,0,27644,Brian Harman,19,24
137,0,54421,Garrick Higgo,19,21
137,0,28237,Rory McIlroy,19,25
137,0,30163,Henrik Norlander,19,22
137,0,48153,Matthieu Pavon,19,27
137,0,47806,Raul Pereda,19,21
147,0,34374,Erik Barnes,18,23
147,0,45609,Tyler Duncan,18,18
147,0,39975,Michael Kim,18,27
147,0,37455,Si Woo Kim,18,24
147,0,52215,Robert MacIntyre,18,21
147,0,50525,Collin Morikawa,18,19
147,0,51997,Andrew Novak,18,23
147,0,24502,Adam Scott,18,19
155,0,22371,Aaron Baddeley,17,21
155,0,59442,Parker Coody,17,20
155,0,59836,Pierceson Coody,17,20
155,0,28089,Jason Day,17,20
155,0,24024,Zach Johnson,17,22
155,0,23108,Matt Kuchar,17,23
155,0,37378,Min Woo Lee,17,23
155,0,34466,Peter Malnati,17,29
155,0,29908,C.T. Pan,17,23
155,0,32333,Kevin Tway,17,19
165,0,45522,Christiaan Bezuidenhout,16,17
165,0,47504,Sam Burns,16,19
165,0,35450,Patrick Cantlay,16,18
165,0,31646,Emiliano Grillo,16,21
165,0,46046,Scottie Scheffler,16,19
165,0,48119,Ben Taylor,16,19
165,0,51894,Vince Whaley,16,18
172,0,51766,Wyndham Clark,15,21
172,0,52514,Trace Crowe,15,23
172,0,29221,Webb Simpson,15,27
175,0,46717,Viktor Hovland,14,21
175,0,47679,Victor Perez,14,14
177,0,33448,Justin Thomas,13,20
178,0,55789,Taylor Montgomery,12,16
178,0,27214,Kevin Streelman,12,20
180,0,48084,Wesley Bryan,11,17
181,0,33968,Thorbjørn Olesen,10,16
181,0,48081,Xander Schauffele,10,12
181,0,50095,Austin Smotherman,10,16
184,0,34098,Russell Henley,7,10
