RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
122,0,20645,John Senden,36.51,138,378
124,0,06573,Brandt Jobe,36.42,118,324
124,0,25804,Bubba Watson,36.42,118,324
126,0,06004,Stephen Ames,36.39,131,360
126,0,26287,Roland Thatcher,36.39,131,360
128,0,24924,Bill Haas,36.36,144,396
129,0,24494,Erik Compton,36.34,157,432
130,0,28455,Will Claxton,36.31,183,504
131,0,22046,Geoff Ogilvy,36.26,124,342
132,0,22913,John Rollins,36.22,163,450
133,0,21961,Charles Howell III,36.21,189,522
134,0,30944,Jason Kokrak,36.11,169,468
134,0,27214,Kevin Streelman,36.11,169,468
134,0,25834,Daniel Summerhays,36.11,169,468
134,0,33419,Cameron Tringale,36.11,169,468
138,0,28475,Jeff Overton,36.02,188,522
139,0,01724,Jeff Maggert,36.01,175,486
140,0,24502,Adam Scott,35.93,97,270
140,0,21528,Henrik Stenson,35.93,97,270
142,0,30110,Kyle Stanley,35.90,168,468
143,0,22378,Trevor Immelman,35.88,155,432
144,0,32102,Rickie Fowler,35.86,142,396
145,0,24357,K.J. Choi,35.83,129,360
146,0,34099,Harris English,35.80,174,486
147,0,27556,Ted Potter Jr.,35.78,161,450
148,0,24140,Sean O'Hair,35.75,148,414
149,0,27770,Camilo Villegas,35.65,154,432
150,0,24846,Ricky Barnes,35.60,173,486
151,0,20848,Ángel Cabrera,35.56,128,360
152,0,12782,Tim Herron,35.39,172,486
153,0,23903,Stephen Gangluff,35.35,140,396
154,0,23788,D.J. Trahan,35.33,159,450
155,0,20850,Daniel Chopra,35.28,127,360
156,0,12510,Chad Campbell,35.19,171,486
156,0,26300,Matt Jones,35.19,114,324
158,0,29478,Kevin Kisner,35.02,145,414
159,0,20229,Stewart Cink,34.92,132,378
159,0,25892,Steve Wheatcroft,34.92,132,378
161,0,27933,John Merrick,34.89,157,450
162,0,25240,D.A. Points,34.87,182,522
163,0,24604,Hunter Haas,34.85,138,396
164,0,22621,Ben Curtis,34.80,119,342
165,0,10885,Robert Allenby,34.77,169,486
165,0,24507,Jason Bohn,34.77,169,486
167,0,12716,Charley Hoffman,34.57,168,486
168,0,32200,Roberto Castro,34.40,161,468
169,0,10213,Dicky Pride,34.26,111,324
170,0,12652,Cameron Beckman,34.22,154,450
171,0,24358,Robert Garrigus,34.19,160,468
172,0,23204,Gary Christian,34.16,166,486
173,0,28093,Miguel Angel Carballo,34.03,147,432
174,0,29479,Scott Brown,33.57,139,414
174,0,35139,Richard Lee,33.57,139,414
176,0,25457,Alexandre Rocha,33.33,120,360
177,0,29476,Kyle Reifers,33.13,161,486
178,0,27064,Jhonattan Vegas,33.11,149,450
179,0,32698,Bobby Gates,32.74,165,504
180,0,24781,Hunter Mahan,32.32,128,396
181,0,23353,J.J. Henry,32.30,157,486
182,0,26476,Chez Reavie,32.26,151,468
183,0,22293,Heath Slocum,32.14,162,504
184,0,24940,Edward Loar,32.07,127,396
185,0,28087,Kris Blanks,31.40,130,414
186,0,32334,Charlie Beljan,31.22,118,378
186,0,22582,Kyle Thompson,31.22,118,378
188,0,26679,Kevin Stadler,31.02,134,432
189,0,06036,Scott Dunlap,30.41,104,342
190,0,01116,Michael Bradley,30.19,125,414
191,0,26289,Boo Weekley,29.63,128,432
