RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL RNDS
304,0,30911,Tommy Fleetwood,1
304,0,30736,Oscar Fraustro,1
304,0,30750,Tommy Gainey,1
304,0,46523,Joey Garber,1
304,0,47133,Ben Geyer,1
304,0,35973,Nathan Holman,1
304,0,29639,Jesse Hutchins,1
304,0,24321,Kodai Ichihara,1
304,0,32775,Shugo Imahira,1
304,0,26735,Marty Jertson,1
304,0,19958,Miguel Angel Jiménez,1
304,0,19970,Robert Karlsson,1
304,0,37092,Hyung-Sung Kim,1
304,0,37250,Romain Langasque,1
304,0,31109,Richard Lee,1
304,0,34168,Soomin Lee,1
304,0,27619,Ben Leong,1
304,0,37447,Zander Lombard,1
304,0,28300,Joost Luiten,1
304,0,31115,Michio Matsumura,1
304,0,27120,Troy Matteson,1
304,0,50844,Ryan McClintock,1
304,0,24449,Parker McLachlin,1
304,0,46442,Maverick McNealy,1
304,0,35890,Byron Meth,1
304,0,39356,Alex Moon,1
304,0,27118,Toshinori Muto,1
304,0,46048,Jordan Niebrugge,1
304,0,20443,Jin Park,1
304,0,50490,Chase Parker,1
304,0,35541,John Peterson,1
304,0,35912,Haydn Porteous,1
304,0,27556,Ted Potter Jr.,1
304,0,34358,Jonathan Randolph,1
304,0,48095,Garrett Rank,1
304,0,39451,Alex Redfield,1
304,0,20127,Chris Riley,1
304,0,48081,Xander Schauffele,1
304,0,46046,Scottie Scheffler,1
304,0,25321,Lee Slattery,1
304,0,22293,Heath Slocum,1
304,0,02106,Chris Smith,1
304,0,35174,Matthew Southgate,1
304,0,24459,Richard Sterne,1
304,0,40115,Adam Svensson,1
304,0,35261,Miguel Tabuena,1
304,0,48119,Ben Taylor,1
304,0,10381,Curtis Thompson,1
304,0,47287,Ethan Tracy,1
304,0,20160,Charlie Wi,1
304,0,33870,Ashun Wu,1
304,0,47953,Greg Yates,1
304,0,32254,Xinjun Zhang,1
