RANK,MOVEMENT,PLAYER_ID,PLAYER,STROKE DIFFERENTIAL,PLAYER'S SCORE,FIELD AVERAGE SCORE
153,0,07101,Dave Stockton Jr.,-.48,71.52,71.04
155,0,06809,Bob Burns,-.50,71.73,71.23
156,0,10912,Craig Perks,-.51,71.68,71.17
157,0,10569,Mike Brisky,-.52,71.86,71.34
157,0,08385,Omar Uresti,-.52,71.74,71.22
159,0,01191,Barry Cheesman,-.53,71.78,71.25
159,0,01975,Tom Purtzer,-.53,71.71,71.18
161,0,02218,Ted Tryba,-.56,72.15,71.59
162,0,01014,Fulton Allem,-.57,71.95,71.38
162,0,01282,Trevor Dodds,-.57,71.92,71.35
162,0,20445,Casey Martin,-.57,71.41,70.84
165,0,08547,John Maginnes,-.59,71.73,71.14
166,0,12753,David Morland IV,-.60,71.71,71.11
166,0,06062,Charles Raulerson,-.60,71.86,71.26
168,0,20105,Jeff Gove,-.63,71.83,71.20
169,0,01323,Brad Fabel,-.65,71.83,71.18
170,0,23614,Rich Beem,-.66,71.96,71.30
170,0,01261,Jay Delsing,-.66,71.83,71.17
170,0,07753,Kevin Wentworth,-.66,72.05,71.39
173,0,01142,Bart Bryant,-.68,71.88,71.20
174,0,01533,P.H. Horgan III,-.70,71.92,71.22
175,0,19822,Bobby Cochran,-.71,72.08,71.37
176,0,11653,Paul Curry,-.72,71.88,71.16
177,0,01072,Chip Beck,-.76,72.10,71.34
178,0,01408,Kelly Gibson,-.81,71.88,71.07
179,0,01040,Emlyn Aubrey,-.82,72.08,71.26
179,0,06613,Tommy Tolles,-.82,71.90,71.08
181,0,22064,Craig Spence,-.85,72.11,71.26
182,0,10213,Dicky Pride,-.87,72.09,71.22
183,0,10117,Bob Heintz,-.89,72.02,71.13
184,0,08535,Gary Nicklaus,-.90,71.99,71.09
185,0,12449,Ryan Howison,-.97,72.37,71.40
186,0,06014,Eric Booker,-.99,72.36,71.37
187,0,22913,John Rollins,-1.01,72.29,71.28
188,0,23656,Jason Caron,-1.05,72.35,71.30
189,0,21593,Keith Nolan,-1.13,72.46,71.33
190,0,01489,Steve Hart,-1.20,72.54,71.34
191,0,01549,Mike Hulbert,-1.29,72.60,71.31
192,0,08243,Aaron Bengoechea,-1.33,72.77,71.44
193,0,01249,John Daly,-1.39,72.82,71.43
194,0,07363,Craig Bowden,-1.80,73.24,71.44
195,0,01510,Nolan Henke,-1.81,72.87,71.06
