RANK,MOVEMENT,PLAYER_ID,PLAYER,% UNDER THEN OVER PAR,TOTAL UNDER THEN OVER PAR,UNDER PAR
73,0,07101,Dave Stockton Jr.,15.17,44,290
74,0,02170,Hal Sutton,15.23,53,348
75,0,01014,Fulton Allem,15.28,22,144
76,0,01196,Brian Claar,15.30,43,281
77,0,07867,Woody Austin,15.35,60,391
78,0,01219,John Cook,15.44,40,259
78,0,06567,Vijay Singh,15.44,40,259
80,0,01549,Mike Hulbert,15.52,52,335
81,0,01685,J.L. Lewis,15.53,41,264
82,0,02239,Scott Verplank,15.61,47,301
83,0,01960,Don Pooley,15.63,40,256
84,0,01457,Jay Haas,15.67,47,300
85,0,01331,Rick Fehr,15.75,40,254
86,0,01414,Bob Gilder,15.77,38,241
87,0,01361,Dan Forsman,15.81,40,253
88,0,02180,Harry Taylor,15.89,41,258
89,0,06527,Steve Stricker,15.91,49,308
90,0,01723,Andrew Magee,16.00,48,300
91,0,08931,Glen Day,16.01,49,306
92,0,01943,Chris Perry,16.03,46,287
93,0,02146,Payne Stewart,16.06,57,355
94,0,01024,Billy Andrade,16.10,43,267
94,0,01928,Corey Pavin,16.10,43,267
96,0,01864,Larry Nelson,16.13,25,155
97,0,01175,Jim Carter,16.18,50,309
98,0,01388,Robert Gamez,16.26,47,289
99,0,02267,D.A. Weibring,16.28,49,301
100,0,10860,Justin Leonard,16.31,61,374
101,0,01975,Tom Purtzer,16.33,32,196
102,0,06332,Neal Lancaster,16.38,48,293
102,0,02159,Curtis Strange,16.38,47,287
104,0,02104,Jeff Sluman,16.43,57,347
105,0,01920,Craig Parry,16.46,40,243
106,0,06315,Pete Jordan,16.49,32,194
107,0,06048,Dicky Thompson,16.58,32,193
108,0,06657,Steve Rintoul,16.67,47,282
109,0,01142,Bart Bryant,16.73,46,275
110,0,06044,Scott Gump,16.78,48,286
111,0,01748,Doug Martin,16.79,46,274
112,0,01577,Lee Janzen,16.83,53,315
113,0,01971,Dillard Pruitt,16.85,46,273
114,0,01096,Phil Blackmar,16.94,42,248
114,0,01458,Jerry Haas,16.94,42,248
116,0,01226,Fred Couples,16.99,35,206
117,0,06643,Paul Goydos,17.01,58,341
118,0,07721,Pat Bates,17.09,40,234
119,0,01143,Brad Bryant,17.10,59,345
120,0,01116,Michael Bradley,17.18,50,291
121,0,02256,Tom Watson,17.22,31,180
122,0,08563,Bruce Vaughan,17.24,50,290
123,0,01266,Clark Dennis,17.31,49,283
124,0,01381,Fred Funk,17.32,62,358
125,0,01783,Mark McCumber,17.39,36,207
125,0,01810,Phil Mickelson,17.39,48,276
127,0,01072,Chip Beck,17.41,51,293
128,0,10569,Mike Brisky,17.42,46,264
129,0,01042,Paul Azinger,17.44,45,258
130,0,06791,Mark Wurtz,17.49,46,263
131,0,08337,Mike Heinen,17.51,52,297
132,0,02246,Duffy Waldorf,17.59,57,324
133,0,01926,Steve Pate,17.61,50,284
134,0,01133,Billy Ray Brown,17.62,34,193
135,0,01185,Brandel Chamblee,17.67,47,266
136,0,06197,Michael Allen,17.78,32,180
137,0,06012,Greg Kraft,17.85,53,297
138,0,01905,Joe Ozaki,17.99,43,239
138,0,06577,John Wilson,17.99,59,328
140,0,01707,Steve Lowery,18.02,71,394
141,0,08717,Kawika Cotner,18.07,45,249
142,0,01633,Tom Kite,18.09,53,293
143,0,06090,Jim McGovern,18.10,59,326
144,0,01706,Davis Love III,18.15,59,325
145,0,01682,Wayne Levi,18.18,32,176
145,0,02241,Bobby Wadkins,18.18,48,264
147,0,06034,Marco Dawson,18.28,51,279
148,0,01353,Bruce Fleisher,18.41,37,201
149,0,08375,Paul Stankowski,18.44,52,282
150,0,01261,Jay Delsing,18.49,44,238
151,0,01408,Kelly Gibson,18.57,65,350
151,0,01968,Nick Price,18.57,44,237
153,0,01705,Tim Loustalot,18.59,29,156
154,0,06613,Tommy Tolles,18.73,50,267
155,0,10213,Dicky Pride,18.91,45,238
156,0,02279,Mark Wiebe,19.05,36,189
157,0,01690,Bruce Lietzke,19.16,32,167
158,0,02111,Mike Smith,19.21,39,203
159,0,01156,Curt Byrum,19.55,69,353
160,0,01927,Dennis Paulson,19.63,53,270
161,0,10425,Jay Williamson,19.70,39,198
162,0,06386,Bill Porter,19.72,42,213
163,0,02167,Mike Sullivan,19.77,52,263
164,0,01619,Skip Kendall,19.80,60,303
165,0,01249,John Daly,19.83,47,237
165,0,06088,Steve Gotsche,19.83,48,242
167,0,02148,Ray Stewart,19.90,38,191
168,0,07569,Mark Carnevale,20.09,45,224
169,0,06809,Bob Burns,20.25,49,242
170,0,01334,Keith Fergus,20.31,53,261
171,0,02101,Joey Sindelar,20.35,47,231
172,0,12660,Jesper Parnevik,20.43,47,230
173,0,06575,Dudley Hart,20.45,64,313
174,0,08537,J.P. Hayes,20.55,52,253
175,0,01607,Brian Kamm,20.66,63,305
176,0,20095,Carl Paulson,20.75,44,212
177,0,02131,Mike Springer,20.77,38,183
178,0,01925,Jerry Pate,20.83,45,216
179,0,06251,Chris DiMarco,21.11,57,270
180,0,10215,Charlie Rymer,21.12,53,251
181,0,01129,Bill Britton,21.50,43,200
182,0,01992,Don Reese,21.62,48,222
183,0,01330,David Feherty,21.72,43,198
184,0,01550,Ed Humenik,22.10,61,276
185,0,01200,Keith Clearwater,22.48,49,218
186,0,06641,Jeff Leonard,22.50,45,200
187,0,01986,Joey Rassett,23.53,32,136
188,0,01468,Gary Hallberg,24.79,59,238
