RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# OF HOLES
63,0,23541,Ben Crane,51.91,217,418
64,0,21209,Sergio Garcia,51.83,170,328
65,0,07223,Brian Bateman,51.80,173,334
66,0,20127,Chris Riley,51.77,146,282
67,0,20229,Stewart Cink,51.76,220,425
68,0,23778,Brad Adamonis,51.72,210,406
69,0,25686,Jason Dufner,51.66,202,391
70,0,07749,Brett Quigley,51.57,247,479
71,0,20472,Alex Cejka,51.54,167,324
71,0,22046,Geoff Ogilvy,51.54,217,421
73,0,25919,Brian Vranesh,51.46,123,239
74,0,28087,Kris Blanks,51.39,129,251
75,0,24912,Will MacKenzie,51.38,168,327
76,0,26289,Boo Weekley,51.32,175,341
77,0,22621,Ben Curtis,51.31,157,306
78,0,25240,D.A. Points,51.22,210,410
79,0,01677,Tom Lehman,51.20,107,209
80,0,01161,Mark Calcavecchia,51.15,200,391
81,0,21949,Joe Ogilvie,51.12,250,489
82,0,06595,Kevin Sutherland,51.11,253,495
83,0,26596,Ryan Moore,51.10,209,409
84,0,01797,Rocco Mediate,51.07,191,374
85,0,25632,Jimmy Walker,51.03,224,439
86,0,20848,Ángel Cabrera,50.95,187,367
87,0,24490,George McNeill,50.91,224,440
88,0,02239,Scott Verplank,50.89,171,336
89,0,21805,Harrison Frazar,50.88,288,566
89,0,22961,David Mathis,50.88,202,397
91,0,24507,Jason Bohn,50.83,184,362
91,0,29718,Anthony Kim,50.83,245,482
93,0,12652,Cameron Beckman,50.80,222,437
94,0,06621,Joe Durant,50.78,98,193
95,0,23638,Brendon de Jonge,50.77,231,455
95,0,22892,Jason Gore,50.77,165,325
97,0,06539,Rick Price,50.69,110,217
98,0,27141,J.B. Holmes,50.65,273,539
99,0,26476,Chez Reavie,50.62,163,322
100,0,08075,Jerry Kelly,50.50,203,402
100,0,26951,Johnson Wagner,50.50,203,402
102,0,01945,Kenny Perry,50.48,212,420
103,0,20160,Charlie Wi,50.47,214,424
104,0,06004,Stephen Ames,50.41,183,363
105,0,26695,Michael Letzig,50.40,254,504
106,0,23548,Bill Lunde,50.37,204,405
107,0,28118,Peter Tomasulo,50.36,139,276
108,0,01948,Tim Petrovic,50.34,221,439
109,0,06522,Ernie Els,50.31,164,326
110,0,27060,John Mallinger,50.27,187,372
111,0,24138,Ian Poulter,50.18,137,273
112,0,20070,Matt Bettencourt,50.09,283,565
113,0,01132,Mark Brooks,50.00,95,190
113,0,22548,Patrick Sheehan,50.00,88,176
115,0,21731,Freddie Jacobson,49.89,233,467
116,0,29221,Webb Simpson,49.81,264,530
117,0,23621,Rory Sabbatini,49.79,234,470
118,0,26668,Marc Turnesa,49.73,181,364
119,0,23718,Nathan Green,49.64,272,548
119,0,01810,Phil Mickelson,49.64,209,421
121,0,21878,Mark Wilson,49.51,202,408
122,0,26679,Kevin Stadler,49.50,148,299
123,0,22348,Nick O'Hern,49.46,183,370
124,0,23353,J.J. Henry,49.40,248,502
125,0,21753,Brian Davis,49.34,225,456
126,0,12782,Tim Herron,49.21,248,504
127,0,31323,Gary Woodland,49.19,151,307
128,0,27683,Leif Olson,49.14,143,291
129,0,25345,Carl Pettersson,49.02,251,512
130,0,01577,Lee Janzen,49.01,174,355
131,0,24503,Jeff Klauk,48.95,186,380
132,0,01313,Steve Elkington,48.85,149,305
133,0,23325,Vaughn Taylor,48.59,190,391
134,0,23135,Tim Clark,48.58,137,282
135,0,20098,Stuart Appleby,48.54,216,445
136,0,10117,Bob Heintz,48.46,126,260
137,0,01766,Billy Mayfair,48.41,168,347
138,0,23108,Matt Kuchar,48.20,187,388
139,0,06251,Chris DiMarco,48.14,207,430
140,0,24024,Zach Johnson,48.10,177,368
141,0,24361,Pat Perez,47.99,179,373
142,0,10585,Scott McCarron,47.93,162,338
143,0,20634,Peter Lonard,47.91,183,382
143,0,28620,Aron Price,47.91,195,407
145,0,24502,Adam Scott,47.84,144,301
146,0,10860,Justin Leonard,47.74,190,398
146,0,22293,Heath Slocum,47.74,169,354
148,0,27649,Brandt Snedeker,47.68,154,323
149,0,24449,Parker McLachlin,47.46,215,453
150,0,20157,Retief Goosen,47.45,195,411
150,0,06643,Paul Goydos,47.45,158,333
152,0,06012,Greg Kraft,47.08,113,240
153,0,23320,Ryan Palmer,47.04,199,423
154,0,26420,Richard Johnson,47.01,173,368
155,0,09011,David Duval,47.00,180,383
156,0,20574,Mathew Goggin,46.99,164,349
157,0,01707,Steve Lowery,46.98,187,398
157,0,27933,John Merrick,46.98,210,447
159,0,30711,Colt Knost,46.97,124,264
160,0,22295,Darron Stiles,46.88,90,192
161,0,28475,Jeff Overton,46.82,265,566
162,0,22371,Aaron Baddeley,46.72,185,396
163,0,10423,Mike Weir,46.40,200,431
164,0,26498,Matt Weibring,46.37,134,289
165,0,26301,James Nitties,46.26,198,428
166,0,20104,Ken Duke,46.04,209,454
167,0,01320,Bob Estes,45.98,160,348
168,0,12705,Cliff Kresge,45.82,159,347
169,0,01473,Todd Hamilton,45.75,183,400
170,0,31416,Derek Fathauer,45.64,157,344
171,0,20766,Padraig Harrington,45.34,185,408
172,0,23983,Luke Donald,45.11,180,399
173,0,21350,Ryuji Imada,44.96,205,456
174,0,24357,K.J. Choi,44.83,130,290
175,0,10809,Jim Furyk,44.16,155,351
176,0,23800,Bryce Molder,44.14,128,290
177,0,12602,Dean Wilson,43.46,166,382
178,0,01928,Corey Pavin,42.75,112,262
179,0,30927,Brendon Todd,41.85,113,270
180,0,25190,Jeff Quinney,41.03,144,351
181,0,23048,Eric Axley,40.79,186,456
182,0,01142,Bart Bryant,40.28,85,211
183,0,19846,Brian Gay,40.06,143,357
184,0,01329,Brad Faxon,36.01,121,336
