RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
107,0,25274,Steven Bowditch,44' 6",149,6633.000,+33.00
107,0,23108,Matt Kuchar,44' 6",107,4758.083,+10.00
109,0,34099,Harris English,44' 7",137,6104.417,+11.00
109,0,26300,Matt Jones,44' 7",117,5218.083,+24.00
109,0,27936,Martin Laird,44' 7",96,4281.000,+20.00
109,0,25572,Graeme McDowell,44' 7",62,2766.333,+11.00
113,0,33141,Keegan Bradley,44' 8",114,5093.000,+11.00
113,0,34098,Russell Henley,44' 8",130,5808.667,+12.00
115,0,34021,Bud Cauley,44' 9",84,3755.833,+15.00
115,0,30927,Brendon Todd,44' 9",163,7299.500,+17.00
117,0,29420,Billy Horschel,44' 10",92,4122.917,+19.00
117,0,34360,Patrick Reed,44' 10",177,7937.833,+22.00
119,0,23353,J.J. Henry,44' 11",118,5295.750,+15.00
120,0,29926,Danny Lee,45' 0",104,4684.167,+9.00
121,0,34265,Will Wilcox,45' 1",77,3471.417,+14.00
122,0,06522,Ernie Els,45' 4",161,7295.583,+20.00
122,0,28486,Michael Putnam,45' 4",168,7621.417,+33.00
122,0,32150,Michael Thompson,45' 4",101,4578.833,+15.00
125,0,29479,Scott Brown,45' 7",121,5513.583,+13.00
125,0,23638,Brendon de Jonge,45' 7",134,6105.583,+18.00
125,0,27770,Camilo Villegas,45' 7",128,5838.500,+25.00
128,0,30852,Ryo Ishikawa,45' 8",131,5986.417,+22.00
128,0,22913,John Rollins,45' 8",135,6169.500,+17.00
128,0,26679,Kevin Stadler,45' 8",102,4659.500,+10.00
131,0,32448,James Hahn,45' 10",151,6917.500,+15.00
131,0,27064,Jhonattan Vegas,45' 10",126,5772.250,+20.00
133,0,28237,Rory McIlroy,45' 11",86,3945.750,+7.00
134,0,25240,D.A. Points,46' 0",89,4095.083,+19.00
135,0,29740,Brad Fritsch,46' 1",94,4335.250,+7.00
135,0,22378,Trevor Immelman,46' 1",155,7137.417,+20.00
135,0,20645,John Senden,46' 1",139,6406.833,+17.00
138,0,27895,Jonas Blixt,46' 2",89,4110.500,+14.00
138,0,27466,Spencer Levin,46' 2",82,3787.750,+18.00
138,0,28475,Jeff Overton,46' 2",135,6233.750,+26.00
138,0,34046,Jordan Spieth,46' 2",178,8223.750,+31.00
142,0,22371,Aaron Baddeley,46' 3",158,7306.000,+23.00
142,0,37273,Derek Ernst,46' 3",119,5506.917,+29.00
142,0,28780,Nicholas Thompson,46' 3",115,5320.917,+24.00
145,0,23800,Bryce Molder,46' 6",150,6971.750,+26.00
146,0,25444,Justin Hicks,46' 7",113,5266.167,+8.00
146,0,29478,Kevin Kisner,46' 7",138,6432.333,+29.00
148,0,31557,Jim Herman,46' 8",94,4388.000,+20.00
149,0,25191,Gonzalo Fernandez-Castaño,46' 9",135,6312.500,+24.00
150,0,24357,K.J. Choi,46' 10",102,4780.250,+21.00
150,0,25720,Chad Collins,46' 10",126,5899.500,+18.00
152,0,31193,Jim Renner,47' 1",92,4335.250,+29.00
153,0,23135,Tim Clark,47' 2",94,4432.250,+26.00
153,0,35139,Richard Lee,47' 2",123,5796.583,+15.00
155,0,24912,Will MacKenzie,47' 3",134,6333.667,+21.00
155,0,24361,Pat Perez,47' 3",143,6757.667,+18.00
157,0,30926,Chris Kirk,47' 6",142,6743.500,+2.00
158,0,10423,Mike Weir,47' 7",131,6232.083,+7.00
158,0,20396,Lee Westwood,47' 7",87,4143.000,+17.00
160,0,24846,Ricky Barnes,47' 8",157,7481.417,+14.00
161,0,32102,Rickie Fowler,47' 10",124,5930.250,+27.00
161,0,25900,Lucas Glover,47' 10",70,3347.417,+14.00
161,0,25349,Tim Wilkinson,47' 10",176,8425.833,+24.00
164,0,12510,Chad Campbell,47' 11",77,3690.917,+19.00
164,0,26951,Johnson Wagner,47' 11",105,5030.417,+28.00
166,0,32200,Roberto Castro,48' 0",96,4605.000,+25.00
167,0,21878,Mark Wilson,48' 1",106,5094.667,+27.00
168,0,28259,Sangmoon Bae,48' 2",148,7126.000,+13.00
168,0,23409,James Driscoll,48' 2",139,6700.583,+22.00
170,0,10885,Robert Allenby,48' 8",89,4333.250,+14.00
171,0,22293,Heath Slocum,48' 10",68,3319.167,+14.00
172,0,22621,Ben Curtis,48' 11",108,5287.417,+17.00
173,0,29425,Andrew Svoboda,49' 7",105,5208.250,+16.00
174,0,28092,D.H. Lee,49' 9",80,3979.833,+11.00
175,0,29535,Brice Garnett,49' 11",152,7584.667,+29.00
176,0,10860,Justin Leonard,50' 0",110,5500.667,+40.00
177,0,23983,Luke Donald,50' 7",62,3138.167,+11.00
