RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,TOTAL DRV RANK,GIR RANK
96,42,01475,Donnie Hammond,193,89,104
97,101,02131,Mike Springer,194,159,35
98,102,01191,Barry Cheesman,195,103,92
99,80,01151,Clark Burroughs,197,154,43
100,42,01068,Andy Bean,198,87,111
101,88,01201,Lennie Clements,201,152,49
102,61,01266,Clark Dennis,202,60,142
102,69,01846,Jodie Mudd,202,109,93
104,65,01112,Charlie Bowles,206,52,154
104,65,01435,Wayne Grady,206,76,130
106,102,01996,Mike Reid,207,105,102
107,50,01331,Rick Fehr,210,67,143
108,55,01499,Mark Hayes,211,74,137
109,46,01715,Mark Lye,212,139,73
110,47,02104,Jeff Sluman,214,139,75
111,55,01200,Keith Clearwater,215,136,79
112,76,01157,Tom Byrum,216,75,141
112,102,01346,Ed Fiori,216,142,74
112,65,06048,Dicky Thompson,216,94,122
115,86,01288,Ed Dougherty,217,155,62
115,60,06571,Bryan Norton,217,83,134
117,91,01196,Brian Claar,218,89,129
117,60,01261,Jay Delsing,218,118,100
117,30,01355,Raymond Floyd,218,107,111
117,76,02090,Tom Sieckmann,218,158,60
121,77,01249,John Daly,219,96,123
121,41,01307,Joel Edwards,219,130,89
123,59,01132,Mark Brooks,227,101,126
124,81,01282,Trevor Dodds,230,139,91
124,94,01946,Peter Persons,230,133,97
126,70,01024,Billy Andrade,232,117,115
127,78,01096,Phil Blackmar,238,105,133
128,65,01414,Bob Gilder,244,124,120
129,109,01559,Hale Irwin,246,101,145
130,114,06006,JC Anderson,248,109,139
131,90,01662,Greg Ladehoff,249,148,101
132,118,02201,Jim Thorpe,250,168,82
133,83,02148,Ray Stewart,252,114,138
134,57,01185,Brandel Chamblee,253,126,127
134,122,01557,John Inman,253,128,125
136,101,01320,Bob Estes,254,148,106
136,100,06573,Brandt Jobe,254,96,158
138,135,01458,Jerry Haas,260,161,99
138,76,01607,Brian Kamm,260,136,124
140,95,02095,Larry Silveira,261,96,165
141,121,01943,Chris Perry,267,163,104
142,139,01168,David Canipe,269,103,166
143,86,06577,John Wilson,271,136,135
144,114,01639,Kenny Knox,274,155,119
144,116,02186,Brian Tennyson,274,118,156
146,118,01329,Brad Faxon,277,160,117
147,79,06575,Dudley Hart,278,128,150
148,127,01078,Jim Benepe,281,150,131
148,108,01626,Karl Kimball,281,114,167
150,124,06197,Michael Allen,284,111,173
151,140,01835,Tommy Moore,287,134,153
152,183,02224,Greg Twiggs,289,150,139
153,131,01378,David Frost,292,124,168
154,113,02292,Bob Wolcott,295,147,148
155,192,01495,Morris Hatalsky,297,114,183
155,114,01984,Sam Randolph,297,126,171
157,126,02033,Dave Rummells,303,146,157
158,132,01039,Perry Arthur,304,155,149
158,124,06090,Jim McGovern,304,153,151
160,134,02054,Ken Schall,306,170,136
161,147,02279,Mark Wiebe,307,145,162
162,140,01154,Bill Buttner,308,164,144
163,146,01106,Jim Booros,310,135,175
164,115,06140,Sean Murphy,314,143,171
165,161,02007,Larry Rinker,315,169,146
166,163,02298,Jim Woodward,319,172,147
167,187,02041,Bill Sander,323,164,159
168,173,01736,Roger Maltbie,328,164,164
169,204,02185,Lance Ten Broeck,331,176,155
170,182,06150,Carl Cooper,332,144,188
171,184,01235,Ben Crenshaw,333,172,161
172,208,02257,Brian Watts,335,183,152
173,212,02230,Stan Utley,336,167,169
174,192,01284,Mike Donald,338,178,160
175,220,02196,Robert Thompson,344,181,163
176,214,06016,Brad Lardon,345,161,184
177,227,06581,David Sutherland,346,176,170
178,212,01197,Bobby Clampett,350,172,178
179,210,06010,Brad Bell,351,171,180
179,209,02023,Clarence Rose,351,175,176
181,219,02311,Kim Young,355,178,177
182,234,01755,Dick Mast,360,178,182
182,262,01878,Andy North,360,186,174
184,242,02255,Denis Watson,363,182,181
185,295,01790,Pat McGowan,367,188,179
186,244,06579,Craig Rudolph,370,183,187
187,243,01303,Bob Eastwood,371,185,186
187,295,02294,Willie Wood,371,187,184
189,390,02239,Scott Verplank,378,189,189
