RANK,MOVEMENT,PLAYER_ID,PLAYER,AVERAGE BOGEYS PER ROUND,TOTAL BOGEYS,ROUNDS PLAYED
130,0,48084,Wesley Bryan,2.73,183,67
130,0,26758,David Hearn,2.73,164,60
130,0,35532,Tom Hoge,2.73,254,93
130,0,33204,Shane Lowry,2.73,153,56
134,0,29223,Sam Saunders,2.74,203,74
134,0,48081,Xander Schauffele,2.74,255,93
136,0,25686,Jason Dufner,2.75,176,64
136,0,10809,Jim Furyk,2.75,132,48
136,0,46402,Talor Gooch,2.75,198,72
139,0,24846,Ricky Barnes,2.76,163,59
139,0,35310,Lanto Griffin,2.76,204,74
139,0,12716,Charley Hoffman,2.76,221,80
139,0,34409,David Lingmerth,2.76,215,78
139,0,33419,Cameron Tringale,2.76,174,63
139,0,27064,Jhonattan Vegas,2.76,246,89
145,0,31420,Anirban Lahiri,2.77,227,82
146,0,35376,Roberto Díaz,2.78,189,68
146,0,23320,Ryan Palmer,2.78,175,63
148,0,34021,Bud Cauley,2.79,148,53
148,0,27141,J.B. Holmes,2.79,209,75
148,0,29484,Peter Uihlein,2.79,218,78
151,0,32366,Kevin Chappell,2.80,207,74
152,0,34099,Harris English,2.81,219,78
153,0,35421,Brandon Harkins,2.82,268,95
154,0,37455,Si Woo Kim,2.83,294,104
154,0,37278,Nicholas Lindheim,2.83,195,69
154,0,46601,Trey Mullinax,2.83,195,69
157,0,45609,Tyler Duncan,2.85,265,93
157,0,50526,Tom Lovelady,2.85,231,81
157,0,32640,Troy Merritt,2.85,242,85
157,0,34358,Jonathan Randolph,2.85,185,65
157,0,34264,Hudson Swafford,2.85,191,67
162,0,46501,Ollie Schniederjans,2.86,249,87
163,0,35506,Mackenzie Hughes,2.87,218,76
164,0,40009,Dominic Bozzelli,2.88,187,65
165,0,28500,Martin Flores,2.91,250,86
165,0,27974,Sung Kang,2.91,247,85
165,0,47287,Ethan Tracy,2.91,198,68
168,0,27958,Ryan Blaum,2.92,228,78
169,0,12510,Chad Campbell,2.94,232,79
169,0,39954,Cody Gribble,2.94,191,65
171,0,31416,Derek Fathauer,2.96,237,80
171,0,24358,Robert Garrigus,2.96,225,76
173,0,32876,Martin Piller,2.97,229,77
173,0,26331,Charl Schwartzel,2.97,172,58
173,0,29518,Brendan Steele,2.97,199,67
173,0,34431,Robert Streb,2.97,220,74
177,0,47125,Matt Atkins,2.98,155,52
177,0,27895,Jonas Blixt,2.98,182,61
179,0,27556,Ted Potter Jr.,2.99,260,87
180,0,39975,Michael Kim,3.00,210,70
180,0,20572,Rod Pampling,3.00,174,58
182,0,34213,Grayson Murray,3.01,217,72
183,0,28307,Matt Every,3.05,229,75
184,0,20157,Retief Goosen,3.08,160,52
185,0,30978,Kiradech Aphibarnrat,3.13,144,46
186,0,29222,Billy Hurley III,3.17,203,64
187,0,25834,Daniel Summerhays,3.24,146,45
188,0,25240,D.A. Points,3.30,201,61
189,0,37338,Zecheng Dou,3.37,165,49
190,0,20593,Greg Chalmers,3.40,177,52
191,0,22582,Kyle Thompson,3.41,157,46
192,0,35544,Andrew Yun,3.91,176,45
193,0,32816,Satoshi Kodaira,3.94,189,48
