RANK,MOVEMENT,PLAYER_ID,PLAYER,% UNDER THEN OVER PAR,TOTAL UNDER THEN OVER PAR,UNDER PAR
52,119,01156,Curt Byrum,14.29,41,287
52,119,02099,Scott Simpson,14.29,27,189
54,127,01633,Tom Kite,14.34,40,279
55,127,01777,John McComish,14.57,37,254
56,127,01941,Tom Pernice Jr.,14.59,27,185
57,127,01098,Jay Don Blake,14.63,43,294
58,127,01390,Buddy Gardner,14.69,47,320
59,127,01143,Brad Bryant,14.70,51,347
60,127,01685,J.L. Lewis,14.73,19,129
61,127,02186,Brian Tennyson,14.75,45,305
62,127,01887,Mark O'Meara,14.86,41,276
63,128,01093,Ronnie Black,14.92,37,248
64,128,02094,Tony Sills,14.95,32,214
65,128,01030,Isao Aoki,15.00,24,160
66,129,01042,Paul Azinger,15.03,46,306
67,129,01303,Bob Eastwood,15.04,34,226
68,129,01414,Bob Gilder,15.13,41,271
69,129,01549,Mike Hulbert,15.14,56,370
69,129,01992,Don Reese,15.14,33,218
71,129,01024,Billy Andrade,15.19,36,237
71,129,01418,Bill Glasson,15.19,41,270
73,129,01975,Tom Purtzer,15.21,33,217
74,129,01766,Billy Mayfair,15.22,42,276
75,129,01487,Jeff Hart,15.34,25,163
76,129,01475,Donnie Hammond,15.36,43,280
77,130,01877,Tim Norris,15.45,34,220
78,130,01060,Dave Barr,15.60,44,282
79,130,01133,Billy Ray Brown,15.63,45,288
80,130,01378,David Frost,15.64,43,275
81,130,02101,Joey Sindelar,15.76,49,311
82,131,01928,Corey Pavin,15.89,48,302
83,131,01846,Jodie Mudd,16.01,45,281
84,131,01035,Tommy Armour III,16.03,55,343
85,131,01926,Steve Pate,16.05,56,349
86,131,01968,Nick Price,16.08,50,311
87,131,01564,David Jackson,16.13,20,124
87,131,01715,Mark Lye,16.13,45,279
89,131,01960,Don Pooley,16.16,37,229
89,131,02279,Mark Wiebe,16.16,48,297
91,131,01662,Greg Ladehoff,16.19,34,210
92,132,01307,Joel Edwards,16.20,29,179
93,132,01151,Clark Burroughs,16.22,30,185
94,132,01639,Kenny Knox,16.33,57,349
95,134,01261,Jay Delsing,16.48,29,176
96,134,01891,David Ogrin,16.54,44,266
97,134,01499,Mark Hayes,16.67,41,246
97,134,02195,Leonard Thompson,16.67,45,270
99,151,01507,Webb Heintzelman,16.72,50,299
100,151,02087,Don Shirey Jr.,16.73,41,245
101,151,01157,Tom Byrum,16.79,47,280
102,151,01323,Brad Fabel,16.81,38,226
103,151,01996,Mike Reid,16.83,35,208
104,151,01958,Dan Pohl,16.89,38,225
105,151,01550,Ed Humenik,16.94,41,242
106,151,01864,Larry Nelson,16.95,30,177
107,152,01876,Greg Norman,17.03,39,229
108,152,01361,Dan Forsman,17.08,41,240
109,152,02067,Ted Schulz,17.09,60,351
109,152,02322,Richard Zokol,17.09,34,199
111,152,01797,Rocco Mediate,17.11,52,304
112,152,01489,Steve Hart,17.14,30,175
112,152,01773,Ronnie McCann,17.14,30,175
114,152,01313,Steve Elkington,17.17,57,332
115,152,01725,John Mahaffey,17.18,56,326
116,152,01006,John Adams,17.20,43,250
117,152,02321,Fuzzy Zoeller,17.26,39,226
118,152,01755,Dick Mast,17.30,41,237
119,152,01061,Ray Barr Jr.,17.31,27,156
120,152,01984,Sam Randolph,17.34,30,173
121,152,01320,Bob Estes,17.35,34,196
122,152,02267,D.A. Weibring,17.39,36,207
123,152,01197,Bobby Clampett,17.43,42,241
124,152,01468,Gary Hallberg,17.44,49,281
125,153,01569,Peter Jacobsen,17.56,46,262
125,153,02007,Larry Rinker,17.56,46,262
127,155,02104,Jeff Sluman,17.67,41,232
128,155,01723,Andrew Magee,17.71,51,288
129,155,02049,Gene Sauers,17.74,47,265
130,155,01154,Bill Buttner,17.83,41,230
131,155,01329,Brad Faxon,17.86,50,280
132,156,01203,Russ Cochran,17.87,42,235
133,157,01355,Raymond Floyd,17.93,26,145
134,157,02222,Billy Tuten,17.96,30,167
135,157,01306,David Edwards,18.08,47,260
136,158,02041,Bill Sander,18.12,50,276
137,158,01310,Dave Eichelberger,18.15,49,270
138,159,01823,Larry Mize,18.22,49,269
138,159,01945,Kenny Perry,18.22,43,236
140,159,01935,Calvin Peete,18.25,25,137
141,159,01641,Gary Koch,18.42,35,190
142,159,02201,Jim Thorpe,18.49,44,238
143,159,01706,Davis Love III,18.71,52,278
144,159,01717,Sandy Lyle,18.75,30,160
144,159,02256,Tom Watson,18.75,33,176
146,159,01457,Jay Haas,18.79,53,282
147,160,02167,Mike Sullivan,19.11,47,246
148,160,01106,Jim Booros,19.13,44,230
149,160,01448,Tony Grimes,19.15,36,188
150,161,01086,Roy Biancalana,19.35,30,155
151,161,01381,Fred Funk,19.38,44,227
152,161,02292,Bob Wolcott,19.44,35,180
153,161,01510,Nolan Henke,19.50,39,200
154,161,01014,Fulton Allem,19.56,53,271
155,162,01112,Charlie Bowles,19.72,28,142
156,163,01931,Rick Pearson,19.81,41,207
157,163,01201,Lennie Clements,20.00,46,230
158,183,01162,Rex Caldwell,20.11,38,189
158,183,01282,Trevor Dodds,20.11,35,174
160,183,01925,Jerry Pate,20.14,28,139
161,183,01374,Robin Freeman,20.18,44,218
162,183,01068,Andy Bean,20.20,41,203
163,183,01553,John Huston,20.22,54,267
164,183,01813,Mike Miles,20.23,35,173
165,183,01495,Morris Hatalsky,20.25,32,158
166,183,02090,Tom Sieckmann,20.35,47,231
167,183,01200,Keith Clearwater,20.38,53,260
168,183,01557,John Inman,20.39,52,255
169,183,02148,Ray Stewart,20.43,38,186
170,183,01096,Phil Blackmar,20.51,48,234
171,183,01614,Jack Kay Jr.,20.65,38,184
172,183,01150,George Burns,20.69,30,145
173,185,01443,Hubert Green,20.91,46,220
174,185,01884,Mac O'Grady,20.95,31,148
175,188,01533,P.H. Horgan III,21.65,50,231
176,188,01248,Rick Dalpos,21.79,39,179
177,188,01033,George Archer,21.93,41,187
178,192,02023,Clarence Rose,22.33,69,309
179,194,01078,Jim Benepe,22.41,39,174
179,194,02239,Scott Verplank,22.41,54,241
181,194,01952,Billy Pierot,22.42,37,165
182,194,01626,Karl Kimball,22.50,27,120
183,202,02261,Doug Weaver,23.63,43,182
184,203,01666,Bernhard Langer,23.98,41,171
185,234,02224,Greg Twiggs,26.24,53,202
186,234,02294,Willie Wood,26.67,36,135
