RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ADJUSTMENT,TOTAL ROUNDS
86,0,01569,Peter Jacobsen,71.082,4743,19.506,67
87,0,01142,Bart Bryant,71.094,4659,33.182,66
88,0,12510,Chad Campbell,71.100,7689,60.866,109
89,0,08881,Tripp Isenhour,71.131,4825,11.932,68
89,0,06595,Kevin Sutherland,71.131,6406,- 4.181,90
91,0,01920,Craig Parry,71.132,4897,11.092,69
92,0,02133,Craig Stadler,71.137,4834,3.296,68
93,0,01685,J.L. Lewis,71.142,6922,49.929,98
94,0,23541,Ben Crane,71.155,6289,43.808,89
95,0,08931,Glen Day,71.159,7272,57.375,103
96,0,06350,Bob May,71.162,6282,51.444,89
97,0,01098,Jay Don Blake,71.166,7447,25.442,105
98,0,06078,Esteban Toledo,71.170,7223,36.314,102
99,0,02002,John Riegger,71.171,6074,46.730,86
100,0,01619,Skip Kendall,71.172,7149,39.341,101
101,0,01219,John Cook,71.173,5809,27.151,82
102,0,02101,Joey Sindelar,71.189,7239,22.322,102
103,0,01948,Tim Petrovic,71.193,6289,47.219,89
104,0,20574,Mathew Goggin,71.194,4553,3.433,64
105,0,06809,Bob Burns,71.198,6785,50.030,96
106,0,10733,Kent Jones,71.203,7320,13.958,103
107,0,06573,Brandt Jobe,71.226,6642,53.262,94
108,0,01887,Mark O'Meara,71.246,4715,- 12.761,66
109,0,12660,Jesper Parnevik,71.250,5999,- 14.022,84
110,0,06617,Brian Henninger,71.262,4683,20.281,66
111,0,21633,Steve Allan,71.269,6450,35.512,91
112,0,06621,Joe Durant,71.281,6107,23.150,86
113,0,06332,Neal Lancaster,71.284,7181,18.729,101
114,0,01724,Jeff Maggert,71.293,5935,- 17.668,83
115,0,19824,Craig Barlow,71.298,4120,15.280,58
116,0,08537,J.P. Hayes,71.301,5387,31.838,76
117,0,23353,J.J. Henry,71.314,7666,35.942,108
118,0,23135,Tim Clark,71.338,5178,29.691,73
119,0,01161,Mark Calcavecchia,71.348,5638,- 1.545,79
119,0,23800,Bryce Molder,71.348,4482,12.899,63
121,0,12823,Carlos Franco,71.356,7420,72.426,105
122,0,22046,Geoff Ogilvy,71.372,6094,44.024,86
123,0,10425,Jay Williamson,71.377,6467,28.329,91
124,0,20593,Greg Chalmers,71.383,6483,12.832,91
125,0,01378,David Frost,71.388,6418,6.959,90
126,0,23338,David Gossett,71.397,6585,54.889,93
127,0,08375,Paul Stankowski,71.400,6981,16.167,98
128,0,21805,Harrison Frazar,71.405,6266,17.638,88
129,0,07003,David Berganio Jr.,71.443,5597,46.998,79
130,0,10457,Frank Nobilo,71.481,6688,31.179,94
131,0,01941,Tom Pernice Jr.,71.494,7053,24.924,99
132,0,01926,Steve Pate,71.495,4265,24.673,60
133,0,06643,Paul Goydos,71.522,4711,9.457,66
134,0,02245,Grant Waite,71.536,6821,46.471,96
135,0,01042,Paul Azinger,71.543,4513,- 5.802,63
135,0,01132,Mark Brooks,71.543,6655,- 1.519,93
137,0,10201,Matt Gogel,71.550,5429,8.793,76
138,0,10912,Craig Perks,71.562,6240,- 14.064,87
139,0,11011,Mike Sposa,71.574,7747,54.555,109
140,0,06498,Matt Peterson,71.584,5691,35.682,80
141,0,01723,Andrew Magee,71.587,6258,41.663,88
142,0,10213,Dicky Pride,71.598,3635,16.490,51
143,0,01185,Brandel Chamblee,71.606,5981,33.866,84
144,0,23903,Stephen Gangluff,71.628,5346,26.105,75
145,0,20095,Carl Paulson,71.644,5869,5.810,82
146,0,08123,Jeff Brehaut,71.667,6194,41.044,87
147,0,01927,Dennis Paulson,71.668,6191,44.147,87
148,0,07223,Brian Bateman,71.700,6497,27.699,91
149,0,12388,Michael Clark II,71.707,6770,42.145,95
150,0,07749,Brett Quigley,71.716,6583,14.902,92
151,0,06613,Tommy Tolles,71.723,4569,21.283,64
152,0,19972,José Coceres,71.734,3670,- 11.558,51
153,0,01599,Steve Jones,71.740,4867,11.292,68
154,0,01035,Tommy Armour III,71.757,5800,12.295,81
155,0,19958,Miguel Angel Jiménez,71.780,4158,5.212,58
156,0,08993,Franklin Langham,71.781,4959,- 6.134,69
157,0,01771,Blaine McCallister,71.783,5367,16.755,75
158,0,12826,Paul Claxton,71.787,5938,20.351,83
159,0,20029,Notah Begay III,71.793,5260,52.659,74
160,0,08339,Spike McRoy,71.814,4796,15.527,67
161,0,23125,Brad Elder,71.841,5277,39.202,74
162,0,10649,Tom Scherrer,71.846,6789,36.337,95
163,0,22293,Heath Slocum,71.851,6579,31.299,92
164,0,20105,Jeff Gove,71.862,6341,54.715,89
165,0,01249,John Daly,71.865,4389,- 5.257,61
166,0,21806,Paul Gow,71.887,6873,28.190,96
167,0,07867,Woody Austin,71.930,7095,26.112,99
168,0,12753,David Morland IV,71.939,4147,25.445,58
169,0,02170,Hal Sutton,71.954,5268,- 15.362,73
170,0,01203,Russ Cochran,71.982,4787,35.786,67
171,0,24937,Jess Daley,71.987,5433,38.048,76
172,0,23177,Kenneth Staton,72.009,7288,56.875,102
173,0,01374,Robin Freeman,72.014,5372,29.069,75
174,0,20566,Kaname Yokoo,72.032,5162,24.322,72
175,0,20502,Michael Long,72.116,5082,38.210,71
176,0,08553,Lee Porter,72.118,6311,35.413,88
177,0,06012,Greg Kraft,72.120,6007,51.104,84
178,0,06197,Michael Allen,72.233,5338,7.232,74
179,0,19817,Michael Muehr,72.276,5123,8.608,71
180,0,20043,Edward Fryatt,72.279,6608,41.697,92
181,0,02257,Brian Watts,72.312,3901,3.870,54
182,0,23322,Brett Wetterich,72.334,6269,24.064,87
183,0,19881,Robert Damron,72.393,5884,52.221,82
184,0,10107,Deane Pappas,72.401,6342,29.301,88
185,0,01549,Mike Hulbert,72.403,3820,17.355,53
186,0,06036,Scott Dunlap,72.421,5223,- 8.672,72
187,0,23623,Bo Van Pelt,72.426,5622,27.264,78
188,0,02110,Jerry Smith,72.442,6282,20.431,87
189,0,10962,Bradley Hughes,72.454,4328,19.263,60
190,0,02099,Scott Simpson,72.459,4407,12.970,61
191,0,26289,Boo Weekley,72.475,4113,18.067,57
192,0,10117,Bob Heintz,72.476,4908,20.397,68
193,0,21949,Joe Ogilvie,72.546,3618,9.287,50
194,0,02322,Richard Zokol,72.587,3697,4.924,51
195,0,01014,Fulton Allem,72.671,4646,4.930,64
196,0,21259,Jason Hill,72.676,4273,14.878,59
197,0,06315,Pete Jordan,72.690,5638,31.829,78
198,0,06016,Brad Lardon,72.699,4294,- 4.785,59
199,0,20663,Brenden Pappas,72.800,4500,13.624,62
200,0,08535,Gary Nicklaus,72.810,4790,15.466,66
201,0,20436,Garrett Willis,72.830,5644,36.745,78
202,0,01514,Eduardo Herrera,72.932,4286,16.987,59
