RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# SAVES,# BUNKERS,TOTAL O/U PAR
164,0,02008,Lee Rinker,46.41,71,153,+59.00
165,0,05466,Jack O'Keefe,46.27,62,134,+60.00
166,0,02226,Tray Tyner,46.22,55,119,+58.00
167,0,02166,Chip Sullivan,46.15,66,143,+62.00
168,0,09011,David Duval,45.68,74,162,+43.00
169,0,01724,Jeff Maggert,45.67,58,127,+44.00
170,0,02101,Joey Sindelar,45.18,75,166,+68.00
171,0,02321,Fuzzy Zoeller,45.07,32,71,+32.00
172,0,06132,Sonny Skinner,44.90,44,98,+47.00
173,0,01549,Mike Hulbert,44.74,68,152,+67.00
174,0,01388,Robert Gamez,44.53,57,128,+51.00
175,0,07101,Dave Stockton Jr.,44.37,67,151,+73.00
176,0,02115,Taylor Smith,44.30,70,158,+77.00
177,0,02099,Scott Simpson,44.27,58,131,+55.00
178,0,10837,Kevin Burton,44.26,54,122,+62.00
179,0,01771,Blaine McCallister,44.06,63,143,+68.00
180,0,08793,Tiger Woods,44.04,48,109,+38.00
181,0,12826,Paul Claxton,43.68,38,87,+51.00
182,0,10505,Shane Bertsch,43.36,62,143,+68.00
183,0,01717,Sandy Lyle,43.18,38,88,+37.00
184,0,02246,Duffy Waldorf,43.15,63,146,+68.00
185,0,06515,Shaun Micheel,42.53,37,87,+41.00
186,0,02279,Mark Wiebe,42.45,59,139,+63.00
187,0,10962,Bradley Hughes,42.34,47,111,+51.00
188,0,01035,Tommy Armour III,42.18,62,147,+74.00
189,0,08547,John Maginnes,41.34,74,179,+86.00
190,0,10875,Todd Demsey,41.18,49,119,+65.00
191,0,10213,Dicky Pride,40.50,49,121,+59.00
192,0,01444,Ken Green,40.22,37,92,+50.00
193,0,01326,Nick Faldo,39.13,27,69,+35.00
194,0,20158,Anthony Rodriguez,38.46,35,91,+48.00
195,0,06144,John Dowdall,36.79,39,106,+71.00
