RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL ACTUAL HANG TIME,TOTAL ATTEMPTS
68,0,25364,Paul Casey,6.4,216.7,34
68,0,39997,Corey Conners,6.4,489.8,76
68,0,28089,Jason Day,6.4,254.5,40
68,0,29725,Tony Finau,6.4,431.5,67
68,0,19846,Brian Gay,6.4,509.6,80
68,0,20157,Retief Goosen,6.4,237.0,37
68,0,31646,Emiliano Grillo,6.4,433.3,68
68,0,26300,Matt Jones,6.4,262.5,41
68,0,37454,Whee Kim,6.4,365.9,57
68,0,29478,Kevin Kisner,6.4,366.0,57
68,0,35879,Kelly Kraft,6.4,430.7,67
68,0,29461,Jamie Lovemark,6.4,426.1,67
68,0,34466,Peter Malnati,6.4,434.4,68
68,0,33413,Ben Martin,6.4,356.6,56
68,0,47993,Denny McCarthy,6.4,262.2,41
68,0,28237,Rory McIlroy,6.4,242.4,38
68,0,32640,Troy Merritt,6.4,430.9,67
68,0,34213,Grayson Murray,6.4,337.7,53
68,0,25240,D.A. Points,6.4,256.2,40
68,0,34256,Andrew Putnam,6.4,438.2,68
68,0,22405,Justin Rose,6.4,249.3,39
68,0,39328,Conrad Shindler,6.4,184.6,29
68,0,29221,Webb Simpson,6.4,444.7,69
68,0,39324,J.J. Spaun,6.4,380.1,59
68,0,29518,Brendan Steele,6.4,281.6,44
68,0,27214,Kevin Streelman,6.4,476.7,74
68,0,33448,Justin Thomas,6.4,332.7,52
68,0,27095,Nick Watney,6.4,482.1,75
68,0,47128,Richy Werenski,6.4,415.7,65
102,0,30978,Kiradech Aphibarnrat,6.3,169.7,27
102,0,35545,Blayne Barber,6.3,319.5,51
102,0,40009,Dominic Bozzelli,6.3,335.2,53
102,0,29479,Scott Brown,6.3,428.0,68
102,0,20229,Stewart Cink,6.3,398.2,63
102,0,25686,Jason Dufner,6.3,270.4,43
102,0,28307,Matt Every,6.3,333.1,53
102,0,25900,Lucas Glover,6.3,257.6,41
102,0,34563,Chesson Hadley,6.3,502.7,80
102,0,27644,Brian Harman,6.3,357.5,57
102,0,35461,Beau Hossler,6.3,489.4,78
102,0,39975,Michael Kim,6.3,292.0,46
102,0,32757,Patton Kizzire,6.3,430.2,68
102,0,32816,Satoshi Kodaira,6.3,165.0,26
102,0,31420,Anirban Lahiri,6.3,388.0,62
102,0,33410,Andrew Landry,6.3,411.7,65
102,0,28775,Nate Lashley,6.3,209.2,33
102,0,34409,David Lingmerth,6.3,392.7,62
102,0,25396,Kevin Na,6.3,376.4,60
102,0,32876,Martin Piller,6.3,386.5,61
102,0,27556,Ted Potter Jr.,6.3,433.1,69
102,0,34360,Patrick Reed,6.3,319.8,51
102,0,39327,Ben Silverman,6.3,417.7,66
102,0,27649,Brandt Snedeker,6.3,373.1,59
102,0,34046,Jordan Spieth,6.3,361.5,57
102,0,33418,Shawn Stefani,6.3,319.8,51
102,0,31560,Brian Stuard,6.3,494.9,79
102,0,25493,Nick Taylor,6.3,420.9,67
102,0,33419,Cameron Tringale,6.3,289.6,46
102,0,26951,Johnson Wagner,6.3,289.7,46
102,0,25632,Jimmy Walker,6.3,308.5,49
102,0,25892,Steve Wheatcroft,6.3,256.5,41
102,0,32254,Xinjun Zhang,6.3,303.0,48
135,0,22371,Aaron Baddeley,6.2,372.9,60
135,0,23541,Ben Crane,6.2,270.9,44
135,0,37338,Zecheng Dou,6.2,191.8,31
135,0,45609,Tyler Duncan,6.2,402.8,65
135,0,28500,Martin Flores,6.2,394.0,64
135,0,46402,Talor Gooch,6.2,289.5,47
135,0,21961,Charles Howell III,6.2,408.2,66
135,0,24024,Zach Johnson,6.2,370.0,60
135,0,23108,Matt Kuchar,6.2,345.8,56
135,0,25572,Graeme McDowell,6.2,255.0,41
135,0,31202,William McGirt,6.2,435.4,70
135,0,27942,Rob Oppenheim,6.2,302.6,49
135,0,23320,Ryan Palmer,6.2,323.3,52
135,0,22056,Cameron Percy,6.2,235.0,38
135,0,37275,Sam Ryder,6.2,359.7,58
135,0,30692,Scott Stallings,6.2,443.2,72
135,0,34431,Robert Streb,6.2,346.1,56
135,0,27963,Chris Stroud,6.2,311.2,50
135,0,23325,Vaughn Taylor,6.2,417.5,67
135,0,27064,Jhonattan Vegas,6.2,315.7,51
135,0,08793,Tiger Woods,6.2,236.4,38
135,0,35544,Andrew Yun,6.2,178.9,29
157,0,19803,Ryan Armour,6.1,544.5,89
157,0,26499,Rafa Cabrera Bello,6.1,226.4,37
157,0,20593,Greg Chalmers,6.1,242.4,40
157,0,29535,Brice Garnett,6.1,407.5,67
157,0,29222,Billy Hurley III,6.1,337.2,55
157,0,27974,Sung Kang,6.1,316.7,52
157,0,37455,Si Woo Kim,6.1,406.3,67
157,0,30926,Chris Kirk,6.1,542.8,89
157,0,33122,Russell Knox,6.1,397.2,65
157,0,26596,Ryan Moore,6.1,357.9,59
157,0,25818,Scott Piercy,6.1,300.7,49
157,0,49771,J.T. Poston,6.1,343.2,56
157,0,24138,Ian Poulter,6.1,250.5,41
157,0,26476,Chez Reavie,6.1,269.7,44
157,0,26331,Charl Schwartzel,6.1,189.7,31
157,0,29485,Brett Stegmaier,6.1,267.3,44
157,0,47287,Ethan Tracy,6.1,275.1,45
157,0,32333,Kevin Tway,6.1,443.0,73
175,0,10809,Jim Furyk,6.0,197.4,33
175,0,28679,Fabián Gómez,6.0,372.8,62
175,0,34098,Russell Henley,6.0,259.9,43
175,0,34174,John Huh,6.0,433.2,72
175,0,34358,Jonathan Randolph,6.0,354.0,59
175,0,46501,Ollie Schniederjans,6.0,359.8,60
175,0,28132,Tyrone Van Aswegen,6.0,405.1,68
182,0,48084,Wesley Bryan,5.9,225.5,38
182,0,35376,Roberto Díaz,5.9,307.0,52
182,0,31416,Derek Fathauer,5.9,350.5,59
182,0,29974,Branden Grace,5.9,188.1,32
182,0,37278,Nicholas Lindheim,5.9,299.3,51
182,0,20572,Rod Pampling,5.9,252.1,43
182,0,28252,Seamus Power,5.9,353.5,60
182,0,22582,Kyle Thompson,5.9,193.3,33
190,0,12510,Chad Campbell,5.8,278.3,48
191,0,24846,Ricky Barnes,5.5,179.9,33
191,0,35310,Lanto Griffin,5.5,269.2,49
191,0,25834,Daniel Summerhays,5.5,187.9,34
