RANK,MOVEMENT,PLAYER_ID,PLAYER,%
54,0,39997,Corey Conners,62.50
54,0,46523,Joey Garber,62.50
54,0,27644,Brian Harman,62.50
54,0,47990,Kyle Jones,62.50
54,0,26300,Matt Jones,62.50
54,0,36699,Patrick Rodgers,62.50
54,0,32333,Kevin Tway,62.50
62,0,52372,Cameron Champ,61.54
62,0,27349,Alex Noren,61.54
62,0,49960,Sepp Straka,61.54
65,0,31323,Gary Woodland,61.11
66,0,29420,Billy Horschel,60.87
67,0,27895,Jonas Blixt,60.00
67,0,34021,Bud Cauley,60.00
67,0,21209,Sergio Garcia,60.00
67,0,28679,Fabián Gómez,60.00
67,0,35449,Adam Long,60.00
67,0,20572,Rod Pampling,60.00
67,0,30786,Brady Schnell,60.00
74,0,19803,Ryan Armour,58.82
74,0,34256,Andrew Putnam,58.82
76,0,12716,Charley Hoffman,58.33
76,0,35732,Wes Roach,58.33
76,0,26951,Johnson Wagner,58.33
79,0,45526,Abraham Ancer,57.89
79,0,29725,Tony Finau,57.89
81,0,49766,Hank Lebioda,57.14
81,0,33667,Carlos Ortiz,57.14
81,0,34360,Patrick Reed,57.14
84,0,51766,Wyndham Clark,56.25
84,0,47128,Richy Werenski,56.25
86,0,19846,Brian Gay,55.56
87,0,45486,Joaquin Niemann,55.00
88,0,39954,Cody Gribble,54.55
88,0,30946,Alex Prugh,54.55
88,0,46501,Ollie Schniederjans,54.55
91,0,34363,Tyrrell Hatton,53.85
91,0,34098,Russell Henley,53.85
91,0,32640,Troy Merritt,53.85
91,0,21528,Henrik Stenson,53.85
91,0,25804,Bubba Watson,53.85
96,0,40026,Daniel Berger,53.33
96,0,29479,Scott Brown,53.33
96,0,33410,Andrew Landry,53.33
96,0,29926,Danny Lee,53.33
96,0,26329,Louis Oosthuizen,53.33
96,0,22405,Justin Rose,53.33
96,0,33419,Cameron Tringale,53.33
103,0,30911,Tommy Fleetwood,52.94
103,0,33122,Russell Knox,52.94
103,0,25572,Graeme McDowell,52.94
106,0,25900,Lucas Glover,52.38
107,0,34099,Harris English,50.00
107,0,30191,Julián Etulain,50.00
107,0,32102,Rickie Fowler,50.00
107,0,21961,Charles Howell III,50.00
107,0,34261,Scott Langley,50.00
107,0,27129,Luke List,50.00
107,0,39546,Keith Mitchell,50.00
107,0,25396,Kevin Na,50.00
107,0,47856,Seth Reeves,50.00
107,0,47347,Adam Schenk,50.00
107,0,29518,Brendan Steele,50.00
107,0,33418,Shawn Stefani,50.00
107,0,34431,Robert Streb,50.00
107,0,37189,Harold Varner III,50.00
107,0,32139,Danny Willett,50.00
122,0,26476,Chez Reavie,47.62
123,0,33141,Keegan Bradley,47.37
123,0,31646,Emiliano Grillo,47.37
125,0,29970,Dylan Frittelli,47.06
126,0,10809,Jim Furyk,46.67
126,0,29974,Branden Grace,46.67
128,0,49298,Kramer Hickok,46.15
128,0,25198,Francesco Molinari,46.15
128,0,46601,Trey Mullinax,46.15
128,0,32150,Michael Thompson,46.15
132,0,32816,Satoshi Kodaira,45.45
132,0,01810,Phil Mickelson,45.45
134,0,25493,Nick Taylor,45.00
135,0,29268,Bronson Burgoon,44.44
135,0,36852,Jim Knous,44.44
135,0,34264,Hudson Swafford,44.44
138,0,27958,Ryan Blaum,43.75
138,0,48822,Sebastián Muñoz,43.75
138,0,35891,Cameron Smith,43.75
141,0,49303,Anders Albertson,42.86
141,0,20472,Alex Cejka,42.86
141,0,34076,Joel Dahmen,42.86
141,0,35506,Mackenzie Hughes,42.86
141,0,21731,Freddie Jacobson,42.86
141,0,32839,Hideki Matsuyama,42.86
141,0,25818,Scott Piercy,42.86
141,0,24138,Ian Poulter,42.86
141,0,29484,Peter Uihlein,42.86
141,0,49964,Aaron Wise,42.86
151,0,33399,Adam Hadwin,42.11
152,0,35376,Roberto Díaz,41.67
152,0,36799,Stephan Jaeger,41.67
152,0,29223,Sam Saunders,41.67
155,0,22371,Aaron Baddeley,40.00
155,0,25686,Jason Dufner,40.00
155,0,27214,Kevin Streelman,40.00
155,0,27064,Jhonattan Vegas,40.00
159,0,23325,Vaughn Taylor,38.89
160,0,27141,J.B. Holmes,38.46
161,0,49771,J.T. Poston,38.10
162,0,32200,Roberto Castro,37.50
162,0,34466,Peter Malnati,37.50
162,0,33486,Roger Sloan,37.50
165,0,39324,J.J. Spaun,36.84
166,0,30692,Scott Stallings,35.71
167,0,35421,Brandon Harkins,35.29
167,0,27936,Martin Laird,35.29
167,0,34046,Jordan Spieth,35.29
170,0,35532,Tom Hoge,33.33
170,0,35461,Beau Hossler,33.33
170,0,37454,Whee Kim,33.33
170,0,32791,K.H. Lee,33.33
170,0,37380,Curtis Luck,33.33
170,0,27330,Josh Teater,33.33
176,0,24361,Pat Perez,30.77
177,0,24925,Jonathan Byrd,30.00
177,0,46435,Austin Cook,30.00
177,0,32058,José de Jesús Rodríguez,30.00
177,0,39327,Ben Silverman,30.00
181,0,34306,John Chin,28.57
181,0,28775,Nate Lashley,28.57
183,0,24924,Bill Haas,26.67
184,0,26758,David Hearn,25.00
184,0,39975,Michael Kim,25.00
186,0,27095,Nick Watney,23.53
187,0,23353,J.J. Henry,16.67
188,0,28259,Sangmoon Bae,14.29
