RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
175,0,21633,Steve Allan,162,313,51.8
176,0,01887,Mark O'Meara,160,295,54.2
177,0,23177,Kenneth Staton,159,304,52.3
178,0,01249,John Daly,156,294,53.1
178,0,12645,Brent Geiberger,156,313,49.8
180,0,02002,John Riegger,153,303,50.5
181,0,25450,Ty Tryon,152,292,52.1
182,0,01226,Fred Couples,149,305,48.9
182,0,20157,Retief Goosen,149,300,49.7
184,0,06522,Ernie Els,148,280,52.9
184,0,20566,Kaname Yokoo,148,299,49.5
186,0,12388,Michael Clark II,140,315,44.4
187,0,23125,Brad Elder,134,288,46.5
188,0,24502,Adam Scott,133,243,54.7
189,0,19825,Darren Clarke,127,272,46.7
190,0,21209,Sergio Garcia,123,235,52.3
