RANK,MOVEMENT,PLAYER_ID,PLAYER,DISTANCE IN INCHES
175,0,32662,Michael Gligic,46
175,0,51414,Brent Grant,46
175,0,51950,Max McGreevy,46
175,0,51070,Vincent Norrman,46
175,0,22056,Cameron Percy,46
175,0,39335,Kevin Roy,46
175,0,34046,Jordan Spieth,46
175,0,34431,Robert Streb,46
175,0,57366,Cameron Young,46
188,0,33408,Tyson Alexander,45
188,0,33948,Byeong Hun An,45
188,0,12716,Charley Hoffman,45
188,0,36724,Augusto Núñez,45
188,0,46414,Aaron Rai,45
188,0,31323,Gary Woodland,45
