RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ADJUSTMENT,TOTAL ROUNDS
102,0,01943,Chris Perry,71.210,5538,16.357,78
103,0,19817,Michael Muehr,71.212,6510,41.481,92
104,0,02002,John Riegger,71.229,5937,46.274,84
105,0,02099,Scott Simpson,71.241,5162,38.599,73
106,0,01132,Mark Brooks,71.243,6256,13.351,88
107,0,01185,Brandel Chamblee,71.244,5481,4.825,77
107,0,06078,Esteban Toledo,71.244,8084,37.773,114
109,0,01553,John Huston,71.245,4253,21.711,60
110,0,01157,Tom Byrum,71.249,6029,27.194,85
111,0,02110,Jerry Smith,71.250,6724,44.706,95
112,0,01175,Jim Carter,71.350,7155,51.307,101
113,0,01203,Russ Cochran,71.354,5152,56.832,73
114,0,08537,J.P. Hayes,71.363,5413,10.605,76
115,0,08375,Paul Stankowski,71.373,6250,30.820,88
116,0,23034,Brent Schwarzrock,71.390,4477,20.539,63
117,0,23614,Rich Beem,71.397,6327,27.309,89
118,0,02246,Duffy Waldorf,71.404,5150,- 8.885,72
119,0,02245,Grant Waite,71.405,5406,20.816,76
120,0,01093,Ronnie Black,71.431,3636,6.985,51
121,0,12823,Carlos Franco,71.447,6198,17.872,87
122,0,06012,Greg Kraft,71.472,7252,38.135,102
123,0,10565,Ian Leggatt,71.484,5957,47.659,84
123,0,01823,Larry Mize,71.484,5258,31.822,74
125,0,08553,Lee Porter,71.542,6403,35.758,90
126,0,08339,Spike McRoy,71.553,6453,58.287,91
127,0,23125,Brad Elder,71.562,7761,39.225,109
128,0,19881,Robert Damron,71.564,6475,37.335,91
129,0,20566,Kaname Yokoo,71.565,5774,22.773,81
130,0,06809,Bob Burns,71.579,6320,50.537,89
130,0,20095,Carl Paulson,71.579,6653,3.885,93
132,0,21949,Joe Ogilvie,71.585,7681,50.134,108
133,0,01926,Steve Pate,71.586,6129,27.363,86
134,0,21806,Paul Gow,71.599,5338,31.913,75
135,0,06515,Shaun Micheel,71.605,7133,27.472,100
136,0,08881,Tripp Isenhour,71.631,6341,34.163,89
137,0,06315,Pete Jordan,71.642,7330,49.083,103
138,0,10912,Craig Perks,71.648,5406,39.248,76
139,0,02218,Ted Tryba,71.654,7528,67.362,106
140,0,06643,Paul Goydos,71.674,5990,30.581,84
141,0,02279,Mark Wiebe,71.680,4441,3.130,62
142,0,01599,Steve Jones,71.683,5082,7.460,71
143,0,10962,Bradley Hughes,71.690,6700,38.876,94
144,0,10425,Jay Williamson,71.704,6408,45.377,90
145,0,01063,Ben Bates,71.718,3791,10.048,53
146,0,12714,Chris Tidland,71.731,5709,29.454,80
147,0,01035,Tommy Armour III,71.749,6496,33.178,91
148,0,01014,Fulton Allem,71.769,3986,33.083,56
149,0,08993,Franklin Langham,71.783,4324,- 17.046,60
150,0,01771,Blaine McCallister,71.790,5696,47.219,80
151,0,12760,Danny Ellis,71.792,5423,33.157,76
152,0,06034,Marco Dawson,71.794,4060,32.263,57
153,0,06514,Kevin Johnson,71.795,6499,34.323,91
154,0,23621,Rory Sabbatini,71.801,4918,36.261,69
155,0,22046,Geoff Ogilvy,71.802,4295,13.110,60
156,0,01418,Bill Glasson,71.804,4632,35.239,65
157,0,22122,Andrew McLardy,71.806,5348,37.455,75
158,0,01723,Andrew Magee,71.807,6711,38.838,94
159,0,08123,Jeff Brehaut,71.809,5511,18.286,77
160,0,12388,Michael Clark II,71.816,6057,47.389,85
161,0,01487,Jeff Hart,71.920,6068,45.174,85
162,0,12705,Cliff Kresge,71.943,5870,29.304,82
163,0,01374,Robin Freeman,71.968,7370,42.694,103
164,0,20436,Garrett Willis,72.012,6162,30.998,86
165,0,21007,Gabriel Hjertstedt,72.036,5446,28.728,76
166,0,06431,Jean Van de Velde,72.049,3233,9.183,45
167,0,01388,Robert Gamez,72.063,4237,14.743,59
168,0,08057,Brian Wilson,72.068,6150,47.861,86
169,0,22892,Jason Gore,72.082,5719,47.527,80
170,0,12753,David Morland IV,72.102,6151,49.764,86
171,0,07867,Woody Austin,72.131,6792,60.486,95
172,0,07547,Craig Kanada,72.175,5591,38.666,78
173,0,10963,Jimmy Green,72.220,6604,40.264,92
174,0,25083,Jeremy Anderson,72.223,4966,17.408,69
175,0,20433,Mark Hensby,72.257,5106,24.215,71
176,0,06617,Brian Henninger,72.259,5664,44.500,79
177,0,06613,Tommy Tolles,72.269,6165,50.123,86
178,0,20099,Doug Barron,72.288,4461,20.825,62
179,0,10213,Dicky Pride,72.334,5609,33.064,78
180,0,08535,Gary Nicklaus,72.355,6788,13.395,94
181,0,08063,Kelly Grunewald,72.422,4767,12.867,66
182,0,21584,Richie Coughlan,72.425,4748,32.054,66
183,0,07763,Doug Dunakey,72.435,5833,34.248,81
184,0,21633,Steve Allan,72.518,6194,42.540,86
185,0,10733,Kent Jones,72.557,5332,37.193,74
186,0,01200,Keith Clearwater,72.585,4484,16.242,62
187,0,24604,Hunter Haas,72.676,5498,25.396,76
188,0,20574,Mathew Goggin,72.713,6713,49.279,93
189,0,22051,Ben Ferguson,72.757,5362,22.023,74
190,0,10649,Tom Scherrer,72.764,4785,17.454,66
191,0,07101,Dave Stockton Jr.,72.788,4416,24.068,61
192,0,06140,Sean Murphy,72.904,5081,22.252,70
193,0,01603,Jeff Julian,73.251,4022,6.785,55
194,0,06591,Rocky Walcher,73.536,4322,16.618,59
