RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR <= 240,TOTAL DRVS - OVERALL,RELATIVE TO PAR
62,0,01374,Robin Freeman,.00,0,10,E
62,0,10809,Jim Furyk,.00,0,14,E
62,0,01388,Robert Gamez,.00,0,2,E
62,0,21209,Sergio Garcia,.00,0,12,E
62,0,10201,Matt Gogel,.00,0,10,E
62,0,20574,Mathew Goggin,.00,0,16,E
62,0,22892,Jason Gore,.00,0,10,E
62,0,21806,Paul Gow,.00,0,8,E
62,0,24604,Hunter Haas,.00,0,6,E
62,0,01487,Jeff Hart,.00,0,14,E
62,0,06617,Brian Henninger,.00,0,22,E
62,0,20433,Mark Hensby,.00,0,4,E
62,0,12782,Tim Herron,.00,0,2,E
62,0,01527,Scott Hoch,.00,0,12,E
62,0,21961,Charles Howell III,.00,0,22,E
62,0,10962,Bradley Hughes,.00,0,14,E
62,0,01553,John Huston,.00,0,8,E
62,0,08881,Tripp Isenhour,.00,0,10,E
62,0,01577,Lee Janzen,.00,0,22,E
62,0,06573,Brandt Jobe,.00,0,10,E
62,0,06514,Kevin Johnson,.00,0,6,E
62,0,10733,Kent Jones,.00,0,6,E
62,0,01599,Steve Jones,.00,0,6,E
62,0,07547,Craig Kanada,.00,0,10,E
62,0,08075,Jerry Kelly,.00,0,8,E
62,0,12705,Cliff Kresge,.00,0,6,E
62,0,06332,Neal Lancaster,.00,0,14,E
62,0,01666,Bernhard Langer,.00,0,16,E
62,0,01706,Davis Love III,.00,0,30,E
62,0,12680,Shigeki Maruyama,.00,0,14,E
62,0,01761,Len Mattiace,.00,0,10,E
62,0,06350,Bob May,.00,0,10,E
62,0,10585,Scott McCarron,.00,0,22,E
62,0,06090,Jim McGovern,.00,0,2,E
62,0,22122,Andrew McLardy,.00,0,9,E
62,0,08339,Spike McRoy,.00,0,14,E
62,0,01797,Rocco Mediate,.00,0,12,E
62,0,06515,Shaun Micheel,.00,0,18,E
62,0,12753,David Morland IV,.00,0,14,E
62,0,19817,Michael Muehr,.00,0,18,E
62,0,06140,Sean Murphy,.00,0,4,E
62,0,10457,Frank Nobilo,.00,0,12,E
62,0,21949,Joe Ogilvie,.00,0,14,E
62,0,12660,Jesper Parnevik,.00,0,22,E
62,0,01920,Craig Parry,.00,0,10,E
62,0,01926,Steve Pate,.00,0,10,E
62,0,20095,Carl Paulson,.00,0,18,E
62,0,01928,Corey Pavin,.00,0,4,E
62,0,01938,David Peoples,.00,0,22,E
62,0,10912,Craig Perks,.00,0,14,E
62,0,01941,Tom Pernice Jr.,.00,0,18,E
62,0,08553,Lee Porter,.00,0,10,E
62,0,01968,Nick Price,.00,0,16,E
62,0,10213,Dicky Pride,.00,0,10,E
62,0,20127,Chris Riley,.00,0,14,E
62,0,23621,Rory Sabbatini,.00,0,22,E
62,0,10649,Tom Scherrer,.00,0,10,E
62,0,02099,Scott Simpson,.00,0,10,E
62,0,06567,Vijay Singh,.00,0,24,E
62,0,02106,Chris Smith,.00,0,10,E
62,0,02110,Jerry Smith,.00,0,14,E
62,0,11011,Mike Sposa,.00,0,18,E
62,0,08375,Paul Stankowski,.00,0,10,E
62,0,06527,Steve Stricker,.00,0,8,E
62,0,06595,Kevin Sutherland,.00,0,18,E
62,0,02170,Hal Sutton,.00,0,12,E
62,0,12714,Chris Tidland,.00,0,6,E
62,0,06613,Tommy Tolles,.00,0,6,E
62,0,02206,David Toms,.00,0,18,E
62,0,02218,Ted Tryba,.00,0,18,E
62,0,02239,Scott Verplank,.00,0,22,E
62,0,06591,Rocky Walcher,.00,0,8,E
62,0,02246,Duffy Waldorf,.00,0,8,E
62,0,10423,Mike Weir,.00,0,16,E
62,0,02279,Mark Wiebe,.00,0,2,E
62,0,10425,Jay Williamson,.00,0,12,E
62,0,20436,Garrett Willis,.00,0,12,E
62,0,08057,Brian Wilson,.00,0,14,E
62,0,08793,Tiger Woods,.00,0,16,E
62,0,20566,Kaname Yokoo,.00,0,18,E
