RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,GIR RANK
92,0,01313,Steve Elkington,4' 2",70.667,17,Over
92,0,01320,Bob Estes,4' 2",144.750,35,Over
92,0,11032,Frank Lickliter II,4' 2",174.000,42,Over
95,0,20498,Briny Baird,4' 3",158.083,37,Over
95,0,02110,Jerry Smith,4' 3",84.750,20,Over
97,0,06613,Tommy Tolles,4' 4",21.583,5,Over
98,0,07547,Craig Kanada,4' 5",39.750,9,Even
98,0,01666,Bernhard Langer,4' 5",93.500,21,Over
100,0,06573,Brandt Jobe,4' 6",81.500,18,Over
100,0,20436,Garrett Willis,4' 6",94.833,21,Over
102,0,21584,Richie Coughlan,4' 8",14.083,3,Even
102,0,06515,Shaun Micheel,4' 8",134.250,29,Over
104,0,01035,Tommy Armour III,4' 9",138.583,29,Over
105,0,10912,Craig Perks,4' 10",110.417,23,Over
106,0,06643,Paul Goydos,4' 11",82.917,17,Over
106,0,01527,Scott Hoch,4' 11",118.417,24,Over
106,0,02223,Bob Tway,4' 11",171.917,35,Even
109,0,08931,Glen Day,5' 0",165.500,33,Over
109,0,07763,Doug Dunakey,5' 0",45.167,9,Over
109,0,01723,Andrew Magee,5' 0",145.917,29,Over
109,0,01941,Tom Pernice Jr.,5' 0",140.083,28,Over
113,0,07867,Woody Austin,5' 1",91.000,18,Over
114,0,06004,Stephen Ames,5' 2",82.250,16,Over
114,0,12660,Jesper Parnevik,5' 2",171.583,33,Over
116,0,20433,Mark Hensby,5' 3",15.833,3,Over
117,0,01577,Lee Janzen,5' 5",151.083,28,Over
118,0,01823,Larry Mize,5' 6",142.167,26,Over
119,0,06809,Bob Burns,5' 7",128.083,23,Over
119,0,08339,Spike McRoy,5' 7",123.667,22,Over
119,0,23621,Rory Sabbatini,5' 7",144.583,26,Over
122,0,01599,Steve Jones,5' 9",63.583,11,Even
122,0,06567,Vijay Singh,5' 9",225.083,39,Over
124,0,12705,Cliff Kresge,5' 10",29.333,5,Even
124,0,10585,Scott McCarron,5' 10",274.833,47,Over
124,0,20095,Carl Paulson,5' 10",122.750,21,Over
127,0,01381,Fred Funk,5' 11",166.083,28,Over
128,0,01185,Brandel Chamblee,6' 0",35.750,6,Over
128,0,22051,Ben Ferguson,6' 0",24.083,4,Over
130,0,01200,Keith Clearwater,6' 1",54.583,9,Over
130,0,23125,Brad Elder,6' 1",109.833,18,Over
132,0,06251,Chris DiMarco,6' 2",277.667,45,Over
132,0,10457,Frank Nobilo,6' 2",104.167,17,Over
134,0,10860,Justin Leonard,6' 4",291.917,46,Over
135,0,06012,Greg Kraft,6' 6",259.583,40,Over
136,0,06315,Pete Jordan,6' 10",102.333,15,Over
137,0,06621,Joe Durant,7' 0",168.083,24,Over
138,0,01157,Tom Byrum,7' 2",143.500,20,Over
138,0,11011,Mike Sposa,7' 2",208.083,29,Over
140,0,10213,Dicky Pride,7' 3",79.833,11,Even
141,0,01487,Jeff Hart,7' 5",125.583,17,Over
141,0,01761,Len Mattiace,7' 5",163.167,22,Over
143,0,21961,Charles Howell III,7' 6",285.167,38,Under
144,0,10885,Robert Allenby,7' 8",283.250,37,Over
145,0,19817,Michael Muehr,7' 10",202.583,26,Over
145,0,06591,Rocky Walcher,7' 10",94.417,12,Over
147,0,19972,José Coceres,8' 2",244.250,30,Over
147,0,01619,Skip Kendall,8' 2",220.417,27,Over
149,0,20127,Chris Riley,8' 8",165.417,19,Over
150,0,01766,Billy Mayfair,9' 0",397.417,44,Over
151,0,01175,Jim Carter,9' 1",253.583,28,Over
152,0,02106,Chris Smith,9' 7",105.167,11,Over
153,0,22046,Geoff Ogilvy,9' 10",127.667,13,Over
154,0,01098,Jay Don Blake,9' 11",326.833,33,Over
155,0,01132,Mark Brooks,10' 1",150.750,15,Over
156,0,10565,Ian Leggatt,11' 0",263.833,24,Over
157,0,20593,Greg Chalmers,13' 11",41.833,3,Under
158,0,02206,David Toms,14' 9",398.333,27,Over
159,0,06617,Brian Henninger,15' 11",542.333,34,Over
160,0,10425,Jay Williamson,16' 2",338.667,21,Over
161,0,01388,Robert Gamez,16' 7",16.583,1,Even
162,0,01707,Steve Lowery,16' 11",812.500,48,Over
163,0,01771,Blaine McCallister,17' 1",545.667,32,Over
164,0,08793,Tiger Woods,22' 11",617.667,27,Over
165,0,01161,Mark Calcavecchia,23' 7",447.500,19,Over
166,0,08545,Glen Hnatiuk,24' 1",433.917,18,Over
167,0,01968,Nick Price,24' 2",603.333,25,Under
168,0,20098,Stuart Appleby,24' 5",782.083,32,Over
169,0,12714,Chris Tidland,28' 5",113.667,4,Even
169,0,10423,Mike Weir,28' 5",596.000,21,Over
171,0,10733,Kent Jones,33' 2",199.000,6,Over
172,0,12388,Michael Clark II,35' 11",538.250,15,Over
173,0,10649,Tom Scherrer,45' 8",502.333,11,Over
174,0,06514,Kevin Johnson,115' 6",462.000,4,Over
