RANK,MOVEMENT,PLAYER_ID,PLAYER,RTP SCORE
120,0,33418,Shawn Stefani,+.112
120,0,28780,Nicholas Thompson,+.112
123,0,30750,Tommy Gainey,+.115
123,0,23800,Bryce Molder,+.115
125,0,20443,Jin Park,+.123
126,0,27503,Steve LeBrun,+.125
127,0,06567,Vijay Singh,+.128
127,0,10423,Mike Weir,+.128
129,0,10809,Jim Furyk,+.130
129,0,27330,Josh Teater,+.130
131,0,21099,David Lynn,+.132
132,0,29518,Brendan Steele,+.133
133,0,32334,Charlie Beljan,+.135
133,0,10860,Justin Leonard,+.135
133,0,26289,Boo Weekley,+.135
136,0,32448,James Hahn,+.136
137,0,22378,Trevor Immelman,+.139
138,0,26758,David Hearn,+.142
139,0,28455,Will Claxton,+.143
139,0,12782,Tim Herron,+.143
139,0,35139,Richard Lee,+.143
139,0,27120,Troy Matteson,+.143
139,0,26497,Casey Wittenberg,+.143
144,0,22961,David Mathis,+.144
145,0,22046,Geoff Ogilvy,+.145
146,0,23353,J.J. Henry,+.146
147,0,02206,David Toms,+.148
148,0,01116,Michael Bradley,+.149
148,0,08725,Tom Gillis,+.149
150,0,10885,Robert Allenby,+.150
151,0,29479,Scott Brown,+.151
152,0,28310,Lee Williams,+.152
153,0,28475,Jeff Overton,+.154
154,0,25900,Lucas Glover,+.157
155,0,37273,Derek Ernst,+.160
156,0,25336,Alistair Presnell,+.167
157,0,25444,Justin Hicks,+.170
158,0,29740,Brad Fritsch,+.172
159,0,20691,Greg Owen,+.173
160,0,36884,Ben Kohles,+.176
160,0,33869,Eric Meierdierks,+.176
160,0,25345,Carl Pettersson,+.176
160,0,26951,Johnson Wagner,+.176
164,0,22806,Doug LaBelle II,+.177
165,0,32150,Michael Thompson,+.183
166,0,24227,Justin Bolli,+.195
167,0,22621,Ben Curtis,+.196
168,0,30711,Colt Knost,+.198
169,0,01320,Bob Estes,+.200
169,0,29425,Andrew Svoboda,+.200
171,0,24507,Jason Bohn,+.203
171,0,24663,Y.E. Yang,+.203
173,0,30110,Kyle Stanley,+.206
174,0,24399,Scott Gardiner,+.213
175,0,01724,Jeff Maggert,+.215
176,0,22295,Darron Stiles,+.222
177,0,06004,Stephen Ames,+.225
178,0,24140,Sean O'Hair,+.238
179,0,20572,Rod Pampling,+.275
180,0,23325,Vaughn Taylor,+.307
