RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300-320,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
70,0,30692,Scott Stallings,28.04%,263,938,-0.034
71,0,35617,Martin Trainer,28.01%,149,532,-0.081
72,0,33597,Harry Higgs,27.97%,231,826,-0.091
73,0,31646,Emiliano Grillo,27.90%,342,1226,-0.088
74,0,33653,Thomas Detry,27.73%,259,934,-0.178
75,0,39975,Michael Kim,27.67%,264,954,-0.197
75,0,36724,Augusto Núñez,27.67%,223,806,-0.085
77,0,40098,Matt Fitzpatrick,27.55%,243,882,-0.008
78,0,32662,Michael Gligic,27.29%,197,722,-0.025
79,0,51766,Wyndham Clark,27.20%,322,1184,-0.068
80,0,25686,Jason Dufner,27.18%,262,964,-0.107
81,0,32757,Patton Kizzire,26.98%,313,1160,-0.166
82,0,32791,K.H. Lee,26.80%,306,1142,-0.121
83,0,46442,Maverick McNealy,26.78%,181,676,-0.116
84,0,39324,J.J. Spaun,26.76%,312,1166,-0.189
85,0,48117,Kurt Kitayama,26.70%,204,764,E
86,0,32448,James Hahn,26.62%,255,958,-0.141
87,0,49960,Sepp Straka,26.53%,286,1078,-0.098
88,0,28237,Rory McIlroy,26.49%,214,808,-0.107
89,0,45242,Kevin Yu,26.42%,177,670,-0.034
90,0,24502,Adam Scott,26.37%,192,728,-0.172
91,0,34076,Joel Dahmen,26.28%,266,1012,-0.124
91,0,27349,Alex Noren,26.28%,266,1012,-0.188
93,0,50095,Austin Smotherman,26.13%,295,1129,-0.122
94,0,32366,Kevin Chappell,26.10%,131,502,-0.260
95,0,57975,Harry Hall,26.02%,267,1026,-0.199
96,0,55708,Hayden Buckley,25.77%,234,908,-0.137
96,0,48119,Ben Taylor,25.77%,303,1176,-0.122
98,0,51890,Greyson Sigg,25.76%,320,1242,-0.181
99,0,28252,Seamus Power,25.66%,234,912,-0.197
100,0,35310,Lanto Griffin,25.64%,161,628,-0.118
101,0,50525,Collin Morikawa,25.58%,222,868,-0.207
102,0,47128,Richy Werenski,25.55%,256,1002,-0.090
103,0,51349,Nico Echavarria,25.53%,194,760,-0.067
104,0,52375,Doug Ghim,25.48%,263,1032,-0.262
105,0,36871,Matt NeSmith,25.43%,298,1172,-0.107
106,0,39335,Kevin Roy,25.41%,187,736,-0.144
107,0,34563,Chesson Hadley,25.37%,277,1092,-0.152
108,0,34099,Harris English,25.35%,289,1140,-0.180
109,0,34610,Matthias Schwab,25.18%,284,1128,-0.190
110,0,33408,Tyson Alexander,25.10%,244,972,-0.098
111,0,30926,Chris Kirk,24.95%,265,1062,-0.158
111,0,57366,Cameron Young,24.95%,235,942,-0.043
113,0,48867,Matti Schmid,24.93%,181,726,-0.088
114,0,51997,Andrew Novak,24.89%,236,948,-0.148
115,0,25493,Nick Taylor,24.86%,259,1042,-0.232
116,0,49298,Kramer Hickok,24.82%,270,1088,-0.193
117,0,55789,Taylor Montgomery,24.79%,293,1182,-0.130
117,0,52374,Brandon Wu,24.79%,293,1182,-0.188
119,0,56762,Will Gordon,24.72%,305,1234,-0.111
120,0,50493,Justin Suh,24.67%,332,1346,-0.102
121,0,29420,Billy Horschel,24.66%,182,738,-0.165
122,0,49771,J.T. Poston,24.62%,295,1198,-0.173
123,0,39954,Cody Gribble,24.57%,171,696,-0.064
123,0,49766,Hank Lebioda,24.57%,143,582,-0.168
125,0,48084,Wesley Bryan,24.54%,106,432,-0.151
125,0,47591,Eric Cole,24.54%,371,1512,-0.221
127,0,52372,Cameron Champ,24.51%,201,820,+0.010
128,0,54783,Dylan Wu,24.45%,268,1096,-0.187
129,0,52411,Kyle Westmoreland,24.44%,197,806,-0.015
130,0,48887,Matt Wallace,24.41%,226,926,-0.230
131,0,47983,Chad Ramey,24.32%,303,1246,-0.172
132,0,55182,Tom Kim,24.25%,257,1060,-0.163
133,0,33399,Adam Hadwin,23.85%,269,1128,-0.171
134,0,22405,Justin Rose,23.80%,178,748,-0.191
135,0,34466,Peter Malnati,23.54%,250,1062,-0.116
136,0,24140,Sean O'Hair,23.49%,101,430,-0.129
137,0,32839,Hideki Matsuyama,23.42%,229,978,-0.218
138,0,47993,Denny McCarthy,23.36%,285,1220,-0.189
139,0,47079,Harrison Endycott,23.31%,221,948,-0.131
140,0,40115,Adam Svensson,23.19%,334,1440,-0.180
141,0,53165,Doc Redman,23.18%,216,932,-0.144
142,0,29221,Webb Simpson,23.17%,171,738,-0.123
143,0,58696,Peter Kuest,23.09%,127,550,-0.094
143,0,27214,Kevin Streelman,23.09%,272,1178,-0.147
145,0,29908,C.T. Pan,22.99%,126,548,-0.167
146,0,25818,Scott Piercy,22.95%,224,976,-0.165
147,0,30163,Henrik Norlander,22.78%,216,948,-0.185
148,0,51491,Brandon Matthews,22.77%,133,584,+0.105
149,0,23108,Matt Kuchar,22.74%,252,1108,-0.194
150,0,35532,Tom Hoge,22.73%,270,1188,-0.200
151,0,27095,Nick Watney,22.72%,174,766,-0.138
152,0,40162,Justin Lower,22.50%,252,1120,-0.238
153,0,32139,Danny Willett,22.46%,166,739,-0.084
154,0,32640,Troy Merritt,22.44%,219,976,-0.155
155,0,28775,Nate Lashley,22.40%,263,1174,-0.274
156,0,27644,Brian Harman,22.27%,245,1100,-0.224
157,0,59018,Ryan Gerard,21.83%,148,678,-0.169
158,0,46441,Robby Shelton,21.75%,251,1154,-0.191
159,0,22056,Cameron Percy,21.73%,136,626,-0.110
160,0,37275,Sam Ryder,21.62%,265,1226,-0.234
161,0,46414,Aaron Rai,21.58%,262,1214,-0.286
162,0,52513,Carson Young,21.46%,224,1044,-0.179
163,0,36801,Mark Hubbard,21.16%,263,1243,-0.221
164,0,36326,David Lipsky,21.00%,236,1124,-0.216
165,0,33410,Andrew Landry,20.86%,184,882,-0.207
166,0,27936,Martin Laird,20.72%,196,946,-0.163
167,0,33413,Ben Martin,20.13%,223,1108,-0.166
168,0,45522,Christiaan Bezuidenhout,19.20%,212,1104,-0.189
169,0,25900,Lucas Glover,18.87%,211,1118,-0.242
170,0,29535,Brice Garnett,18.75%,165,880,-0.224
171,0,51950,Max McGreevy,18.65%,166,890,-0.102
172,0,27974,Sung Kang,18.58%,81,436,E
173,0,31557,Jim Herman,18.34%,159,867,-0.126
174,0,27963,Chris Stroud,18.01%,103,572,-0.204
175,0,34098,Russell Henley,17.84%,182,1020,-0.115
176,0,35449,Adam Long,17.03%,204,1198,-0.201
177,0,24925,Jonathan Byrd,16.86%,87,516,-0.126
178,0,22371,Aaron Baddeley,15.45%,127,822,-0.165
179,0,33122,Russell Knox,15.27%,179,1172,-0.190
180,0,24024,Zach Johnson,15.04%,117,778,-0.120
181,0,26596,Ryan Moore,14.88%,133,894,-0.180
182,0,35879,Kelly Kraft,14.64%,149,1018,-0.268
183,0,35901,Paul Haley II,14.09%,135,958,-0.126
183,0,26476,Chez Reavie,14.09%,168,1192,-0.185
185,0,32816,Satoshi Kodaira,13.38%,80,598,-0.200
186,0,34256,Andrew Putnam,13.02%,162,1244,-0.173
187,0,40058,Zac Blair,12.13%,106,874,-0.264
188,0,19803,Ryan Armour,11.96%,111,928,-0.072
189,0,30927,Brendon Todd,10.84%,131,1208,-0.260
190,0,46435,Austin Cook,10.31%,80,776,-0.050
191,0,31202,William McGirt,9.65%,50,518,-0.240
192,0,31560,Brian Stuard,6.45%,45,698,-0.133
193,0,34409,David Lingmerth,6.24%,51,817,-0.235
