RANK,MOVEMENT,PLAYER_ID,PLAYER,BEST STREAK
75,0,02133,Craig Stadler,4
75,0,02135,Mike Standly,4
75,0,02146,Payne Stewart,4
75,0,02167,Mike Sullivan,4
75,0,06048,Dicky Thompson,4
75,0,02195,Leonard Thompson,4
75,0,02214,Kirk Triplett,4
75,0,02246,Duffy Waldorf,4
75,0,02256,Tom Watson,4
75,0,02267,D.A. Weibring,4
75,0,06577,John Wilson,4
131,0,01060,Dave Barr,3
131,0,01068,Andy Bean,3
131,0,01093,Ronnie Black,3
131,0,01106,Jim Booros,3
131,0,01142,Bart Bryant,3
131,0,01143,Brad Bryant,3
131,0,01154,Bill Buttner,3
131,0,01156,Curt Byrum,3
131,0,01161,Mark Calcavecchia,3
131,0,01185,Brandel Chamblee,3
131,0,01197,Bobby Clampett,3
131,0,01201,Lennie Clements,3
131,0,01235,Ben Crenshaw,3
131,0,01278,Andy Dillard,3
131,0,01284,Mike Donald,3
131,0,01288,Ed Dougherty,3
131,0,01303,Bob Eastwood,3
131,0,01326,Nick Faldo,3
131,0,01331,Rick Fehr,3
131,0,01388,Robert Gamez,3
131,0,01390,Buddy Gardner,3
131,0,01435,Wayne Grady,3
131,0,01457,Jay Haas,3
131,0,06575,Dudley Hart,3
131,0,01487,Jeff Hart,3
131,0,01522,Lon Hinkle,3
131,0,01557,John Inman,3
131,0,01571,Barry Jaeckel,3
131,0,06573,Brandt Jobe,3
131,0,01626,Karl Kimball,3
131,0,06128,Steve Lamontagne,3
131,0,06332,Neal Lancaster,3
131,0,06016,Brad Lardon,3
131,0,01682,Wayne Levi,3
131,0,01715,Mark Lye,3
131,0,01736,Roger Maltbie,3
131,0,01766,Billy Mayfair,3
131,0,01779,Gary McCord,3
131,0,01790,Pat McGowan,3
131,0,01876,Greg Norman,3
131,0,01945,Kenny Perry,3
131,0,01984,Sam Randolph,3
131,0,01996,Mike Reid,3
131,0,06579,Craig Rudolph,3
131,0,02111,Mike Smith,3
131,0,02131,Mike Springer,3
131,0,02148,Ray Stewart,3
131,0,02190,Doug Tewell,3
131,0,02201,Jim Thorpe,3
131,0,02215,Paul Trittler,3
131,0,02224,Greg Twiggs,3
131,0,02244,Fred Wadsworth,3
131,0,02255,Denis Watson,3
131,0,06072,Greg Whisman,3
131,0,02279,Mark Wiebe,3
131,0,02292,Bob Wolcott,3
131,0,02300,Ian Woosnam,3
131,0,02322,Richard Zokol,3
189,0,01051,Seve Ballesteros,2
189,0,06010,Brad Bell,2
189,0,01112,Charlie Bowles,2
189,0,08191,Paul Broadhurst,2
189,0,01168,David Canipe,2
189,0,01175,Jim Carter,2
189,0,06150,Carl Cooper,2
189,0,01333,Jack Ferenz,2
189,0,01353,Bruce Fleisher,2
189,0,01425,Ernie Gonzalez,2
189,0,01436,David Graham,2
189,0,06533,Olen Grant,2
189,0,01443,Hubert Green,2
189,0,01495,Morris Hatalsky,2
189,0,01499,Mark Hayes,2
189,0,01507,Webb Heintzelman,2
189,0,01607,Brian Kamm,2
189,0,06483,Ricky Kawagishi,2
189,0,01648,Billy Kratzert,2
189,0,01755,Dick Mast,2
189,0,08081,Dave Miley,2
189,0,01835,Tommy Moore,2
189,0,06140,Sean Murphy,2
189,0,01858,Tommy Nakajima,2
189,0,01864,Larry Nelson,2
189,0,01869,Jack Nicklaus,2
189,0,01878,Andy North,2
189,0,06571,Bryan Norton,2
189,0,01906,Masashi Jumbo Ozaki,2
189,0,01924,Alan Pate,2
189,0,01925,Jerry Pate,2
189,0,06530,Ray Pearce,2
189,0,01941,Tom Pernice Jr.,2
189,0,01960,Don Pooley,2
189,0,02007,Larry Rinker,2
189,0,06066,Gary Rusnak,2
189,0,02041,Bill Sander,2
189,0,02095,Larry Silveira,2
189,0,02101,Joey Sindelar,2
189,0,02159,Curtis Strange,2
189,0,07215,Steven Summer,2
189,0,06581,David Sutherland,2
189,0,02180,Harry Taylor,2
189,0,02186,Brian Tennyson,2
189,0,02187,Dave Tentis,2
189,0,02196,Robert Thompson,2
189,0,02222,Billy Tuten,2
189,0,02229,Brett Upper,2
189,0,02245,Grant Waite,2
189,0,02294,Willie Wood,2
189,0,06589,Jeff Woodland,2
189,0,02298,Jim Woodward,2
189,0,02311,Kim Young,2
