RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# SAVES,# BUNKERS,TOTAL O/U PAR
82,0,32791,K.H. Lee,51.77,73,141,+54.00
83,0,34563,Chesson Hadley,51.69,61,118,+39.00
84,0,32058,José de Jesús Rodríguez,51.67,62,120,+36.00
85,0,46501,Ollie Schniederjans,51.45,71,138,+48.00
86,0,34099,Harris English,51.37,75,146,+45.00
87,0,28259,Sangmoon Bae,51.25,41,80,+21.00
88,0,25686,Jason Dufner,50.74,69,136,+42.00
89,0,26758,David Hearn,50.68,37,73,+23.00
89,0,39546,Keith Mitchell,50.68,74,146,+43.00
91,0,32757,Patton Kizzire,50.42,60,119,+45.00
92,0,31323,Gary Woodland,50.41,61,121,+25.00
93,0,30692,Scott Stallings,50.39,65,129,+40.00
94,0,25818,Scott Piercy,50.37,68,135,+33.00
94,0,27214,Kevin Streelman,50.37,68,135,+38.00
96,0,27095,Nick Watney,50.35,71,141,+41.00
97,0,34076,Joel Dahmen,50.32,79,157,+62.00
98,0,29479,Scott Brown,50.00,72,144,+40.00
98,0,29268,Bronson Burgoon,50.00,49,98,+37.00
98,0,46523,Joey Garber,50.00,47,94,+28.00
98,0,21209,Sergio Garcia,50.00,38,76,+22.00
98,0,29974,Branden Grace,50.00,55,110,+47.00
98,0,33410,Andrew Landry,50.00,55,110,+42.00
98,0,34466,Peter Malnati,50.00,67,134,+47.00
98,0,33667,Carlos Ortiz,50.00,57,114,+32.00
98,0,24361,Pat Perez,50.00,46,92,+40.00
98,0,47347,Adam Schenk,50.00,68,136,+43.00
98,0,32333,Kevin Tway,50.00,63,126,+37.00
109,0,35532,Tom Hoge,49.65,70,141,+37.00
110,0,27958,Ryan Blaum,49.62,66,133,+39.00
111,0,30110,Kyle Stanley,49.61,63,127,+47.00
112,0,35449,Adam Long,49.59,61,123,+40.00
113,0,25804,Bubba Watson,49.47,47,95,+25.00
114,0,29725,Tony Finau,49.38,80,162,+38.00
115,0,21528,Henrik Stenson,49.33,37,75,+20.00
116,0,29970,Dylan Frittelli,49.15,58,118,+25.00
117,0,27936,Martin Laird,49.11,55,112,+30.00
118,0,39971,Sungjae Im,48.95,93,190,+59.00
119,0,26476,Chez Reavie,48.92,68,139,+47.00
120,0,46435,Austin Cook,48.89,66,135,+43.00
121,0,48822,Sebastián Muñoz,48.82,62,127,+32.00
122,0,32640,Troy Merritt,48.78,40,82,+31.00
123,0,47993,Denny McCarthy,48.76,59,121,+41.00
124,0,35421,Brandon Harkins,48.65,72,148,+54.00
124,0,35879,Kelly Kraft,48.65,72,148,+58.00
126,0,19846,Brian Gay,48.25,69,143,+59.00
127,0,49964,Aaron Wise,48.19,40,83,+27.00
128,0,37380,Curtis Luck,48.04,49,102,+36.00
129,0,31646,Emiliano Grillo,47.93,58,121,+37.00
130,0,29420,Billy Horschel,47.86,67,140,+43.00
130,0,29223,Sam Saunders,47.86,56,117,+38.00
132,0,40098,Matt Fitzpatrick,47.67,41,86,+34.00
133,0,30191,Julián Etulain,47.54,58,122,+38.00
134,0,21961,Charles Howell III,47.52,67,141,+47.00
135,0,30944,Jason Kokrak,47.50,57,120,+31.00
136,0,40115,Adam Svensson,47.37,45,95,+29.00
137,0,30946,Alex Prugh,47.31,44,93,+34.00
138,0,39324,J.J. Spaun,47.12,49,104,+33.00
139,0,32200,Roberto Castro,46.94,46,98,+27.00
140,0,45157,Cam Davis,46.81,44,94,+31.00
141,0,25493,Nick Taylor,46.79,73,156,+43.00
142,0,34431,Robert Streb,46.67,56,120,+46.00
143,0,45526,Abraham Ancer,46.62,62,133,+44.00
144,0,24781,Hunter Mahan,46.60,48,103,+38.00
145,0,27895,Jonas Blixt,46.55,54,116,+35.00
145,0,39975,Michael Kim,46.55,54,116,+56.00
147,0,27129,Luke List,46.46,59,127,+36.00
148,0,20572,Rod Pampling,46.23,49,106,+41.00
149,0,37340,Chase Wright,46.08,47,102,+36.00
150,0,36699,Patrick Rodgers,46.07,41,89,+30.00
151,0,29478,Kevin Kisner,45.83,66,144,+58.00
152,0,37454,Whee Kim,45.53,56,123,+54.00
152,0,26596,Ryan Moore,45.53,56,123,+40.00
154,0,28679,Fabián Gómez,45.35,39,86,+25.00
155,0,47128,Richy Werenski,45.24,57,126,+41.00
156,0,33141,Keegan Bradley,44.92,53,118,+39.00
157,0,45609,Tyler Duncan,44.55,45,101,+41.00
158,0,27349,Alex Noren,44.54,53,119,+46.00
159,0,46601,Trey Mullinax,44.44,48,108,+31.00
160,0,29535,Brice Garnett,44.36,59,133,+41.00
161,0,39977,Max Homa,44.20,61,138,+60.00
162,0,31557,Jim Herman,44.16,34,77,+31.00
163,0,25364,Paul Casey,43.70,52,119,+39.00
164,0,49298,Kramer Hickok,43.64,48,110,+41.00
165,0,49766,Hank Lebioda,43.43,43,99,+32.00
165,0,27064,Jhonattan Vegas,43.43,43,99,+41.00
167,0,34306,John Chin,43.37,36,83,+32.00
168,0,34098,Russell Henley,43.27,45,104,+39.00
169,0,23320,Ryan Palmer,42.73,47,110,+39.00
170,0,21731,Freddie Jacobson,42.47,31,73,+32.00
171,0,20472,Alex Cejka,41.98,34,81,+37.00
172,0,27556,Ted Potter Jr.,41.79,56,134,+62.00
173,0,36852,Jim Knous,41.46,34,82,+29.00
174,0,39954,Cody Gribble,41.30,38,92,+51.00
175,0,24925,Jonathan Byrd,41.18,28,68,+32.00
176,0,47504,Sam Burns,41.09,53,129,+58.00
177,0,49960,Sepp Straka,41.07,46,112,+35.00
178,0,35506,Mackenzie Hughes,40.68,48,118,+47.00
179,0,35732,Wes Roach,40.66,37,91,+27.00
180,0,47856,Seth Reeves,40.38,42,104,+45.00
181,0,26951,Johnson Wagner,40.24,33,82,+28.00
182,0,23353,J.J. Henry,39.76,33,83,+33.00
183,0,12716,Charley Hoffman,39.32,46,117,+50.00
184,0,47990,Kyle Jones,39.00,39,100,+39.00
185,0,32816,Satoshi Kodaira,38.95,37,95,+54.00
185,0,29518,Brendan Steele,38.95,37,95,+40.00
187,0,27330,Josh Teater,37.50,36,96,+42.00
188,0,52372,Cameron Champ,37.04,40,108,+44.00
