RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF ROUNDS
182,0,21007,Gabriel Hjertstedt,6
182,0,19823,David Howser,6
182,0,01549,Mike Hulbert,6
182,0,22378,Trevor Immelman,6
182,0,01569,Peter Jacobsen,6
182,0,20094,Jonathan Kaye,6
182,0,06016,Brad Lardon,6
182,0,20502,Michael Long,6
182,0,25572,Graeme McDowell,6
182,0,08339,Spike McRoy,6
182,0,12660,Jesper Parnevik,6
182,0,24361,Pat Perez,6
182,0,02099,Scott Simpson,6
182,0,11011,Mike Sposa,6
182,0,02131,Mike Springer,6
182,0,23177,Kenneth Staton,6
182,0,06581,David Sutherland,6
182,0,23322,Brett Wetterich,6
182,0,20436,Garrett Willis,6
182,0,02294,Willie Wood,6
210,0,01060,Dave Barr,5
210,0,10944,Thomas Bjørn,5
210,0,19825,Darren Clarke,5
210,0,24494,Erik Compton,5
210,0,23409,James Driscoll,5
210,0,06036,Scott Dunlap,5
210,0,12760,Danny Ellis,5
210,0,20585,Niclas Fasth,5
210,0,06741,Gene Fieger,5
210,0,20574,Mathew Goggin,5
210,0,06044,Scott Gump,5
210,0,08881,Tripp Isenhour,5
210,0,06514,Kevin Johnson,5
210,0,01599,Steve Jones,5
210,0,20218,Shingo Katayama,5
210,0,20382,Stephen Leaney,5
210,0,01723,Andrew Magee,5
210,0,01771,Blaine McCallister,5
210,0,01823,Larry Mize,5
210,0,23800,Bryce Molder,5
210,0,08635,Colin Montgomerie,5
210,0,12753,David Morland IV,5
210,0,08535,Gary Nicklaus,5
210,0,20663,Brenden Pappas,5
210,0,08553,Lee Porter,5
210,0,24502,Adam Scott,5
210,0,11246,Des Smyth,5
210,0,12714,Chris Tidland,5
210,0,02230,Stan Utley,5
210,0,23623,Bo Van Pelt,5
210,0,26289,Boo Weekley,5
210,0,08057,Brian Wilson,5
242,0,25083,Jeremy Anderson,4
242,0,20099,Doug Barron,4
242,0,07569,Mark Carnevale,4
242,0,01191,Barry Cheesman,4
242,0,01196,Brian Claar,4
242,0,01282,Trevor Dodds,4
242,0,01346,Ed Fiori,4
242,0,21284,Hiroyuki Fujita,4
242,0,06064,Jeff Gallagher,4
242,0,25052,Derek Gillespie,4
242,0,10963,Jimmy Green,4
242,0,20859,Anders Hansen,4
242,0,24956,Mikko Ilonen,4
242,0,19958,Miguel Angel Jiménez,4
242,0,24024,Zach Johnson,4
242,0,01633,Tom Kite,4
242,0,23552,Hank Kuehne,4
242,0,24781,Hunter Mahan,4
242,0,19817,Michael Muehr,4
242,0,06140,Sean Murphy,4
242,0,01958,Dan Pohl,4
242,0,24138,Ian Poulter,4
242,0,02020,Eduardo Romero,4
242,0,23034,Brent Schwarzrock,4
242,0,21452,Steve Scott,4
242,0,02135,Mike Standly,4
242,0,07101,Dave Stockton Jr.,4
242,0,02170,Hal Sutton,4
242,0,20935,Toru Taniguchi,4
242,0,02218,Ted Tryba,4
242,0,02224,Greg Twiggs,4
242,0,02244,Fred Wadsworth,4
242,0,20396,Lee Westwood,4
242,0,12602,Dean Wilson,4
242,0,02322,Richard Zokol,4
277,0,22371,Aaron Baddeley,3
277,0,12661,Todd Barranger,3
277,0,01068,Andy Bean,3
277,0,06214,Guy Boros,3
277,0,01116,Michael Bradley,3
277,0,19905,Andrew Coltart,3
277,0,21584,Richie Coughlan,3
277,0,12819,Todd Doohan,3
277,0,19906,Gary Evans,3
277,0,01331,Rick Fehr,3
277,0,20763,Pierre Fulke,3
277,0,01418,Bill Glasson,3
277,0,25900,Lucas Glover,3
277,0,22075,Ricardo Gonzalez,3
277,0,01435,Wayne Grady,3
277,0,26768,Billy Harvey,3
277,0,01510,Nolan Henke,3
277,0,08993,Franklin Langham,3
277,0,19904,Paul Lawrie,3
277,0,20573,Scott Laycock,3
277,0,24218,Han Lee,3
277,0,01717,Sandy Lyle,3
277,0,01783,Mark McCumber,3
277,0,07235,John Morse,3
277,0,01876,Greg Norman,3
277,0,01925,Jerry Pate,3
277,0,01943,Chris Perry,3
277,0,25345,Carl Pettersson,3
277,0,25190,Jeff Quinney,3
277,0,25457,Alexandre Rocha,3
277,0,22405,Justin Rose,3
277,0,02033,Dave Rummells,3
277,0,06076,Jim Schuman,3
277,0,02159,Curtis Strange,3
277,0,02166,Chip Sullivan,3
277,0,06847,Jay Synkelma,3
277,0,12454,Mario Tiziani,3
277,0,07753,Kevin Wentworth,3
315,0,06006,JC Anderson,2
315,0,19929,Warren Bennett,2
315,0,01093,Ronnie Black,2
315,0,25459,Mike Capone,2
315,0,01197,Bobby Clampett,2
315,0,06034,Marco Dawson,2
315,0,01261,Jay Delsing,2
315,0,21047,Mike Deuel,2
315,0,26360,Bubba Dickerson,2
315,0,01326,Nick Faldo,2
315,0,20121,Todd Fischer,2
315,0,01355,Raymond Floyd,2
315,0,19957,Ian Garbutt,2
315,0,08725,Tom Gillis,2
315,0,01425,Ernie Gonzalez,2
315,0,07941,Mike Grob,2
315,0,01468,Gary Hallberg,2
315,0,23624,Soren Hansen,2
315,0,01499,Mark Hayes,2
315,0,01560,David Ishii,2
315,0,10821,Toshi Izawa,2
315,0,10886,Monty Leong,2
315,0,26421,Kris Maffet,2
315,0,08547,John Maginnes,2
315,0,01725,John Mahaffey,2
315,0,12461,Paul McGinley,2
315,0,20035,Rob McMillan,2
315,0,08549,Aaron Meeks,2
315,0,01886,Peter O'Malley,2
315,0,01996,Mike Reid,2
315,0,02036,Jim Rutledge,2
315,0,25450,Ty Tryon,2
315,0,26675,Jon Turcott,2
315,0,02254,Scott Watkins,2
315,0,02256,Tom Watson,2
315,0,02267,D.A. Weibring,2
315,0,26498,Matt Weibring,2
315,0,06791,Mark Wurtz,2
