RANK,MOVEMENT,PLAYER_ID,PLAYER,BEST STREAK
66,0,33419,Cameron Tringale,4
66,0,25804,Bubba Watson,4
66,0,10423,Mike Weir,4
66,0,20160,Charlie Wi,4
66,0,28310,Lee Williams,4
134,0,01024,Billy Andrade,3
134,0,12652,Cameron Beckman,3
134,0,33141,Keegan Bradley,3
134,0,01116,Michael Bradley,3
134,0,29479,Scott Brown,3
134,0,32200,Roberto Castro,3
134,0,34021,Bud Cauley,3
134,0,20593,Greg Chalmers,3
134,0,01203,Russ Cochran,3
134,0,21753,Brian Davis,3
134,0,23983,Luke Donald,3
134,0,23409,James Driscoll,3
134,0,30750,Tommy Gainey,3
134,0,21209,Sergio Garcia,3
134,0,24399,Scott Gardiner,3
134,0,20157,Retief Goosen,3
134,0,23718,Nathan Green,3
134,0,12782,Tim Herron,3
134,0,33461,Morgan Hoffmann,3
134,0,06573,Brandt Jobe,3
134,0,19970,Robert Karlsson,3
134,0,26733,John Kimbell,3
134,0,34261,Scott Langley,3
134,0,27503,Steve LeBrun,3
134,0,35139,Richard Lee,3
134,0,26695,Michael Letzig,3
134,0,39531,Ken Looper,3
134,0,01706,Davis Love III,3
134,0,23548,Bill Lunde,3
134,0,21099,David Lynn,3
134,0,28158,Steve Marino,3
134,0,22961,David Mathis,3
134,0,27120,Troy Matteson,3
134,0,25572,Graeme McDowell,3
134,0,24490,George McNeill,3
134,0,33869,Eric Meierdierks,3
134,0,27933,John Merrick,3
134,0,29289,S.Y. Noh,3
134,0,21949,Joe Ogilvie,3
134,0,20691,Greg Owen,3
134,0,20572,Rod Pampling,3
134,0,22056,Cameron Percy,3
134,0,25336,Alistair Presnell,3
134,0,34360,Patrick Reed,3
134,0,29476,Kyle Reifers,3
134,0,25457,Alexandre Rocha,3
134,0,26331,Charl Schwartzel,3
134,0,23481,Marcel Siem,3
134,0,30110,Kyle Stanley,3
134,0,33418,Shawn Stefani,3
134,0,06595,Kevin Sutherland,3
134,0,29425,Andrew Svoboda,3
134,0,28118,Peter Tomasulo,3
134,0,02206,David Toms,3
134,0,35469,Sebastián Vázquez,3
134,0,25841,Marc Warren,3
134,0,35459,Chris Williams,3
134,0,12602,Dean Wilson,3
134,0,24663,Y.E. Yang,3
193,0,10885,Robert Allenby,2
193,0,30978,Kiradech Aphibarnrat,2
193,0,20070,Matt Bettencourt,2
193,0,01142,Bart Bryant,2
193,0,20848,Ángel Cabrera,2
193,0,35450,Patrick Cantlay,2
193,0,25364,Paul Casey,2
193,0,23204,Gary Christian,2
193,0,28455,Will Claxton,2
193,0,28937,George Coetzee,2
193,0,23452,Nicolas Colsaerts,2
193,0,37450,Donald Constable,2
193,0,34262,Jon Curran,2
193,0,22621,Ben Curtis,2
193,0,06251,Chris DiMarco,2
193,0,37273,Derek Ernst,2
193,0,32102,Rickie Fowler,2
193,0,24083,Marcus Fraser,2
193,0,29720,Andres Gonzales,2
193,0,20105,Jeff Gove,2
193,0,35901,Paul Haley II,2
193,0,01473,Todd Hamilton,2
193,0,22792,Peter Hanson,2
193,0,20766,Padraig Harrington,2
193,0,21350,Ryuji Imada,2
193,0,10733,Kent Jones,2
193,0,01599,Steve Jones,2
193,0,01619,Skip Kendall,2
193,0,39975,Michael Kim,2
193,0,30711,Colt Knost,2
193,0,23552,Hank Kuehne,2
193,0,01677,Tom Lehman,2
193,0,27129,Luke List,2
193,0,20634,Peter Lonard,2
193,0,32839,Hideki Matsuyama,2
193,0,28237,Rory McIlroy,2
193,0,25396,Kevin Na,2
193,0,30163,Henrik Norlander,2
193,0,24140,Sean O'Hair,2
193,0,22046,Geoff Ogilvy,2
193,0,33968,Thorbjørn Olesen,2
193,0,20443,Jin Park,2
193,0,01945,Kenny Perry,2
193,0,34358,Jonathan Randolph,2
193,0,20127,Chris Riley,2
193,0,22293,Heath Slocum,2
193,0,21951,Joey Snyder III,2
193,0,08375,Paul Stankowski,2
193,0,22295,Darron Stiles,2
193,0,21498,Hideto Tanihara,2
193,0,33448,Justin Thomas,2
193,0,30927,Brendon Todd,2
193,0,29484,Peter Uihlein,2
193,0,27064,Jhonattan Vegas,2
193,0,02239,Scott Verplank,2
193,0,26951,Johnson Wagner,2
193,0,02246,Duffy Waldorf,2
193,0,28135,Aaron Watkins,2
193,0,02256,Tom Watson,2
193,0,20396,Lee Westwood,2
193,0,25892,Steve Wheatcroft,2
193,0,21878,Mark Wilson,2
193,0,22110,Thaworn Wiratchant,2
193,0,26497,Casey Wittenberg,2
193,0,22000,Chris Wood,2
