RANK,MOVEMENT,PLAYER_ID,PLAYER,FREQUENCY,# OF HOLES,# OF EAGLES
45,54,02159,Curtis Strange,198.0,1188,6
50,54,01378,David Frost,202.5,1620,8
51,54,01783,Mark McCumber,203.1,1422,7
51,54,01945,Kenny Perry,203.1,1422,7
53,54,01288,Ed Dougherty,205.2,2052,10
53,54,02255,Denis Watson,205.2,1026,5
55,55,01200,Keith Clearwater,208.0,1872,9
56,55,01323,Brad Fabel,209.3,1674,8
57,56,01226,Fred Couples,210.9,1476,7
58,56,02146,Payne Stewart,213.0,1278,6
59,56,06284,Jim Hallet,214.0,1926,9
60,56,01355,Raymond Floyd,216.0,1080,5
60,56,01559,Hale Irwin,216.0,1080,5
62,58,02090,Tom Sieckmann,218.6,1530,7
63,58,06090,Jim McGovern,220.5,1764,8
64,58,01557,John Inman,222.8,1782,8
64,58,01706,Davis Love III,222.8,1782,8
64,58,01928,Corey Pavin,222.8,1782,8
64,58,02067,Ted Schulz,222.8,1782,8
68,58,01385,Jim Gallagher Jr.,224.0,2016,9
69,58,01049,Ian Baker-Finch,225.0,1350,6
69,58,01112,Charlie Bowles,225.0,1350,6
71,58,06573,Brandt Jobe,226.8,1134,5
72,58,01633,Tom Kite,228.9,1602,7
73,58,01724,Jeff Maggert,231.4,1620,7
74,58,01943,Chris Perry,231.8,1854,8
75,58,02241,Bobby Wadkins,232.3,1858,8
76,58,01201,Lennie Clements,234.0,936,4
76,58,01414,Bob Gilder,234.0,1404,6
78,58,01133,Billy Ray Brown,241.7,1692,7
79,58,01132,Mark Brooks,243.0,1944,8
79,58,02239,Scott Verplank,243.0,972,4
79,58,02298,Jim Woodward,243.0,1458,6
82,58,01755,Dick Mast,244.4,1222,5
83,58,01331,Rick Fehr,246.0,1476,6
84,58,01129,Bill Britton,246.9,1728,7
85,58,02049,Gene Sauers,249.0,1494,6
86,58,01306,David Edwards,249.4,1746,7
87,58,01329,Brad Faxon,252.0,1764,7
88,58,01024,Billy Andrade,254.6,1782,7
88,58,06118,Greg Bruckner,254.6,1782,7
90,58,02267,D.A. Weibring,255.0,1530,6
91,58,01282,Trevor Dodds,258.0,1548,6
91,58,02242,Lanny Wadkins,258.0,1548,6
93,58,01284,Mike Donald,264.9,1854,7
94,58,01303,Bob Eastwood,268.2,1341,5
95,58,01682,Wayne Levi,270.0,1350,5
96,60,01475,Donnie Hammond,271.6,1358,5
97,60,01390,Buddy Gardner,272.6,1908,7
98,60,01715,Mark Lye,273.0,1638,6
98,60,01823,Larry Mize,273.0,1638,6
98,60,02186,Brian Tennyson,273.0,1638,6
101,60,06581,David Sutherland,273.6,1368,5
101,60,02223,Bob Tway,273.6,1368,5
103,60,06006,JC Anderson,276.8,1107,4
104,61,01549,Mike Hulbert,282.9,1980,7
105,63,01938,David Peoples,289.5,1737,6
106,63,01771,Blaine McCallister,294.0,1764,6
107,63,06034,Marco Dawson,295.2,1476,5
108,63,01968,Nick Price,298.8,1494,5
109,63,01157,Tom Byrum,300.0,1800,6
109,63,01320,Bob Estes,300.0,1800,6
111,63,02185,Lance Ten Broeck,301.3,904,3
112,63,01958,Dan Pohl,304.0,1216,4
113,63,01191,Barry Cheesman,306.0,1224,4
113,63,01971,Dillard Pruitt,306.0,1530,5
113,63,02190,Doug Tewell,306.0,1224,4
116,64,01984,Sam Randolph,309.3,1237,4
117,64,01060,Dave Barr,309.6,1548,5
117,64,01307,Joel Edwards,309.6,1548,5
119,64,02322,Richard Zokol,310.5,1242,4
120,64,01946,Peter Persons,312.0,1872,6
121,64,01040,Emlyn Aubrey,315.0,1890,6
122,64,01766,Billy Mayfair,318.0,1908,6
122,64,02311,Kim Young,318.0,954,3
124,64,06150,Carl Cooper,319.5,1278,4
125,64,02303,Robert Wrenn,320.4,1602,5
126,64,02131,Mike Springer,324.0,1620,5
127,65,01577,Lee Janzen,327.0,1962,6
128,65,01550,Ed Humenik,331.2,1656,5
128,65,02214,Kirk Triplett,331.2,1656,5
128,65,02230,Stan Utley,331.2,1656,5
131,65,01261,Jay Delsing,337.2,1686,5
132,65,01078,Jim Benepe,337.5,1350,4
133,65,02101,Joey Sindelar,338.4,1692,5
134,66,01639,Kenny Knox,348.0,2088,6
134,66,02041,Bill Sander,348.0,1044,3
136,66,01203,Russ Cochran,354.6,1773,5
137,66,02054,Ken Schall,355.5,1422,4
138,66,02170,Hal Sutton,363.6,1818,5
139,66,01197,Bobby Clampett,364.5,1458,4
139,66,01887,Mark O'Meara,364.5,1458,4
141,66,02111,Mike Smith,367.2,1836,5
142,67,01790,Pat McGowan,384.0,1152,3
143,67,06048,Dicky Thompson,387.0,1548,4
144,67,01014,Fulton Allem,402.3,1207,3
145,67,01313,Steve Elkington,409.5,1638,4
146,67,06044,Scott Gump,414.0,1656,4
147,68,01457,Jay Haas,418.5,1674,4
147,68,02148,Ray Stewart,418.5,1674,4
149,69,01458,Jerry Haas,441.0,1764,4
150,69,01607,Brian Kamm,444.0,1332,3
151,69,01093,Ronnie Black,456.0,1368,3
152,71,02095,Larry Silveira,474.0,1422,3
153,71,01266,Clark Dennis,480.0,1440,3
154,71,02007,Larry Rinker,486.0,1458,3
154,71,02201,Jim Thorpe,486.0,1458,3
156,71,02104,Jeff Sluman,490.5,1962,4
157,71,01185,Brandel Chamblee,498.0,1494,3
157,71,01495,Morris Hatalsky,498.0,1494,3
159,71,01499,Mark Hayes,531.0,1062,2
160,71,02292,Bob Wolcott,535.5,2142,4
161,71,01168,David Canipe,540.0,1620,3
162,71,02279,Mark Wiebe,546.0,1638,3
163,72,01435,Wayne Grady,576.0,1152,2
163,72,06571,Bryan Norton,576.0,1152,2
165,72,01346,Ed Fiori,600.0,1800,3
166,72,01039,Perry Arthur,621.0,1242,2
166,72,01996,Mike Reid,621.0,1242,2
168,72,01196,Brian Claar,624.0,1872,3
169,72,02257,Brian Watts,711.0,1422,2
170,72,02195,Leonard Thompson,720.0,1440,2
171,72,01701,Bob Lohr,729.0,1458,2
172,72,02100,Tim Simpson,747.0,1494,2
173,74,01142,Bart Bryant,846.0,1692,2
174,75,01381,Fred Funk,873.0,1746,2
175,76,02033,Dave Rummells,918.0,1836,2
176,76,01878,Andy North,954.0,954,1
177,76,02010,Loren Roberts,963.0,1926,2
178,76,06010,Brad Bell,1017.0,1017,1
179,76,01835,Tommy Moore,1062.0,1062,1
180,76,02196,Robert Thompson,1098.0,1098,1
181,76,06016,Brad Lardon,1116.0,1116,1
182,76,01736,Roger Maltbie,1188.0,1188,1
183,76,06579,Craig Rudolph,1206.0,1206,1
184,76,06140,Sean Murphy,1224.0,1224,1
185,76,01626,Karl Kimball,1242.0,1242,1
186,76,01725,John Mahaffey,1260.0,1260,1
187,76,01569,Peter Jacobsen,1296.0,1296,1
188,76,02294,Willie Wood,1401.0,1401,1
